 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,1,0,0
02:00 - 03:00,3,2,2,1,1,0,0
03:00 - 04:00,6,3,4,9,10,0,0
04:00 - 05:00,9,9,10,8,15,0,0
05:00 - 06:00,12,7,3,13,3,0,0
06:00 - 07:00,10,14,10,15,6,1,0
07:00 - 08:00,15,6,7,12,18,0,0
08:00 - 09:00,26,17,17,11,18,0,0
09:00 - 10:00,11,15,14,13,18,0,0
10:00 - 11:00,6,19,11,17,5,0,0
11:00 - 12:00,14,12,11,7,7,0,0
12:00 - 13:00,10,4,3,15,3,0,0
13:00 - 14:00,1,1,2,2,0,0,0
14:00 - 15:00,2,4,2,0,1,0,0
15:00 - 16:00,2,4,2,1,0,0,0
16:00 - 17:00,0,1,3,2,1,0,0
17:00 - 18:00,1,0,6,1,0,0,0
18:00 - 19:00,0,1,0,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,0,0,0,1,0,0,0
21:00 - 22:00,0,0,0,1,0,0,2
22:00 - 23:00,2,0,1,0,0,0,0
23:00 - 00:00,0,0,1,0,0,0,0
