 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.26,0.57,0.53,0.65,0.54,0.42,0.2
01:00 - 02:00,0.33,0.48,0.45,0.41,0.38,0.29,0.12
02:00 - 03:00,0.26,0.42,0.38,0.3,0.32,0.24,0.05
03:00 - 04:00,0.32,0.24,0.36,0.5,0.26,0.26,0.26
04:00 - 05:00,0.24,0.33,0.33,0.23,0.47,0.08,0.21
05:00 - 06:00,0.2,0.45,0.56,0.38,0.36,0.17,0.15
06:00 - 07:00,0.42,0.47,0.65,0.39,0.42,0.29,0.23
07:00 - 08:00,0.48,0.62,0.63,0.59,0.6,0.24,0.35
08:00 - 09:00,0.62,0.75,0.72,0.66,1.1,0.14,0.27
09:00 - 10:00,0.65,0.97,1.13,0.88,0.83,0.24,0.36
10:00 - 11:00,0.6,0.74,0.85,0.97,0.62,0.27,0.33
11:00 - 12:00,0.86,0.77,0.68,0.83,0.68,0.39,0.36
12:00 - 13:00,0.79,0.75,0.72,0.97,0.74,0.27,0.59
13:00 - 14:00,1.12,1.07,0.85,0.97,1.03,0.33,0.36
14:00 - 15:00,0.95,0.92,1.28,1.03,1.1,0.3,0.36
15:00 - 16:00,1.12,1.06,1.03,0.82,0.94,0.26,0.23
16:00 - 17:00,0.75,0.98,0.94,0.95,0.74,0.26,0.27
17:00 - 18:00,0.75,0.94,0.92,0.83,0.79,0.27,0.29
18:00 - 19:00,0.85,0.89,0.91,0.79,0.89,0.39,0.29
19:00 - 20:00,0.63,0.91,0.85,0.95,0.66,0.36,0.47
20:00 - 21:00,0.79,1.07,0.98,0.83,0.72,0.21,0.29
21:00 - 22:00,0.68,0.8,0.89,0.75,1.16,0.39,0.29
22:00 - 23:00,1.0,1.04,1.04,1.01,1.25,0.27,0.3
23:00 - 00:00,0.69,0.74,0.74,0.85,0.59,0.24,0.32
