 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,28,30,15,20,35,6
01:00 - 02:00,10,14,7,16,17,10,0
02:00 - 03:00,2,11,22,9,5,10,7
03:00 - 04:00,3,9,28,7,4,30,7
04:00 - 05:00,2,7,16,4,9,5,12
05:00 - 06:00,4,9,22,11,7,6,3
06:00 - 07:00,13,22,12,16,14,12,11
07:00 - 08:00,26,24,24,28,23,12,28
08:00 - 09:00,42,35,65,35,44,12,15
09:00 - 10:00,66,65,54,32,61,15,29
10:00 - 11:00,46,38,49,41,54,12,12
11:00 - 12:00,37,22,35,25,48,10,28
12:00 - 13:00,35,36,44,43,45,20,18
13:00 - 14:00,49,49,31,38,50,20,20
14:00 - 15:00,54,46,44,36,37,14,14
15:00 - 16:00,62,40,56,49,43,32,39
16:00 - 17:00,36,29,34,31,45,31,25
17:00 - 18:00,34,37,37,31,49,20,18
18:00 - 19:00,44,44,43,39,37,33,79
19:00 - 20:00,49,53,54,41,33,35,19
20:00 - 21:00,32,62,57,51,53,13,21
21:00 - 22:00,37,64,45,35,30,9,21
22:00 - 23:00,34,60,20,43,42,8,24
23:00 - 00:00,35,57,32,35,58,7,106
