 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.17,0.34,0.13,0.17,0.0,0.04
01:00 - 02:00,0.06,0.17,0.19,0.3,0.17,0.06,0.0
02:00 - 03:00,0.06,0.32,0.34,0.51,0.09,0.0,0.02
03:00 - 04:00,0.04,0.32,0.43,0.21,0.15,0.0,0.0
04:00 - 05:00,0.09,0.24,0.3,0.17,0.09,0.04,0.0
05:00 - 06:00,0.17,0.37,0.22,0.36,0.24,0.0,0.02
06:00 - 07:00,0.54,0.21,0.58,0.6,0.32,0.02,0.02
07:00 - 08:00,0.47,1.01,0.81,0.84,0.36,0.0,0.15
08:00 - 09:00,0.97,1.27,1.35,1.54,0.92,0.0,0.06
09:00 - 10:00,1.24,1.18,1.63,1.35,0.58,0.0,0.06
10:00 - 11:00,1.2,1.5,1.03,1.16,0.9,0.02,0.04
11:00 - 12:00,1.26,1.35,1.01,1.8,0.67,0.07,0.04
12:00 - 13:00,1.59,2.02,1.56,2.12,0.67,0.0,0.07
13:00 - 14:00,2.12,1.74,1.65,2.38,1.56,0.04,0.09
14:00 - 15:00,1.52,1.95,1.99,2.29,1.5,0.11,0.06
15:00 - 16:00,1.29,2.14,2.14,2.01,1.78,0.02,0.11
16:00 - 17:00,1.2,1.67,1.2,2.01,0.82,0.06,0.11
17:00 - 18:00,0.79,0.77,1.14,1.16,0.66,0.15,0.02
18:00 - 19:00,0.69,0.99,0.47,0.86,0.64,0.09,0.0
19:00 - 20:00,0.49,0.66,0.62,0.66,0.47,0.07,0.06
20:00 - 21:00,0.66,0.64,0.41,0.43,0.47,0.13,0.02
21:00 - 22:00,0.22,1.16,0.54,0.15,0.37,0.02,0.09
22:00 - 23:00,0.22,0.3,0.41,0.36,0.28,0.0,0.13
23:00 - 00:00,0.17,0.19,0.21,0.26,0.15,0.04,0.15
