 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.14,0.04,0.18,0.07,0.0,0.0
01:00 - 02:00,0.11,0.14,0.22,0.07,0.07,0.07,0.0
02:00 - 03:00,0.11,0.11,0.04,0.18,0.11,0.11,0.0
03:00 - 04:00,0.22,0.25,0.11,0.07,0.11,0.0,0.0
04:00 - 05:00,0.18,0.22,0.14,0.22,0.25,0.0,0.0
05:00 - 06:00,0.76,0.32,0.79,0.47,0.4,0.0,0.0
06:00 - 07:00,0.72,0.32,0.72,0.69,0.72,0.0,0.0
07:00 - 08:00,0.54,1.15,0.76,1.01,0.69,0.0,0.04
08:00 - 09:00,0.4,0.61,1.01,2.06,0.11,0.0,0.0
09:00 - 10:00,0.87,0.97,0.87,0.69,0.36,0.0,0.0
10:00 - 11:00,0.97,1.01,0.97,2.67,0.51,0.25,0.0
11:00 - 12:00,0.51,0.61,1.26,0.87,0.54,0.29,0.0
12:00 - 13:00,0.97,1.44,1.05,1.55,1.01,0.04,0.0
13:00 - 14:00,1.26,2.2,2.13,2.06,1.15,0.0,0.04
14:00 - 15:00,2.24,2.27,2.71,2.45,0.79,0.0,0.18
15:00 - 16:00,0.9,1.73,3.68,4.15,1.01,0.07,0.07
16:00 - 17:00,0.65,1.01,2.78,0.72,0.36,0.04,0.0
17:00 - 18:00,0.76,1.05,2.81,0.51,0.61,0.0,0.07
18:00 - 19:00,2.49,0.72,1.05,0.87,0.58,0.0,0.0
19:00 - 20:00,2.92,1.34,1.01,0.43,1.15,0.0,0.0
20:00 - 21:00,0.54,0.65,0.54,0.61,0.76,0.0,0.0
21:00 - 22:00,0.54,0.4,0.43,0.4,0.69,0.0,0.04
22:00 - 23:00,0.07,0.07,0.32,0.07,0.14,0.0,0.0
23:00 - 00:00,0.07,0.0,0.14,0.29,0.04,0.04,0.0
