 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,4,3,1,6,1,0
01:00 - 02:00,0,4,2,3,3,0,0
02:00 - 03:00,0,3,2,3,1,0,0
03:00 - 04:00,0,1,1,1,1,0,0
04:00 - 05:00,1,3,3,1,3,0,2
05:00 - 06:00,0,1,0,5,0,0,0
06:00 - 07:00,0,0,0,0,2,0,0
07:00 - 08:00,1,1,1,5,0,0,0
08:00 - 09:00,5,1,11,8,6,0,0
09:00 - 10:00,2,10,6,6,5,0,0
10:00 - 11:00,8,5,4,4,5,1,1
11:00 - 12:00,5,4,4,3,1,0,0
12:00 - 13:00,9,3,7,7,0,0,0
13:00 - 14:00,6,5,6,5,4,0,0
14:00 - 15:00,3,2,10,6,2,0,0
15:00 - 16:00,3,7,7,7,11,0,1
16:00 - 17:00,13,8,2,8,5,0,1
17:00 - 18:00,5,7,3,8,4,0,0
18:00 - 19:00,6,7,7,3,3,0,0
19:00 - 20:00,5,11,10,4,1,0,0
20:00 - 21:00,1,3,8,1,3,0,1
21:00 - 22:00,8,5,9,12,2,0,0
22:00 - 23:00,7,5,7,5,2,0,0
23:00 - 00:00,8,2,6,5,1,0,1
