 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.79,0.59,0.2,1.18,0.2,0.0
01:00 - 02:00,0.0,0.79,0.39,0.59,0.59,0.0,0.0
02:00 - 03:00,0.0,0.59,0.39,0.59,0.2,0.0,0.0
03:00 - 04:00,0.0,0.2,0.2,0.2,0.2,0.0,0.0
04:00 - 05:00,0.2,0.59,0.59,0.2,0.59,0.0,0.39
05:00 - 06:00,0.0,0.2,0.0,0.98,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.39,0.0,0.0
07:00 - 08:00,0.2,0.2,0.2,0.98,0.0,0.0,0.0
08:00 - 09:00,0.98,0.2,2.17,1.57,1.18,0.0,0.0
09:00 - 10:00,0.39,1.97,1.18,1.18,0.98,0.0,0.0
10:00 - 11:00,1.57,0.98,0.79,0.79,0.98,0.2,0.2
11:00 - 12:00,0.98,0.79,0.79,0.59,0.2,0.0,0.0
12:00 - 13:00,1.77,0.59,1.38,1.38,0.0,0.0,0.0
13:00 - 14:00,1.18,0.98,1.18,0.98,0.79,0.0,0.0
14:00 - 15:00,0.59,0.39,1.97,1.18,0.39,0.0,0.0
15:00 - 16:00,0.59,1.38,1.38,1.38,2.17,0.0,0.2
16:00 - 17:00,2.56,1.57,0.39,1.57,0.98,0.0,0.2
17:00 - 18:00,0.98,1.38,0.59,1.57,0.79,0.0,0.0
18:00 - 19:00,1.18,1.38,1.38,0.59,0.59,0.0,0.0
19:00 - 20:00,0.98,2.17,1.97,0.79,0.2,0.0,0.0
20:00 - 21:00,0.2,0.59,1.57,0.2,0.59,0.0,0.2
21:00 - 22:00,1.57,0.98,1.77,2.36,0.39,0.0,0.0
22:00 - 23:00,1.38,0.98,1.38,0.98,0.39,0.0,0.0
23:00 - 00:00,1.57,0.39,1.18,0.98,0.2,0.0,0.2
