 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.58,0.58,0.12,0.75,0.54,0.0
01:00 - 02:00,0.17,0.62,0.46,0.0,0.29,0.25,0.08
02:00 - 03:00,0.0,0.04,0.87,0.0,0.29,0.0,0.0
03:00 - 04:00,0.25,0.17,1.12,0.29,0.29,0.0,0.0
04:00 - 05:00,0.12,0.0,0.33,0.12,0.75,0.0,0.0
05:00 - 06:00,0.17,0.0,0.12,0.62,0.33,0.0,0.0
06:00 - 07:00,0.12,0.5,0.29,0.08,0.33,0.0,0.0
07:00 - 08:00,0.12,0.37,0.54,0.5,0.87,0.0,0.0
08:00 - 09:00,0.58,2.45,1.0,0.33,0.54,0.0,0.0
09:00 - 10:00,1.41,3.57,0.91,0.91,0.83,0.12,0.0
10:00 - 11:00,1.66,0.83,1.08,1.2,1.0,0.0,0.0
11:00 - 12:00,3.57,1.95,0.87,1.0,1.08,0.0,0.0
12:00 - 13:00,1.87,1.12,1.12,1.58,1.16,0.0,0.0
13:00 - 14:00,2.61,1.29,1.49,1.04,1.12,0.0,0.0
14:00 - 15:00,3.36,1.49,0.95,1.62,1.49,0.08,0.04
15:00 - 16:00,4.69,1.66,1.12,2.12,2.16,0.04,0.0
16:00 - 17:00,1.41,1.74,1.04,1.29,1.33,0.17,0.0
17:00 - 18:00,0.83,1.49,1.29,0.91,1.24,0.08,0.04
18:00 - 19:00,0.12,0.37,0.25,0.17,0.41,0.0,0.0
19:00 - 20:00,0.04,0.54,0.5,0.37,0.5,0.04,0.25
20:00 - 21:00,0.21,0.37,0.12,0.04,0.33,0.0,0.0
21:00 - 22:00,0.17,1.08,0.21,0.29,0.33,0.0,0.08
22:00 - 23:00,0.46,0.62,0.46,0.83,0.17,0.0,0.04
23:00 - 00:00,0.08,0.46,0.08,0.54,0.46,0.0,0.0
