 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.14,0.68,0.0,0.27,0.14
01:00 - 02:00,0.07,0.27,0.41,0.2,0.61,0.27,0.0
02:00 - 03:00,0.07,0.2,0.55,0.61,0.34,0.14,0.0
03:00 - 04:00,0.41,0.14,0.68,0.34,0.68,0.07,0.0
04:00 - 05:00,0.61,0.55,0.95,0.14,0.27,0.14,0.14
05:00 - 06:00,0.48,0.0,1.09,0.07,0.0,0.2,0.0
06:00 - 07:00,0.34,0.61,0.0,0.34,0.07,0.07,0.0
07:00 - 08:00,0.07,0.2,0.27,0.2,0.2,0.07,0.0
08:00 - 09:00,0.2,0.89,1.57,0.55,0.89,0.07,0.07
09:00 - 10:00,0.27,0.95,0.95,0.41,0.75,0.2,0.2
10:00 - 11:00,0.14,0.89,0.48,1.16,1.57,0.14,0.14
11:00 - 12:00,0.27,0.61,0.68,0.55,0.89,0.07,0.2
12:00 - 13:00,0.61,1.23,1.36,0.68,1.23,0.14,0.07
13:00 - 14:00,0.48,1.43,2.11,1.64,1.09,0.14,0.14
14:00 - 15:00,1.09,2.52,3.27,1.36,1.16,0.14,0.14
15:00 - 16:00,1.43,3.48,3.48,2.25,1.98,0.0,0.14
16:00 - 17:00,0.95,3.89,1.09,2.25,0.89,0.07,0.07
17:00 - 18:00,1.16,1.3,0.55,0.89,0.82,0.07,0.0
18:00 - 19:00,1.77,0.75,2.39,1.84,1.02,0.14,0.07
19:00 - 20:00,1.64,0.61,0.68,0.82,0.48,0.0,0.0
20:00 - 21:00,0.14,0.68,0.48,1.43,0.61,0.27,0.07
21:00 - 22:00,0.2,0.34,0.61,0.82,0.34,0.27,0.0
22:00 - 23:00,0.0,0.27,0.27,0.14,0.2,0.0,0.14
23:00 - 00:00,0.07,0.48,0.14,0.34,0.14,0.14,0.27
