 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.13,0.16,0.06,0.09,0.03,0.13,0.0
01:00 - 02:00,0.19,0.19,0.35,0.09,0.25,0.03,0.0
02:00 - 03:00,0.82,0.66,0.73,0.82,0.76,0.03,0.0
03:00 - 04:00,0.98,0.82,0.95,0.79,1.74,0.0,0.0
04:00 - 05:00,0.66,1.07,1.26,0.47,0.95,0.03,0.0
05:00 - 06:00,0.88,1.23,0.82,0.79,0.95,0.13,0.0
06:00 - 07:00,0.73,1.23,1.23,1.17,0.82,0.03,0.0
07:00 - 08:00,1.33,1.39,1.64,1.04,1.01,0.0,0.0
08:00 - 09:00,1.48,2.15,1.45,1.99,1.07,0.06,0.0
09:00 - 10:00,2.18,1.96,1.67,1.33,1.7,0.03,0.03
10:00 - 11:00,6.0,1.48,1.42,1.14,1.07,0.0,0.03
11:00 - 12:00,1.48,1.45,1.23,1.2,1.07,0.03,0.03
12:00 - 13:00,1.04,5.05,0.95,0.88,0.98,0.0,0.03
13:00 - 14:00,0.79,0.54,0.82,1.14,1.2,0.03,0.03
14:00 - 15:00,0.95,1.55,1.1,0.92,0.66,0.0,0.03
15:00 - 16:00,0.44,0.85,0.6,0.69,0.47,0.06,0.03
16:00 - 17:00,0.35,0.38,0.73,0.54,0.19,0.0,0.0
17:00 - 18:00,0.35,0.51,0.51,0.44,0.35,0.03,0.09
18:00 - 19:00,0.38,0.35,0.6,0.32,0.19,0.0,0.03
19:00 - 20:00,0.41,0.38,0.41,0.28,0.19,0.06,0.03
20:00 - 21:00,0.54,0.32,0.16,0.38,0.09,0.0,0.19
21:00 - 22:00,0.06,0.32,0.38,0.25,0.09,0.0,0.03
22:00 - 23:00,0.16,0.22,0.03,0.03,0.0,0.0,0.0
23:00 - 00:00,0.19,0.03,0.13,0.03,0.0,0.0,0.03
