 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.46,0.81,0.91,0.7,0.74,0.32
01:00 - 02:00,0.18,0.53,1.65,1.54,1.44,0.98,0.32
02:00 - 03:00,0.49,1.44,1.54,1.86,1.47,1.72,0.25
03:00 - 04:00,0.49,1.19,1.16,1.58,1.12,0.88,0.39
04:00 - 05:00,0.18,1.02,1.23,1.09,1.37,1.37,0.28
05:00 - 06:00,0.18,1.72,1.65,2.07,1.68,1.33,0.14
06:00 - 07:00,0.18,1.23,1.3,1.58,2.03,1.93,0.21
07:00 - 08:00,0.11,1.3,1.37,1.68,1.26,0.84,0.04
08:00 - 09:00,0.21,1.61,1.4,1.23,1.47,1.54,0.32
09:00 - 10:00,0.14,1.02,0.95,1.02,1.19,0.84,0.21
10:00 - 11:00,0.21,0.84,0.74,1.3,0.6,0.46,0.14
11:00 - 12:00,0.18,0.63,0.67,0.39,0.7,0.32,0.42
12:00 - 13:00,0.32,0.56,0.63,0.81,0.63,0.25,0.39
13:00 - 14:00,0.49,0.98,0.91,0.53,0.6,0.25,0.28
14:00 - 15:00,0.28,0.56,0.39,0.7,0.67,0.25,0.32
15:00 - 16:00,0.49,0.25,0.49,0.56,0.46,0.18,0.07
16:00 - 17:00,0.07,0.39,0.25,0.28,0.32,0.11,0.21
17:00 - 18:00,0.07,0.18,0.18,0.35,0.11,0.07,0.07
18:00 - 19:00,0.04,0.11,0.11,0.07,0.14,0.07,0.04
19:00 - 20:00,0.04,0.07,0.21,0.21,0.07,0.07,0.0
20:00 - 21:00,0.04,0.14,0.14,0.32,0.11,0.04,0.07
21:00 - 22:00,0.28,0.14,0.07,0.32,0.07,0.0,0.0
22:00 - 23:00,0.25,0.28,0.42,0.46,0.25,0.25,0.07
23:00 - 00:00,0.39,0.56,0.28,0.14,0.32,0.18,0.07
