 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.11,0.0,0.0,0.0
07:00 - 08:00,0.0,0.34,0.0,1.01,0.45,0.0,0.0
08:00 - 09:00,0.45,0.79,1.23,0.34,0.67,0.0,0.0
09:00 - 10:00,1.68,3.59,3.03,3.82,2.81,0.0,0.0
10:00 - 11:00,2.47,3.59,2.36,0.45,2.58,0.0,0.0
11:00 - 12:00,2.58,2.69,2.36,1.91,1.91,0.0,0.0
12:00 - 13:00,2.81,2.36,2.47,1.12,1.68,0.0,0.0
13:00 - 14:00,1.12,1.68,1.91,1.35,2.02,0.0,0.0
14:00 - 15:00,2.24,2.13,1.23,3.48,3.7,0.0,0.0
15:00 - 16:00,2.47,2.24,2.58,0.79,3.03,0.0,0.0
16:00 - 17:00,0.9,1.01,2.58,1.8,1.12,0.0,0.0
17:00 - 18:00,1.12,1.8,0.22,1.46,1.46,0.0,0.0
18:00 - 19:00,0.11,0.34,0.11,0.0,0.22,0.0,0.0
19:00 - 20:00,0.0,0.11,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
