 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.35,0.18,0.35,0.0,0.0
01:00 - 02:00,0.0,0.18,0.35,0.88,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.18,0.53,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.35,0.18,0.0,0.0,0.0
04:00 - 05:00,0.0,0.18,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.35,0.0,0.18,0.7,0.0,0.0,0.0
06:00 - 07:00,0.18,0.7,0.18,0.35,0.18,0.0,0.53
07:00 - 08:00,0.35,10.02,0.35,0.7,0.0,0.0,0.18
08:00 - 09:00,0.7,0.7,0.18,0.53,0.0,0.0,0.0
09:00 - 10:00,0.88,0.7,0.7,1.76,1.58,0.0,0.0
10:00 - 11:00,1.76,1.23,1.05,0.88,2.99,0.0,0.0
11:00 - 12:00,1.05,0.18,1.41,0.7,0.7,0.0,0.0
12:00 - 13:00,0.35,1.41,4.75,1.41,0.7,0.0,0.0
13:00 - 14:00,1.41,3.34,1.41,1.58,0.88,0.0,0.18
14:00 - 15:00,0.88,1.41,2.46,0.88,1.76,0.0,0.18
15:00 - 16:00,0.88,1.76,1.05,0.7,0.18,0.0,0.0
16:00 - 17:00,1.05,0.88,2.28,0.88,1.23,0.0,0.7
17:00 - 18:00,0.88,0.0,0.88,0.88,0.7,0.0,0.0
18:00 - 19:00,2.11,0.88,0.53,0.7,0.35,5.45,0.0
19:00 - 20:00,0.35,0.7,1.05,1.58,0.18,0.0,0.0
20:00 - 21:00,0.35,0.7,2.64,1.41,0.35,0.0,0.0
21:00 - 22:00,0.53,0.18,0.18,0.35,0.0,0.0,0.0
22:00 - 23:00,0.0,0.35,0.18,0.18,0.0,0.0,0.0
23:00 - 00:00,0.18,0.18,0.18,0.0,0.0,0.0,0.0
