 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.16,0.16,1.15,0.33,0.49,0.16,0.0
01:00 - 02:00,0.16,0.49,0.16,0.0,0.16,0.82,0.0
02:00 - 03:00,0.33,0.16,0.0,0.0,0.49,1.48,0.0
03:00 - 04:00,0.16,0.0,0.49,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.16,0.49,0.0,0.0,0.0
05:00 - 06:00,0.16,0.0,1.32,0.0,0.0,0.0,0.0
06:00 - 07:00,0.33,0.16,1.15,0.0,0.49,0.0,0.0
07:00 - 08:00,0.0,0.0,0.16,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00 - 10:00,0.16,0.16,0.0,0.16,0.0,0.0,0.0
10:00 - 11:00,0.16,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.33,0.16,0.0,0.0,0.16
12:00 - 13:00,0.49,0.0,0.33,0.16,0.16,0.16,0.0
13:00 - 14:00,0.49,0.33,0.33,0.82,0.66,0.0,0.0
14:00 - 15:00,0.99,0.66,0.0,0.33,0.49,0.0,0.16
15:00 - 16:00,2.3,0.99,1.64,1.81,1.48,2.96,0.0
16:00 - 17:00,3.95,2.63,1.64,0.99,2.14,0.16,0.49
17:00 - 18:00,2.14,1.15,1.32,0.49,2.47,0.66,0.49
18:00 - 19:00,2.63,1.15,0.66,0.49,0.49,0.0,0.0
19:00 - 20:00,1.64,4.11,1.15,0.16,0.82,0.0,0.0
20:00 - 21:00,1.97,3.62,3.12,0.66,0.82,0.0,0.0
21:00 - 22:00,1.81,2.14,3.12,1.81,1.15,0.0,0.33
22:00 - 23:00,1.32,2.63,1.15,2.47,1.48,0.0,0.49
23:00 - 00:00,1.15,1.81,1.32,0.16,0.49,0.0,0.0
