 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.26,0.26,0.24,0.24,0.35,0.04,0.12
01:00 - 02:00,0.16,0.22,0.28,0.18,0.12,0.1,0.1
02:00 - 03:00,0.31,0.43,0.35,0.55,0.41,0.08,0.04
03:00 - 04:00,0.73,0.88,0.61,0.77,0.71,0.06,0.04
04:00 - 05:00,0.73,1.08,1.02,1.16,1.06,0.1,0.14
05:00 - 06:00,1.0,1.22,1.51,1.12,0.88,0.1,0.12
06:00 - 07:00,0.94,1.02,1.16,0.85,1.0,0.06,0.06
07:00 - 08:00,1.12,1.02,1.3,1.06,1.14,0.06,0.1
08:00 - 09:00,1.3,1.63,1.77,1.32,1.26,0.12,0.06
09:00 - 10:00,1.45,1.65,1.95,1.87,1.44,0.2,0.08
10:00 - 11:00,1.34,1.75,2.03,1.93,1.38,0.14,0.18
11:00 - 12:00,1.47,2.1,1.53,2.03,1.06,0.2,0.14
12:00 - 13:00,1.51,1.22,0.98,0.96,0.9,0.12,0.06
13:00 - 14:00,0.85,0.96,1.04,0.57,0.69,0.16,0.14
14:00 - 15:00,1.04,0.88,1.02,0.96,0.45,0.04,0.12
15:00 - 16:00,0.67,0.73,1.3,0.81,0.53,0.12,0.24
16:00 - 17:00,0.57,0.67,0.77,0.59,0.51,0.18,0.08
17:00 - 18:00,0.61,0.81,0.94,0.51,0.41,0.18,0.12
18:00 - 19:00,0.37,0.81,0.43,0.61,0.31,0.08,0.14
19:00 - 20:00,0.41,0.35,0.33,0.26,0.12,0.14,0.1
20:00 - 21:00,0.31,0.33,0.39,0.33,0.12,0.08,0.28
21:00 - 22:00,0.24,0.28,0.24,0.2,0.08,0.06,0.1
22:00 - 23:00,0.24,0.24,0.2,0.12,0.16,0.1,0.14
23:00 - 00:00,0.14,0.29,0.22,0.28,0.06,0.08,0.16
