 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.81,0.0,1.21,0.4,0.4,0.81,0.4
01:00 - 02:00,2.42,0.81,0.4,1.61,0.81,0.4,0.4
02:00 - 03:00,1.61,2.02,2.02,1.61,0.81,0.0,0.0
03:00 - 04:00,0.81,0.0,0.81,1.21,0.0,0.0,0.4
04:00 - 05:00,1.21,2.02,2.42,1.21,1.21,0.4,0.0
05:00 - 06:00,2.82,2.02,0.81,1.61,0.4,0.0,0.4
06:00 - 07:00,2.42,1.61,1.21,0.81,2.02,0.0,0.4
07:00 - 08:00,0.81,1.61,0.81,2.42,0.81,0.0,0.4
08:00 - 09:00,1.21,0.4,0.81,0.4,1.61,0.0,0.0
09:00 - 10:00,0.81,0.81,1.61,2.02,0.0,0.0,0.0
10:00 - 11:00,0.4,0.81,0.4,0.81,2.02,0.0,0.0
11:00 - 12:00,0.81,0.4,0.81,0.4,0.0,0.0,0.0
12:00 - 13:00,0.4,0.0,0.4,0.4,1.21,0.0,0.0
13:00 - 14:00,0.0,0.0,0.0,0.4,0.0,0.4,0.0
14:00 - 15:00,0.0,0.4,0.0,0.0,0.0,0.0,0.0
15:00 - 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.4,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.4,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.4,0.4,0.0,0.0,0.0,0.81
20:00 - 21:00,1.21,0.81,0.0,0.0,0.0,0.0,0.81
21:00 - 22:00,1.21,1.21,0.81,2.42,0.81,0.0,1.61
22:00 - 23:00,0.81,1.21,1.61,0.81,0.4,0.81,1.21
23:00 - 00:00,2.02,0.0,1.61,0.0,0.4,0.0,1.61
