 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0
08:00 - 09:00,0.39,0.0,0.2,0.0,1.58,0.0,0.0
09:00 - 10:00,0.99,0.2,0.39,0.2,2.17,0.0,0.0
10:00 - 11:00,1.78,0.59,2.37,1.58,0.99,0.79,0.0
11:00 - 12:00,2.17,0.2,2.76,3.16,1.97,1.18,0.0
12:00 - 13:00,1.97,0.79,1.38,2.76,1.78,0.79,0.0
13:00 - 14:00,1.18,0.79,2.76,0.79,4.34,1.38,0.0
14:00 - 15:00,3.16,1.78,0.99,1.78,1.97,0.39,0.0
15:00 - 16:00,1.38,1.38,0.79,1.18,2.37,0.59,0.0
16:00 - 17:00,0.59,1.58,0.79,0.99,2.56,0.59,0.0
17:00 - 18:00,1.18,2.76,1.97,2.37,2.37,0.39,0.0
18:00 - 19:00,0.99,2.17,0.99,1.58,1.38,0.2,0.0
19:00 - 20:00,0.0,0.0,0.59,0.39,0.0,0.0,0.0
20:00 - 21:00,0.99,0.39,0.2,0.2,0.59,0.0,0.0
21:00 - 22:00,0.79,0.0,0.0,0.2,0.99,0.0,0.0
22:00 - 23:00,0.2,0.0,0.0,0.0,0.59,0.0,0.0
23:00 - 00:00,0.2,0.99,0.0,0.0,2.37,0.0,0.39
