 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,18,23,22,23,16,12
01:00 - 02:00,4,35,41,49,25,29,4
02:00 - 03:00,1,41,29,34,34,27,9
03:00 - 04:00,4,35,43,21,29,42,5
04:00 - 05:00,12,32,29,37,46,37,11
05:00 - 06:00,5,32,35,26,41,35,2
06:00 - 07:00,5,44,42,44,32,48,2
07:00 - 08:00,10,33,45,34,26,43,5
08:00 - 09:00,6,30,25,32,30,28,7
09:00 - 10:00,6,26,23,29,31,18,5
10:00 - 11:00,11,22,14,19,28,6,11
11:00 - 12:00,19,14,17,12,23,7,3
12:00 - 13:00,22,13,14,21,16,7,7
13:00 - 14:00,32,31,32,28,25,2,11
14:00 - 15:00,14,31,40,20,29,11,4
15:00 - 16:00,17,28,15,18,17,7,3
16:00 - 17:00,12,16,23,21,20,15,3
17:00 - 18:00,24,16,25,8,23,38,8
18:00 - 19:00,28,22,18,11,13,3,6
19:00 - 20:00,9,15,24,13,17,3,5
20:00 - 21:00,7,6,11,8,12,2,3
21:00 - 22:00,11,14,10,18,10,3,1
22:00 - 23:00,20,19,26,10,17,2,3
23:00 - 00:00,13,20,19,16,20,1,0
