 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,12,65,95,81,75,59,7
01:00 - 02:00,16,60,63,59,61,66,7
02:00 - 03:00,8,43,62,48,51,44,10
03:00 - 04:00,11,44,46,49,51,47,9
04:00 - 05:00,9,52,54,43,64,60,25
05:00 - 06:00,12,46,46,64,51,48,7
06:00 - 07:00,9,40,42,34,48,30,2
07:00 - 08:00,10,14,28,24,16,8,7
08:00 - 09:00,6,11,13,9,6,9,8
09:00 - 10:00,14,13,13,13,13,8,9
10:00 - 11:00,3,8,5,8,9,0,3
11:00 - 12:00,6,11,6,11,3,7,4
12:00 - 13:00,3,4,7,10,5,2,0
13:00 - 14:00,1,2,4,3,4,0,0
14:00 - 15:00,4,6,6,8,3,1,3
15:00 - 16:00,10,10,15,12,12,1,2
16:00 - 17:00,24,31,29,31,34,3,3
17:00 - 18:00,47,52,47,43,65,3,3
18:00 - 19:00,59,64,69,51,70,6,0
19:00 - 20:00,63,55,76,69,87,9,3
20:00 - 21:00,63,53,63,70,57,4,12
21:00 - 22:00,61,51,69,76,65,6,5
22:00 - 23:00,88,101,100,92,91,4,8
23:00 - 00:00,74,103,125,88,106,11,3
