Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JBNAME-63,Bug,Open,JBNAME,JBoss Naming,software,,09/09/2016 11:42,
JBNAME-61,Bug,Open,JBNAME,JBoss Naming,software,,26/11/2012 18:44,
JBNAME-60,Bug,Resolved,JBNAME,JBoss Naming,software,Done,26/04/2012 17:56,22/05/2012 13:24
JBNAME-59,Bug,Resolved,JBNAME,JBoss Naming,software,Done,26/04/2012 17:02,26/04/2012 17:22
JBNAME-58,Bug,Open,JBNAME,JBoss Naming,software,,14/03/2012 06:32,
JBNAME-57,Bug,Open,JBNAME,JBoss Naming,software,,14/03/2012 06:26,
JBNAME-56,Bug,Open,JBNAME,JBoss Naming,software,,02/06/2011 11:16,
JBNAME-55,Bug,Open,JBNAME,JBoss Naming,software,,01/06/2011 10:17,
JBNAME-54,Bug,Open,JBNAME,JBoss Naming,software,,01/06/2011 02:32,
JBNAME-53,Bug,Closed,JBNAME,JBoss Naming,software,Obsolete,19/04/2011 03:23,16/03/2012 05:14
JBNAME-52,Bug,Open,JBNAME,JBoss Naming,software,,10/03/2011 13:29,
JBNAME-51,Bug,Resolved,JBNAME,JBoss Naming,software,Done,10/03/2011 13:07,10/08/2011 15:40
JBNAME-50,Feature Request,Closed,JBNAME,JBoss Naming,software,Obsolete,25/05/2010 11:48,20/06/2018 18:36
JBNAME-49,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,30/03/2010 07:28,30/03/2010 16:56
JBNAME-48,Bug,Open,JBNAME,JBoss Naming,software,,12/03/2010 08:47,
JBNAME-47,Bug,Closed,JBNAME,JBoss Naming,software,Done,13/02/2010 10:10,13/02/2010 10:51
JBNAME-46,Bug,Closed,JBNAME,JBoss Naming,software,Done,04/02/2010 12:23,13/02/2010 10:50
JBNAME-45,Bug,Open,JBNAME,JBoss Naming,software,,19/01/2010 17:36,
JBNAME-44,Feature Request,Closed,JBNAME,JBoss Naming,software,Won't Do,12/01/2010 16:13,12/01/2010 19:23
JBNAME-43,Task,Resolved,JBNAME,JBoss Naming,software,Done,21/12/2009 20:02,03/01/2010 15:33
JBNAME-42,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,07/12/2009 12:48,21/12/2009 19:59
JBNAME-41,Feature Request,Open,JBNAME,JBoss Naming,software,,10/11/2009 15:38,
JBNAME-39,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,27/10/2009 01:07,15/11/2009 20:45
JBNAME-38,Task,Resolved,JBNAME,JBoss Naming,software,Done,20/10/2009 04:49,20/10/2009 04:54
JBNAME-37,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,30/09/2009 08:05,15/11/2009 21:33
JBNAME-36,Task,Resolved,JBNAME,JBoss Naming,software,Done,25/09/2009 10:23,25/09/2009 10:34
JBNAME-35,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,05/09/2009 05:03,25/09/2009 11:27
JBNAME-34,Bug,Resolved,JBNAME,JBoss Naming,software,Done,11/05/2009 19:25,11/05/2009 19:39
JBNAME-33,Feature Request,Closed,JBNAME,JBoss Naming,software,Done,11/05/2009 15:35,11/05/2009 19:48
JBNAME-32,Feature Request,Closed,JBNAME,JBoss Naming,software,Done,06/05/2009 10:37,06/05/2009 10:40
JBNAME-29,Task,Closed,JBNAME,JBoss Naming,software,Done,06/05/2009 08:55,06/05/2009 09:04
JBNAME-28,Task,Closed,JBNAME,JBoss Naming,software,Done,06/05/2009 08:53,06/05/2009 09:05
JBNAME-27,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,24/03/2009 12:44,07/05/2009 09:41
JBNAME-26,Bug,Resolved,JBNAME,JBoss Naming,software,Won't Do,19/03/2009 08:05,17/04/2018 10:27
JBNAME-25,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,16/01/2009 08:46,21/01/2009 22:03
JBNAME-24,Task,Closed,JBNAME,JBoss Naming,software,Done,24/11/2008 15:15,24/11/2008 16:51
JBNAME-23,Task,Closed,JBNAME,JBoss Naming,software,Done,24/11/2008 08:38,06/05/2009 08:54
JBNAME-22,Task,Closed,JBNAME,JBoss Naming,software,Done,21/11/2008 10:46,21/11/2008 10:55
JBNAME-21,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,05/11/2008 01:15,05/11/2008 22:50
JBNAME-20,Task,Resolved,JBNAME,JBoss Naming,software,Done,16/10/2008 11:20,05/11/2008 13:46
JBNAME-19,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,16/10/2008 11:17,05/11/2008 13:51
JBNAME-18,Bug,Resolved,JBNAME,JBoss Naming,software,Done,15/10/2008 19:37,15/10/2008 19:39
JBNAME-17,Task,Resolved,JBNAME,JBoss Naming,software,Done,15/10/2008 01:03,15/10/2008 01:05
JBNAME-14,Feature Request,Closed,JBNAME,JBoss Naming,software,Obsolete,30/09/2008 14:54,20/06/2018 18:39
JBNAME-13,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,30/09/2008 14:00,30/09/2008 14:24
JBNAME-10,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,26/09/2008 11:50,09/10/2008 02:15
JBNAME-9,Feature Request,Open,JBNAME,JBoss Naming,software,,26/09/2008 07:43,
JBNAME-8,Task,Resolved,JBNAME,JBoss Naming,software,Done,26/09/2008 06:06,02/10/2008 11:28
JBNAME-7,Task,Closed,JBNAME,JBoss Naming,software,Done,12/08/2008 13:56,09/10/2008 11:40
JBNAME-6,Release,Closed,JBNAME,JBoss Naming,software,Done,12/08/2008 13:45,12/08/2008 13:53
JBNAME-5,Component Upgrade,Closed,JBNAME,JBoss Naming,software,Done,12/08/2008 13:37,12/08/2008 13:38
JBNAME-4,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,24/06/2008 20:35,22/07/2008 11:17
JBNAME-3,Bug,Closed,JBNAME,JBoss Naming,software,Done,19/08/2007 23:10,23/07/2008 22:05
JBNAME-2,Feature Request,Resolved,JBNAME,JBoss Naming,software,Done,17/06/2008 16:54,15/11/2009 21:29
JBNAME-1,Release,Closed,JBNAME,JBoss Naming,software,Done,16/04/2008 11:27,17/04/2008 06:25
