Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
RHELDOCS-19207,Task,In Progress,RHELDOCS,RHEL Documentation,software,,13/11/2024 18:08,
RHELDOCS-19206,Bug,New,RHELDOCS,RHEL Documentation,software,,13/11/2024 15:26,
RHELDOCS-19201,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,13/11/2024 09:53,13/11/2024 09:59
RHELDOCS-19199,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,12/11/2024 17:38,12/11/2024 18:08
RHELDOCS-19187,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,10/11/2024 13:49,11/11/2024 14:38
RHELDOCS-19097,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,30/10/2024 05:20,30/10/2024 10:29
RHELDOCS-19094,Bug,Release Pending,RHELDOCS,RHEL Documentation,software,Done,29/10/2024 16:31,31/10/2024 10:48
RHELDOCS-19084,Story,Closed,RHELDOCS,RHEL Documentation,software,Done,29/10/2024 13:11,31/10/2024 09:59
RHELDOCS-19083,Story,Closed,RHELDOCS,RHEL Documentation,software,Done,29/10/2024 13:10,31/10/2024 09:59
RHELDOCS-19082,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,29/10/2024 11:16,29/10/2024 16:58
RHELDOCS-19079,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,28/10/2024 21:59,29/10/2024 16:55
RHELDOCS-19074,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,28/10/2024 05:01,28/10/2024 05:03
RHELDOCS-19037,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,18/10/2024 20:46,21/10/2024 09:02
RHELDOCS-19026,Task,New,RHELDOCS,RHEL Documentation,software,,17/10/2024 11:59,
RHELDOCS-19011,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,14/10/2024 11:43,04/11/2024 12:35
RHELDOCS-19005,Bug,Release Pending,RHELDOCS,RHEL Documentation,software,Done,11/10/2024 13:17,07/11/2024 16:27
RHELDOCS-19001,Task,New,RHELDOCS,RHEL Documentation,software,,10/10/2024 12:45,
RHELDOCS-18995,Bug,In Progress,RHELDOCS,RHEL Documentation,software,,10/10/2024 07:40,
RHELDOCS-18994,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,10/10/2024 00:45,10/10/2024 06:12
RHELDOCS-18991,Bug,Release Pending,RHELDOCS,RHEL Documentation,software,Done,09/10/2024 16:34,25/10/2024 15:11
RHELDOCS-18971,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,06/10/2024 18:45,14/10/2024 07:35
RHELDOCS-18963,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,04/10/2024 00:47,04/10/2024 11:29
RHELDOCS-18954,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,02/10/2024 13:07,14/10/2024 09:15
RHELDOCS-18927,Story,Closed,RHELDOCS,RHEL Documentation,software,Done,26/09/2024 01:17,27/09/2024 10:40
RHELDOCS-18911,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,21/09/2024 23:14,23/10/2024 08:17
RHELDOCS-18849,Story,New,RHELDOCS,RHEL Documentation,software,,10/09/2024 22:04,
RHELDOCS-18789,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,27/08/2024 13:54,27/08/2024 14:56
RHELDOCS-18785,Bug,New,RHELDOCS,RHEL Documentation,software,,21/08/2024 01:14,
RHELDOCS-18781,Bug,Closed,RHELDOCS,RHEL Documentation,software,Not a Bug,21/08/2024 12:22,21/08/2024 14:28
RHELDOCS-18773,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,19/08/2024 15:57,20/09/2024 09:15
RHELDOCS-18755,Bug,Closed,RHELDOCS,RHEL Documentation,software,Done,12/08/2024 13:41,14/08/2024 12:16
