Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JANDEX-50,Bug,Closed,JANDEX,Jandex,software,Done,21/09/2023 15:10,22/09/2023 13:41
JANDEX-49,Bug,Resolved,JANDEX,Jandex,software,Done,15/02/2019 04:42,21/02/2019 23:11
JANDEX-48,Enhancement,Resolved,JANDEX,Jandex,software,Done,18/10/2018 18:05,19/02/2019 04:47
JANDEX-47,Bug,Resolved,JANDEX,Jandex,software,Done,18/10/2018 18:02,19/02/2019 04:48
JANDEX-46,Feature Request,Resolved,JANDEX,Jandex,software,Done,30/07/2018 22:37,19/02/2019 04:45
JANDEX-45,Bug,Closed,JANDEX,Jandex,software,Done,06/03/2018 07:32,30/05/2022 13:26
JANDEX-44,Bug,Closed,JANDEX,Jandex,software,Won't Do,31/01/2018 09:26,30/05/2022 14:11
JANDEX-43,Task,Closed,JANDEX,Jandex,software,Won't Do,10/01/2018 09:10,30/05/2022 14:56
JANDEX-42,Bug,Resolved,JANDEX,Jandex,software,Done,24/10/2017 14:19,02/11/2017 20:29
JANDEX-41,Feature Request,Closed,JANDEX,Jandex,software,Done,23/10/2017 13:24,30/05/2022 13:27
JANDEX-40,Feature Request,Resolved,JANDEX,Jandex,software,Done,12/08/2017 01:05,23/10/2017 13:58
JANDEX-39,Bug,Closed,JANDEX,Jandex,software,Cannot Reproduce,26/10/2016 10:59,30/05/2022 15:05
JANDEX-38,Bug,Closed,JANDEX,Jandex,software,Won't Do,26/10/2016 10:50,26/10/2016 10:51
JANDEX-37,Bug,Resolved,JANDEX,Jandex,software,Done,13/05/2016 10:04,29/07/2016 18:35
JANDEX-35,Bug,Resolved,JANDEX,Jandex,software,Done,25/02/2016 09:30,26/02/2016 16:39
JANDEX-34,Bug,Resolved,JANDEX,Jandex,software,Done,08/12/2015 07:19,20/01/2016 07:14
JANDEX-33,Bug,Resolved,JANDEX,Jandex,software,Done,20/07/2015 06:11,21/07/2015 17:42
JANDEX-32,Bug,Closed,JANDEX,Jandex,software,Duplicate,09/04/2015 14:30,20/04/2015 15:37
JANDEX-31,Bug,Resolved,JANDEX,Jandex,software,Won't Do,21/03/2015 11:48,21/03/2015 12:48
JANDEX-30,Feature Request,Resolved,JANDEX,Jandex,software,Done,15/03/2015 19:10,26/02/2016 16:37
JANDEX-29,Bug,Closed,JANDEX,Jandex,software,Done,29/01/2015 15:08,03/02/2015 13:42
JANDEX-28,Task,Resolved,JANDEX,Jandex,software,Done,27/11/2014 01:16,27/11/2014 01:16
JANDEX-27,Feature Request,Resolved,JANDEX,Jandex,software,Done,27/11/2014 01:15,27/11/2014 01:15
JANDEX-26,Feature Request,Resolved,JANDEX,Jandex,software,Done,27/11/2014 01:14,27/11/2014 01:14
JANDEX-25,Feature Request,Resolved,JANDEX,Jandex,software,Done,27/11/2014 01:11,27/11/2014 01:11
JANDEX-24,Bug,Resolved,JANDEX,Jandex,software,Done,22/05/2014 02:16,23/05/2014 00:37
JANDEX-23,Feature Request,Closed,JANDEX,Jandex,software,Won't Do,26/03/2014 09:02,30/05/2022 14:50
JANDEX-22,Feature Request,Resolved,JANDEX,Jandex,software,Done,09/10/2013 02:39,27/11/2014 01:08
JANDEX-21,Feature Request,Resolved,JANDEX,Jandex,software,Done,09/10/2013 02:37,28/01/2014 07:45
JANDEX-20,Bug,Resolved,JANDEX,Jandex,software,Done,08/10/2013 10:26,17/10/2013 16:15
JANDEX-19,Feature Request,Resolved,JANDEX,Jandex,software,Done,22/09/2013 07:34,28/01/2014 13:43
JANDEX-18,Feature Request,Resolved,JANDEX,Jandex,software,Won't Do,15/07/2013 19:28,28/01/2014 13:49
JANDEX-17,Bug,Closed,JANDEX,Jandex,software,Done,13/06/2013 18:55,20/04/2015 15:37
JANDEX-16,Bug,Closed,JANDEX,Jandex,software,Done,13/06/2013 18:52,20/04/2015 15:40
JANDEX-15,Bug,Closed,JANDEX,Jandex,software,Duplicate,13/06/2013 18:48,13/06/2013 19:33
JANDEX-14,Bug,Resolved,JANDEX,Jandex,software,Done,16/05/2013 22:35,14/06/2013 00:35
JANDEX-13,Task,Resolved,JANDEX,Jandex,software,Done,11/08/2011 08:24,28/01/2014 14:33
JANDEX-12,Bug,Resolved,JANDEX,Jandex,software,Done,11/03/2013 20:19,14/06/2013 00:30
JANDEX-11,Feature Request,Resolved,JANDEX,Jandex,software,Done,30/07/2012 16:41,30/07/2012 16:43
JANDEX-10,Feature Request,Resolved,JANDEX,Jandex,software,Done,30/07/2012 16:41,30/07/2012 16:43
JANDEX-9,Feature Request,Resolved,JANDEX,Jandex,software,Done,16/02/2012 05:33,14/06/2013 00:31
JANDEX-8,Bug,Resolved,JANDEX,Jandex,software,Done,01/09/2011 01:44,01/09/2011 01:44
JANDEX-7,Bug,Closed,JANDEX,Jandex,software,Done,24/08/2011 15:53,24/08/2011 17:01
JANDEX-6,Bug,Closed,JANDEX,Jandex,software,Done,11/08/2011 12:43,12/08/2011 16:46
JANDEX-5,Bug,Resolved,JANDEX,Jandex,software,Won't Do,10/08/2011 08:19,11/08/2011 00:49
JANDEX-4,Patch,Closed,JANDEX,Jandex,software,Done,13/07/2011 11:35,13/07/2011 12:01
JANDEX-3,Enhancement,Closed,JANDEX,Jandex,software,Done,28/04/2011 00:31,10/05/2011 22:30
JANDEX-2,Feature Request,Closed,JANDEX,Jandex,software,Done,19/04/2011 04:09,10/05/2011 22:30
JANDEX-1,Feature Request,Closed,JANDEX,Jandex,software,Done,07/04/2011 14:37,10/05/2011 22:30
