Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CMP-2960,Feature,New,CMP,Cloud Infrastructure Security & Compliance,software,,08/11/2024 09:06,
CMP-2957,Feature,New,CMP,Cloud Infrastructure Security & Compliance,software,,05/11/2024 15:22,
CMP-2956,Feature,New,CMP,Cloud Infrastructure Security & Compliance,software,,05/11/2024 15:20,
CMP-2955,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,05/11/2024 03:32,
CMP-2954,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,05/11/2024 03:31,
CMP-2953,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,05/11/2024 03:30,
CMP-2941,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,04/11/2024 14:53,
CMP-2939,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,01/11/2024 21:04,
CMP-2938,Task,In Progress,CMP,Cloud Infrastructure Security & Compliance,software,,28/10/2024 08:34,
CMP-2937,Bug,Closed,CMP,Cloud Infrastructure Security & Compliance,software,Done,24/10/2024 08:59,28/10/2024 08:31
CMP-2936,Bug,New,CMP,Cloud Infrastructure Security & Compliance,software,,24/10/2024 02:51,
CMP-2935,Task,New,CMP,Cloud Infrastructure Security & Compliance,software,,24/10/2024 01:54,
CMP-2934,Feature,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/10/2024 15:44,
CMP-2933,Task,In Progress,CMP,Cloud Infrastructure Security & Compliance,software,,18/10/2024 14:41,
CMP-2932,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,18/10/2024 13:36,
CMP-2925,Bug,New,CMP,Cloud Infrastructure Security & Compliance,software,,14/10/2024 00:53,
CMP-2882,Feature,New,CMP,Cloud Infrastructure Security & Compliance,software,,25/09/2024 11:15,
CMP-2880,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:53,
CMP-2878,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:40,
CMP-2877,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:37,
CMP-2876,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:31,
CMP-2875,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:31,
CMP-2874,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:29,
CMP-2873,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:28,
CMP-2872,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:26,
CMP-2871,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:25,
CMP-2870,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:24,
CMP-2869,Story,New,CMP,Cloud Infrastructure Security & Compliance,software,,20/09/2024 10:22,
