Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OPCT-309,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,10/10/2024 16:09,
OPCT-308,Story,Backlog,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,04/09/2024 16:14,
OPCT-305,Spike,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,30/08/2024 18:03,30/08/2024 18:07
OPCT-304,Epic,Dev Complete,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,30/08/2024 17:12,
OPCT-303,Epic,In Progress,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,30/08/2024 17:09,
OPCT-301,Bug,Backlog,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,13/08/2024 04:24,
OPCT-300,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,13/08/2024 02:57,14/08/2024 22:29
OPCT-299,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,13/08/2024 02:48,14/08/2024 15:31
OPCT-298,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,13/08/2024 02:46,14/08/2024 15:31
OPCT-297,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,25/07/2024 03:47,
OPCT-296,Epic,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,25/07/2024 02:55,23/09/2024 13:48
OPCT-295,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,24/07/2024 17:09,24/07/2024 20:00
OPCT-294,Epic,Planning,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,22/07/2024 15:26,
OPCT-293,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,22/07/2024 13:55,23/07/2024 16:37
OPCT-292,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,22/07/2024 13:55,08/08/2024 21:13
OPCT-291,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,18/07/2024 14:41,
OPCT-290,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,03/07/2024 14:43,22/07/2024 14:01
OPCT-289,Epic,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,03/07/2024 14:27,12/08/2024 13:55
OPCT-288,Bug,Backlog,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,11/06/2024 21:21,
OPCT-287,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,11/06/2024 19:00,18/06/2024 19:49
OPCT-286,Epic,Dev Complete,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,11/06/2024 18:47,
OPCT-284,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,28/03/2024 15:07,24/09/2024 07:19
OPCT-283,Bug,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,05/03/2024 18:41,
OPCT-280,Bug,In Progress,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,07/11/2023 12:58,
OPCT-276,Epic,Planning,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,23/10/2023 14:26,
OPCT-271,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,17/10/2023 20:38,24/07/2024 17:22
OPCT-270,Story,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,17/10/2023 20:23,
OPCT-269,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,17/10/2023 20:17,24/07/2024 17:40
OPCT-268,Epic,Dev Complete,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,17/10/2023 20:00,
OPCT-267,Bug,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,10/10/2023 14:17,
OPCT-266,Spike,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,05/10/2023 21:56,
OPCT-264,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,02/10/2023 20:03,14/08/2024 22:25
OPCT-263,Task,In Progress,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,02/10/2023 19:59,
OPCT-262,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,02/10/2023 19:55,14/08/2024 22:22
OPCT-261,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,02/10/2023 19:53,14/08/2024 22:22
OPCT-259,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,29/09/2023 19:59,01/02/2024 18:59
OPCT-257,Epic,Testing,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,27/09/2023 18:57,
OPCT-255,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,26/09/2023 20:37,
OPCT-254,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,26/09/2023 20:33,
OPCT-253,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,26/09/2023 20:05,28/02/2024 18:47
OPCT-252,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,26/09/2023 19:26,26/09/2023 19:57
OPCT-251,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,26/09/2023 19:24,
OPCT-248,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,21/09/2023 13:49,
OPCT-247,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,21/09/2023 13:46,
OPCT-246,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,21/09/2023 13:40,26/09/2023 21:27
OPCT-245,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,21/09/2023 13:35,26/09/2023 20:43
OPCT-244,Epic,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,16/08/2023 17:57,
OPCT-243,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,16/08/2023 15:06,
OPCT-242,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,10/08/2023 15:39,19/10/2023 20:06
OPCT-241,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,02/08/2023 17:16,
OPCT-240,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,25/07/2023 14:59,
OPCT-239,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 20:52,
OPCT-238,Epic,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Obsolete,20/07/2023 03:35,14/08/2024 23:16
OPCT-237,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 03:27,
OPCT-236,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 03:07,
OPCT-235,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 02:39,
OPCT-234,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 02:10,
OPCT-233,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 01:23,
OPCT-232,Epic,New,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 00:58,
OPCT-231,Epic,In Progress,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/07/2023 00:43,
OPCT-222,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,20/06/2023 16:20,05/09/2024 14:56
OPCT-221,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,20/06/2023 15:51,
OPCT-217,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,20/06/2023 15:15,05/09/2024 15:08
OPCT-216,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,20/06/2023 15:11,26/09/2023 20:07
OPCT-215,Epic,In Progress,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,19/06/2023 21:03,
OPCT-213,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,14/06/2023 00:04,26/09/2023 19:59
OPCT-210,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,29/05/2023 15:48,
OPCT-209,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,17/05/2023 05:08,22/05/2023 18:21
OPCT-208,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,16/05/2023 10:21,28/06/2023 13:09
OPCT-207,Spike,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,10/05/2023 16:38,16/05/2023 09:43
OPCT-206,Epic,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,14/04/2023 21:32,
OPCT-205,Epic,Planning,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,14/04/2023 20:29,
OPCT-204,Task,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,14/04/2023 19:44,
OPCT-199,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,11/04/2023 15:55,08/08/2023 21:00
OPCT-197,Story,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,07/04/2023 01:11,
OPCT-195,Spike,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Won't Do,03/04/2023 23:31,27/09/2023 19:49
OPCT-194,Spike,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,03/04/2023 21:43,
OPCT-193,Story,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,03/04/2023 19:10,
OPCT-192,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,30/03/2023 22:47,11/04/2023 20:27
OPCT-188,Epic,Testing,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,21/03/2023 13:24,
OPCT-185,Spike,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,07/03/2023 15:27,
OPCT-184,Spike,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,06/03/2023 17:33,14/05/2024 19:00
OPCT-183,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Cannot Reproduce,03/03/2023 21:25,22/05/2023 20:57
OPCT-182,Spike,To Do,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,,03/03/2023 14:47,
OPCT-181,Spike,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,03/03/2023 14:31,11/04/2023 20:14
OPCT-180,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,16/02/2023 21:25,11/04/2023 20:26
OPCT-179,Bug,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,16/02/2023 02:01,16/02/2023 14:52
OPCT-178,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,15/02/2023 13:08,28/04/2023 20:34
OPCT-174,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,22/04/2022 13:41,13/05/2022 19:17
OPCT-173,Task,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,15/06/2022 13:02,24/06/2022 17:40
OPCT-134,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,17/05/2022 13:01,28/06/2022 19:49
OPCT-133,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,10/06/2022 20:19,01/07/2022 17:08
OPCT-132,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,07/04/2022 19:51,23/06/2022 20:08
OPCT-131,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,08/04/2022 17:55,30/06/2022 15:23
OPCT-129,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,13/05/2022 18:56,30/06/2022 20:27
OPCT-128,Story,Closed,OPCT,OPCT - OpenShift Provider Compatibility Tool,software,Done,09/05/2022 15:49,09/06/2022 17:18
