Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
COCKPIT-1184,Task,To Do,COCKPIT,Cockpit,software,,23/10/2024 14:07,
COCKPIT-1183,Task,To Do,COCKPIT,Cockpit,software,,23/10/2024 13:53,
COCKPIT-1182,Task,Closed,COCKPIT,Cockpit,software,Can't Do,23/10/2024 13:48,24/10/2024 11:12
COCKPIT-1181,Task,In Progress,COCKPIT,Cockpit,software,,23/10/2024 13:46,
COCKPIT-1173,Task,Closed,COCKPIT,Cockpit,software,Won't Do,27/09/2024 04:24,30/09/2024 13:25
COCKPIT-1171,Task,Closed,COCKPIT,Cockpit,software,Done,20/09/2024 04:53,02/10/2024 12:56
COCKPIT-1170,Task,Closed,COCKPIT,Cockpit,software,Done,20/09/2024 04:53,02/10/2024 12:56
COCKPIT-1169,Task,Closed,COCKPIT,Cockpit,software,Done,20/09/2024 04:52,20/09/2024 06:24
COCKPIT-1167,Task,To Do,COCKPIT,Cockpit,software,,20/09/2024 04:42,
COCKPIT-1166,Task,To Do,COCKPIT,Cockpit,software,,20/09/2024 04:41,
COCKPIT-1164,Bug,To Do,COCKPIT,Cockpit,software,,27/08/2024 07:46,
COCKPIT-1163,Task,To Do,COCKPIT,Cockpit,software,,21/08/2024 14:59,
COCKPIT-1161,Task,Closed,COCKPIT,Cockpit,software,Done,19/08/2024 15:40,27/08/2024 07:39
COCKPIT-1159,Task,Closed,COCKPIT,Cockpit,software,Done,13/08/2024 13:05,27/08/2024 08:15
COCKPIT-1158,Task,Closed,COCKPIT,Cockpit,software,Done,09/08/2024 20:48,20/08/2024 08:05
COCKPIT-1157,Task,Closed,COCKPIT,Cockpit,software,Done,05/08/2024 12:17,14/08/2024 01:22
COCKPIT-1156,Task,In Progress,COCKPIT,Cockpit,software,,01/08/2024 13:59,
COCKPIT-1155,Task,Closed,COCKPIT,Cockpit,software,Done,19/07/2024 10:53,10/09/2024 07:05
COCKPIT-1154,Task,Closed,COCKPIT,Cockpit,software,Done,19/07/2024 08:05,24/07/2024 10:33
COCKPIT-1153,Task,Closed,COCKPIT,Cockpit,software,Done,17/07/2024 09:05,21/08/2024 14:55
