Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OCPNODE-2694,Spike,To Do,OCPNODE,OpenShift Node,software,,11/11/2024 18:01,
OCPNODE-2691,Epic,New,OCPNODE,OpenShift Node,software,,08/11/2024 15:50,
OCPNODE-2690,Epic,New,OCPNODE,OpenShift Node,software,,08/11/2024 15:32,
OCPNODE-2687,Story,To Do,OCPNODE,OpenShift Node,software,,05/11/2024 14:21,
OCPNODE-2685,Story,To Do,OCPNODE,OpenShift Node,software,,05/11/2024 12:23,
OCPNODE-2684,Story,To Do,OCPNODE,OpenShift Node,software,,05/11/2024 10:36,
OCPNODE-2683,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 19:52,
OCPNODE-2682,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 19:40,
OCPNODE-2681,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 19:38,
OCPNODE-2680,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 14:05,
OCPNODE-2679,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 14:01,
OCPNODE-2678,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 09:24,
OCPNODE-2677,Story,To Do,OCPNODE,OpenShift Node,software,,04/11/2024 07:09,
OCPNODE-2676,Story,In Progress,OCPNODE,OpenShift Node,software,,04/11/2024 07:08,
OCPNODE-2675,Story,To Do,OCPNODE,OpenShift Node,software,,31/10/2024 15:49,
OCPNODE-2674,Story,In Progress,OCPNODE,OpenShift Node,software,,31/10/2024 15:48,
OCPNODE-2673,Epic,New,OCPNODE,OpenShift Node,software,,31/10/2024 15:44,
OCPNODE-2672,Spike,In Progress,OCPNODE,OpenShift Node,software,,30/10/2024 17:42,
OCPNODE-2671,Task,To Do,OCPNODE,OpenShift Node,software,,25/10/2024 16:29,
OCPNODE-2670,Story,To Do,OCPNODE,OpenShift Node,software,,23/10/2024 18:55,
OCPNODE-2669,Spike,Closed,OCPNODE,OpenShift Node,software,Done,23/10/2024 18:13,04/11/2024 19:34
OCPNODE-2667,Story,To Do,OCPNODE,OpenShift Node,software,,21/10/2024 16:19,
OCPNODE-2665,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 19:36,05/11/2024 18:09
OCPNODE-2664,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 19:36,05/11/2024 18:06
OCPNODE-2663,Story,To Do,OCPNODE,OpenShift Node,software,,16/10/2024 17:10,
OCPNODE-2662,Bug,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 17:08,23/10/2024 18:09
OCPNODE-2661,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 13:07,16/10/2024 18:23
OCPNODE-2660,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 12:19,05/11/2024 18:08
OCPNODE-2659,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 06:41,25/10/2024 06:11
OCPNODE-2658,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 06:37,04/11/2024 06:14
OCPNODE-2655,Story,Closed,OCPNODE,OpenShift Node,software,Done,16/10/2024 06:32,28/10/2024 15:34
OCPNODE-2654,Story,Closed,OCPNODE,OpenShift Node,software,Done,15/10/2024 20:57,16/10/2024 18:23
OCPNODE-2653,Story,Code Review,OCPNODE,OpenShift Node,software,,15/10/2024 20:19,
OCPNODE-2652,Story,Closed,OCPNODE,OpenShift Node,software,Won't Do,15/10/2024 20:10,16/10/2024 18:11
OCPNODE-2651,Spike,Closed,OCPNODE,OpenShift Node,software,Done,15/10/2024 19:12,04/11/2024 14:00
OCPNODE-2650,Story,In Progress,OCPNODE,OpenShift Node,software,,11/10/2024 20:33,
OCPNODE-2649,Spike,Closed,OCPNODE,OpenShift Node,software,Done,11/10/2024 19:39,16/10/2024 18:06
OCPNODE-2648,Story,Closed,OCPNODE,OpenShift Node,software,Done,11/10/2024 19:28,04/11/2024 14:01
OCPNODE-2647,Story,In Progress,OCPNODE,OpenShift Node,software,,11/10/2024 16:12,
OCPNODE-2646,Spike,Closed,OCPNODE,OpenShift Node,software,Done,10/10/2024 19:11,17/10/2024 15:51
OCPNODE-2645,Story,To Do,OCPNODE,OpenShift Node,software,,23/09/2024 20:03,
OCPNODE-2644,Story,Closed,OCPNODE,OpenShift Node,software,Done,10/10/2024 08:11,11/10/2024 07:17
OCPNODE-2643,Story,Closed,OCPNODE,OpenShift Node,software,Done,10/10/2024 07:40,29/10/2024 12:07
OCPNODE-2642,Story,Closed,OCPNODE,OpenShift Node,software,Done,10/10/2024 07:32,29/10/2024 12:07
OCPNODE-2641,Story,Closed,OCPNODE,OpenShift Node,software,Done,10/10/2024 07:27,14/10/2024 07:44
OCPNODE-2640,Story,To Do,OCPNODE,OpenShift Node,software,,09/10/2024 19:51,
OCPNODE-2639,Story,Closed,OCPNODE,OpenShift Node,software,Done,09/10/2024 18:38,30/10/2024 14:12
OCPNODE-2638,Story,Closed,OCPNODE,OpenShift Node,software,Done,09/10/2024 18:09,30/10/2024 17:29
OCPNODE-2637,Spike,To Do,OCPNODE,OpenShift Node,software,,08/10/2024 18:41,
