Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
FLPATH-1848,Story,New,FLPATH,FlightPath,software,,07/11/2024 15:03,
FLPATH-1847,Story,New,FLPATH,FlightPath,software,,07/11/2024 14:59,
FLPATH-1846,Story,Code Review,FLPATH,FlightPath,software,,07/11/2024 14:11,
FLPATH-1845,Bug,New,FLPATH,FlightPath,software,,07/11/2024 12:29,
FLPATH-1844,Task,New,FLPATH,FlightPath,software,,07/11/2024 11:36,
FLPATH-1843,Story,New,FLPATH,FlightPath,software,,07/11/2024 09:06,
FLPATH-1842,Story,New,FLPATH,FlightPath,software,,07/11/2024 09:04,
FLPATH-1841,Story,New,FLPATH,FlightPath,software,,07/11/2024 09:02,
FLPATH-1840,Story,New,FLPATH,FlightPath,software,,07/11/2024 09:00,
FLPATH-1839,Story,New,FLPATH,FlightPath,software,,07/11/2024 08:59,
FLPATH-1838,Story,New,FLPATH,FlightPath,software,,07/11/2024 08:58,
FLPATH-1837,Story,New,FLPATH,FlightPath,software,,07/11/2024 08:56,
FLPATH-1836,Story,New,FLPATH,FlightPath,software,,07/11/2024 08:53,
FLPATH-1834,Story,In Progress,FLPATH,FlightPath,software,,05/11/2024 21:11,
FLPATH-1833,Bug,Code Review,FLPATH,FlightPath,software,,05/11/2024 14:08,
FLPATH-1832,Task,New,FLPATH,FlightPath,software,,05/11/2024 08:31,
FLPATH-1831,Task,New,FLPATH,FlightPath,software,,05/11/2024 07:30,
FLPATH-1830,Task,New,FLPATH,FlightPath,software,,04/11/2024 13:33,
FLPATH-1829,Story,New,FLPATH,FlightPath,software,,04/11/2024 09:39,
FLPATH-1828,Bug,In Progress,FLPATH,FlightPath,software,,31/10/2024 15:25,
FLPATH-1827,Bug,New,FLPATH,FlightPath,software,,31/10/2024 15:00,
FLPATH-1826,Story,In Progress,FLPATH,FlightPath,software,,31/10/2024 14:58,
FLPATH-1825,Bug,Release Pending,FLPATH,FlightPath,software,Done,31/10/2024 14:58,06/11/2024 10:01
