Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
WRKLDS-1582,Story,To Do,WRKLDS,OpenShift Workloads,software,,12/11/2024 10:50,
WRKLDS-1581,Story,To Do,WRKLDS,OpenShift Workloads,software,,12/11/2024 10:50,
WRKLDS-1580,Story,To Do,WRKLDS,OpenShift Workloads,software,,12/11/2024 10:50,
WRKLDS-1579,Epic,New,WRKLDS,OpenShift Workloads,software,,12/11/2024 10:49,
WRKLDS-1578,Story,To Do,WRKLDS,OpenShift Workloads,software,,12/11/2024 10:47,
WRKLDS-1577,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1576,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1575,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1574,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1573,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1572,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1571,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:12,
WRKLDS-1570,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:11,
WRKLDS-1569,Story,To Do,WRKLDS,OpenShift Workloads,software,,11/11/2024 23:11,
WRKLDS-1568,Epic,New,WRKLDS,OpenShift Workloads,software,,11/11/2024 18:57,
WRKLDS-1567,Epic,New,WRKLDS,OpenShift Workloads,software,,11/11/2024 18:28,
WRKLDS-1566,Epic,New,WRKLDS,OpenShift Workloads,software,,11/11/2024 18:25,
WRKLDS-1565,Task,Closed,WRKLDS,OpenShift Workloads,software,Done,01/11/2024 13:14,04/11/2024 09:40
WRKLDS-1556,Story,To Do,WRKLDS,OpenShift Workloads,software,,24/10/2024 16:53,
WRKLDS-1555,Story,In Progress,WRKLDS,OpenShift Workloads,software,,24/10/2024 10:30,
WRKLDS-1554,Bug,Closed,WRKLDS,OpenShift Workloads,software,Done,21/10/2024 12:20,13/11/2024 17:37
WRKLDS-1553,Story,To Do,WRKLDS,OpenShift Workloads,software,,15/10/2024 01:29,
WRKLDS-1552,Story,To Do,WRKLDS,OpenShift Workloads,software,,15/10/2024 01:29,
WRKLDS-1551,Story,To Do,WRKLDS,OpenShift Workloads,software,,15/10/2024 01:28,
WRKLDS-1550,Story,To Do,WRKLDS,OpenShift Workloads,software,,10/10/2024 14:57,
WRKLDS-1549,Spike,In Progress,WRKLDS,OpenShift Workloads,software,,10/10/2024 14:54,
WRKLDS-1548,Epic,New,WRKLDS,OpenShift Workloads,software,,10/10/2024 14:52,
WRKLDS-1547,Story,In Progress,WRKLDS,OpenShift Workloads,software,,10/10/2024 09:51,
WRKLDS-1546,Story,To Do,WRKLDS,OpenShift Workloads,software,,08/10/2024 10:18,
WRKLDS-1545,Story,To Do,WRKLDS,OpenShift Workloads,software,,08/10/2024 10:17,
WRKLDS-1544,Story,To Do,WRKLDS,OpenShift Workloads,software,,08/10/2024 10:16,
WRKLDS-1543,Story,In Progress,WRKLDS,OpenShift Workloads,software,,08/10/2024 10:14,
WRKLDS-1542,Task,To Do,WRKLDS,OpenShift Workloads,software,,04/10/2024 14:21,
WRKLDS-1541,Task,To Do,WRKLDS,OpenShift Workloads,software,,04/10/2024 14:18,
WRKLDS-1502,Task,Closed,WRKLDS,OpenShift Workloads,software,Done,02/10/2024 14:25,03/10/2024 12:49
WRKLDS-1501,Spike,Closed,WRKLDS,OpenShift Workloads,software,Done,30/09/2024 06:31,14/10/2024 13:14
WRKLDS-1500,Epic,In Progress,WRKLDS,OpenShift Workloads,software,,27/09/2024 07:59,
WRKLDS-1499,Bug,To Do,WRKLDS,OpenShift Workloads,software,,24/09/2024 09:13,
WRKLDS-1498,Task,Closed,WRKLDS,OpenShift Workloads,software,Obsolete,24/09/2024 06:43,24/09/2024 11:22
WRKLDS-1497,Task,Closed,WRKLDS,OpenShift Workloads,software,Done,19/09/2024 11:39,19/09/2024 11:41
WRKLDS-1495,Story,Closed,WRKLDS,OpenShift Workloads,software,Done,16/09/2024 15:22,22/10/2024 13:05
