Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OCPSTRAT-1788,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,12/11/2024 22:25,
OCPSTRAT-1786,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,12/11/2024 13:23,
OCPSTRAT-1785,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,12/11/2024 10:53,
OCPSTRAT-1782,Outcome,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/11/2024 13:19,
OCPSTRAT-1781,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/11/2024 08:54,
OCPSTRAT-1780,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 20:52,
OCPSTRAT-1779,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 20:49,
OCPSTRAT-1778,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 20:36,
OCPSTRAT-1777,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 17:38,
OCPSTRAT-1776,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 17:34,
OCPSTRAT-1773,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 07:09,
OCPSTRAT-1772,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 07:02,
OCPSTRAT-1771,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:56,
OCPSTRAT-1770,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:46,
OCPSTRAT-1769,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:40,
OCPSTRAT-1768,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:34,
OCPSTRAT-1767,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:25,
OCPSTRAT-1766,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:12,
OCPSTRAT-1765,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 06:01,
OCPSTRAT-1764,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 05:54,
OCPSTRAT-1763,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 05:44,
OCPSTRAT-1762,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/11/2024 05:42,
OCPSTRAT-1759,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,06/11/2024 16:18,
OCPSTRAT-1758,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,06/11/2024 16:16,
OCPSTRAT-1757,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,06/11/2024 16:15,
OCPSTRAT-1756,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,06/11/2024 16:08,
OCPSTRAT-1755,Outcome,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,06/11/2024 01:34,
OCPSTRAT-1754,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,05/11/2024 17:35,
OCPSTRAT-1753,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,05/11/2024 17:29,
OCPSTRAT-1752,Feature,Closed,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,Obsolete,05/11/2024 15:37,05/11/2024 15:50
OCPSTRAT-1751,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,05/11/2024 13:36,
OCPSTRAT-1750,Outcome,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,05/11/2024 04:00,
OCPSTRAT-1749,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,04/11/2024 18:57,
OCPSTRAT-1745,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,01/11/2024 16:23,
OCPSTRAT-1744,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,31/10/2024 18:41,
OCPSTRAT-1743,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,31/10/2024 09:45,
OCPSTRAT-1742,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,30/10/2024 18:21,
OCPSTRAT-1741,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,30/10/2024 18:02,
OCPSTRAT-1740,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,30/10/2024 17:57,
OCPSTRAT-1739,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,30/10/2024 11:50,
OCPSTRAT-1738,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,30/10/2024 11:35,
OCPSTRAT-1737,Feature,Backlog,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,29/10/2024 18:29,
OCPSTRAT-1736,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,29/10/2024 13:47,
OCPSTRAT-1735,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,29/10/2024 13:15,
OCPSTRAT-1734,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,25/10/2024 16:56,
OCPSTRAT-1733,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,25/10/2024 15:01,
OCPSTRAT-1732,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,17/10/2024 13:53,
OCPSTRAT-1730,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,25/10/2024 12:14,
OCPSTRAT-1729,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,25/10/2024 09:23,
OCPSTRAT-1728,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,24/10/2024 16:21,
OCPSTRAT-1727,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,23/10/2024 16:53,
OCPSTRAT-1726,Initiative,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,23/10/2024 14:19,
OCPSTRAT-1725,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,21/10/2024 18:59,
OCPSTRAT-1723,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,18/10/2024 14:10,
OCPSTRAT-1722,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,18/10/2024 11:32,
OCPSTRAT-1721,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,18/10/2024 11:31,
OCPSTRAT-1720,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,17/10/2024 14:40,
OCPSTRAT-1719,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,17/10/2024 12:59,
OCPSTRAT-1718,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,17/10/2024 11:23,
OCPSTRAT-1717,Feature,Refinement,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,16/10/2024 14:00,
OCPSTRAT-1715,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,16/10/2024 08:48,
OCPSTRAT-1714,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,14/10/2024 18:55,
OCPSTRAT-1713,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,14/10/2024 12:33,
OCPSTRAT-1712,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 19:40,
OCPSTRAT-1711,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 19:34,
OCPSTRAT-1710,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 15:33,
OCPSTRAT-1709,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 10:17,
OCPSTRAT-1708,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 09:47,
OCPSTRAT-1707,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 09:05,
OCPSTRAT-1706,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,11/10/2024 08:58,
OCPSTRAT-1705,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,10/10/2024 20:47,
OCPSTRAT-1704,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,10/10/2024 15:59,
OCPSTRAT-1703,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,10/10/2024 14:19,
OCPSTRAT-1702,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,10/10/2024 10:14,
OCPSTRAT-1701,Feature,Backlog,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,22/09/2023 09:31,
OCPSTRAT-1700,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,09/10/2024 09:10,
OCPSTRAT-1699,Risk,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,08/10/2024 15:46,
OCPSTRAT-1698,Feature,Refinement,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,07/10/2024 12:48,
OCPSTRAT-1697,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,04/10/2024 16:04,
OCPSTRAT-1696,Feature,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,04/10/2024 15:08,
OCPSTRAT-1695,Feature,Refinement,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,04/10/2024 14:57,
OCPSTRAT-1694,Feature,In Progress,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,04/10/2024 08:35,
OCPSTRAT-1693,Feature,Refinement,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,02/10/2024 11:10,
OCPSTRAT-1692,Outcome,New,OCPSTRAT,OpenShift Container Platform (OCP) Strategy,software,,01/10/2024 17:58,
