Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
HRCPP-508,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,11/04/2023 10:56,11/04/2023 10:56
HRCPP-507,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,03/02/2023 16:47,03/02/2023 16:47
HRCPP-505,Task,Resolved,HRCPP,Hot Rod Native client,software,Done,27/06/2022 14:22,12/04/2023 07:59
HRCPP-504,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,21/06/2022 10:08,27/06/2022 14:21
HRCPP-503,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,10/09/2021 07:59,12/04/2023 08:00
HRCPP-502,Bug,Closed,HRCPP,Hot Rod Native client,software,Obsolete,08/02/2021 13:41,12/04/2023 08:05
HRCPP-501,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,25/09/2020 11:25,15/10/2020 11:57
HRCPP-500,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,16/09/2020 01:13,22/10/2020 10:54
HRCPP-499,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,27/11/2019 04:41,20/01/2020 07:09
HRCPP-497,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,08/11/2019 13:59,17/11/2020 04:20
HRCPP-496,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,18/10/2019 06:05,20/01/2020 06:49
HRCPP-494,Enhancement,Open,HRCPP,Hot Rod Native client,software,,10/05/2019 11:41,
HRCPP-493,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,03/05/2019 09:30,10/05/2019 12:51
HRCPP-492,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,11/04/2019 12:18,06/05/2019 04:16
HRCPP-491,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,16/01/2019 09:36,21/01/2019 13:08
HRCPP-490,Feature Request,Closed,HRCPP,Hot Rod Native client,software,Done,14/11/2018 12:58,16/09/2019 09:57
HRCPP-489,Task,Resolved,HRCPP,Hot Rod Native client,software,Done,13/11/2018 06:54,13/11/2018 09:12
HRCPP-488,Bug,Closed,HRCPP,Hot Rod Native client,software,Obsolete,09/11/2018 06:38,12/04/2023 08:05
HRCPP-487,Bug,Closed,HRCPP,Hot Rod Native client,software,Obsolete,08/11/2018 10:42,12/04/2023 07:55
HRCPP-486,Task,Resolved,HRCPP,Hot Rod Native client,software,Done,05/10/2018 12:00,09/10/2018 02:26
HRCPP-485,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,04/10/2018 12:21,06/11/2018 05:02
HRCPP-484,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,02/10/2018 08:56,09/11/2018 08:35
HRCPP-483,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,15/09/2018 09:01,15/09/2018 09:06
HRCPP-482,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,13/09/2018 05:40,04/10/2018 04:30
HRCPP-481,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,12/09/2018 10:40,04/10/2018 04:29
HRCPP-480,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,08/08/2018 13:11,06/11/2018 05:01
HRCPP-479,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,07/08/2018 11:01,08/08/2018 05:06
HRCPP-478,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,31/07/2018 11:35,10/08/2018 11:29
HRCPP-477,Feature Request,Open,HRCPP,Hot Rod Native client,software,,27/06/2018 04:42,
HRCPP-476,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,22/06/2018 04:32,12/04/2023 08:01
HRCPP-475,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,20/06/2018 04:19,31/07/2018 11:35
HRCPP-474,Enhancement,Resolved,HRCPP,Hot Rod Native client,software,Done,13/06/2018 09:49,09/11/2018 10:39
HRCPP-473,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,08/06/2018 12:59,11/06/2018 12:58
HRCPP-472,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,07/06/2018 06:00,07/06/2018 11:52
HRCPP-471,Enhancement,Closed,HRCPP,Hot Rod Native client,software,Obsolete,26/04/2018 10:25,12/04/2023 07:53
HRCPP-470,Enhancement,Closed,HRCPP,Hot Rod Native client,software,Done,26/04/2018 06:33,19/06/2018 08:49
HRCPP-469,Bug,Closed,HRCPP,Hot Rod Native client,software,Done,18/04/2018 04:18,07/03/2019 08:35
HRCPP-467,Bug,Resolved,HRCPP,Hot Rod Native client,software,Done,21/03/2018 12:09,04/04/2018 10:07
HRCPP-466,Enhancement,Resolved,HRCPP,Hot Rod Native client,software,Done,20/03/2018 11:51,04/04/2018 10:07
HRCPP-465,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,06/03/2018 05:10,10/08/2018 11:29
HRCPP-464,Feature Request,Resolved,HRCPP,Hot Rod Native client,software,Done,06/03/2018 05:10,03/08/2018 11:58
HRCPP-463,Feature Request,Closed,HRCPP,Hot Rod Native client,software,Obsolete,06/03/2018 05:09,12/04/2023 07:49
HRCPP-462,Feature Request,Closed,HRCPP,Hot Rod Native client,software,Obsolete,06/03/2018 05:08,12/04/2023 07:50
HRCPP-461,Feature Request,Closed,HRCPP,Hot Rod Native client,software,Done,06/03/2018 05:08,12/04/2023 07:46
HRCPP-460,Feature Request,Closed,HRCPP,Hot Rod Native client,software,Obsolete,06/03/2018 05:07,12/04/2023 07:48
