Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OTA-1389,Spike,To Do,OTA,OpenShift Over the Air,software,,10/11/2024 04:47,
OTA-1388,Story,Code Review,OTA,OpenShift Over the Air,software,,08/11/2024 15:31,
OTA-1387,Story,To Do,OTA,OpenShift Over the Air,software,,28/10/2024 15:53,
OTA-1386,Story,In Progress,OTA,OpenShift Over the Air,software,,25/10/2024 18:08,
OTA-1385,Story,Closed,OTA,OpenShift Over the Air,software,Done,25/10/2024 17:43,04/11/2024 17:36
OTA-1384,Story,To Do,OTA,OpenShift Over the Air,software,,25/10/2024 17:41,
OTA-1382,Story,Closed,OTA,OpenShift Over the Air,software,Done,24/10/2024 16:49,24/10/2024 18:38
OTA-1380,Story,To Do,OTA,OpenShift Over the Air,software,,23/10/2024 18:17,
OTA-1379,Story,Review,OTA,OpenShift Over the Air,software,,23/10/2024 17:47,
OTA-1378,Story,Closed,OTA,OpenShift Over the Air,software,Done,23/10/2024 17:45,04/11/2024 20:32
OTA-1376,Epic,New,OTA,OpenShift Over the Air,software,,23/10/2024 16:10,
OTA-1375,Story,To Do,OTA,OpenShift Over the Air,software,,23/10/2024 06:18,
OTA-1373,Spike,To Do,OTA,OpenShift Over the Air,software,,16/10/2024 17:37,
OTA-1372,Story,Closed,OTA,OpenShift Over the Air,software,Done,15/10/2024 15:26,24/10/2024 15:20
OTA-1352,Epic,New,OTA,OpenShift Over the Air,software,,08/10/2024 22:24,
OTA-1351,Story,To Do,OTA,OpenShift Over the Air,software,,24/09/2024 13:49,
OTA-1350,Story,To Do,OTA,OpenShift Over the Air,software,,24/09/2024 13:35,
OTA-1349,Story,Closed,OTA,OpenShift Over the Air,software,Done,24/09/2024 03:49,25/09/2024 15:54
OTA-1348,Story,In Progress,OTA,OpenShift Over the Air,software,,20/09/2024 11:46,
OTA-1347,Task,To Do,OTA,OpenShift Over the Air,software,,16/09/2024 17:01,
OTA-1346,Story,In Progress,OTA,OpenShift Over the Air,software,,12/09/2024 08:55,
OTA-1345,Story,To Do,OTA,OpenShift Over the Air,software,,12/09/2024 08:54,
OTA-1341,Epic,New,OTA,OpenShift Over the Air,software,,10/09/2024 21:36,
OTA-1340,Story,Code Review,OTA,OpenShift Over the Air,software,,04/09/2024 10:35,
OTA-1339,Task,In Progress,OTA,OpenShift Over the Air,software,,03/09/2024 13:55,
OTA-1338,Story,Closed,OTA,OpenShift Over the Air,software,Done,03/09/2024 13:13,24/09/2024 14:30
OTA-1334,Story,To Do,OTA,OpenShift Over the Air,software,,15/08/2024 17:24,
OTA-1333,Story,To Do,OTA,OpenShift Over the Air,software,,15/08/2024 17:20,
OTA-1332,Spike,In Progress,OTA,OpenShift Over the Air,software,,14/08/2024 14:24,
OTA-1331,Epic,New,OTA,OpenShift Over the Air,software,,13/08/2024 15:27,
OTA-1330,Story,Closed,OTA,OpenShift Over the Air,software,Done,12/08/2024 12:46,19/08/2024 09:59
OTA-1328,Story,To Do,OTA,OpenShift Over the Air,software,,09/08/2024 23:11,
OTA-1327,Story,To Do,OTA,OpenShift Over the Air,software,,09/08/2024 23:11,
OTA-1326,Story,To Do,OTA,OpenShift Over the Air,software,,09/08/2024 23:11,
OTA-1325,Story,In Progress,OTA,OpenShift Over the Air,software,,09/08/2024 15:46,
