Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
WEJBHTTP-148,Task,Closed,WEJBHTTP,WildFly EJB HTTP Client,software,Done,13/09/2024 12:25,13/09/2024 12:26
WEJBHTTP-147,Task,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,05/09/2024 08:19,
WEJBHTTP-144,Enhancement,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/08/2024 16:58,22/10/2024 21:54
WEJBHTTP-143,Enhancement,Coding In Progress,WEJBHTTP,WildFly EJB HTTP Client,software,,26/08/2024 16:52,
WEJBHTTP-139,Task,Coding In Progress,WEJBHTTP,WildFly EJB HTTP Client,software,,27/05/2024 18:15,
WEJBHTTP-138,Enhancement,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,19/04/2024 06:14,
WEJBHTTP-137,Task,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,11/02/2024 22:46,14/02/2024 13:19
WEJBHTTP-136,Bug,Open,WEJBHTTP,WildFly EJB HTTP Client,software,,16/11/2023 15:13,
WEJBHTTP-135,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 01:45,26/10/2023 01:56
WEJBHTTP-134,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 01:29,26/10/2023 01:37
WEJBHTTP-133,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 01:17,26/10/2023 01:28
WEJBHTTP-132,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 01:03,26/10/2023 01:17
WEJBHTTP-131,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 00:44,26/10/2023 00:53
WEJBHTTP-130,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 00:35,26/10/2023 00:43
WEJBHTTP-129,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 00:26,26/10/2023 00:33
WEJBHTTP-128,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 00:14,26/10/2023 00:22
WEJBHTTP-127,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,26/10/2023 00:01,26/10/2023 00:07
WEJBHTTP-126,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 23:41,25/10/2023 23:48
WEJBHTTP-125,Enhancement,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 23:29,25/10/2023 23:37
WEJBHTTP-124,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 23:15,25/10/2023 23:24
WEJBHTTP-123,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 23:04,25/10/2023 23:13
WEJBHTTP-122,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 22:50,25/10/2023 23:04
WEJBHTTP-121,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 21:28,25/10/2023 22:18
WEJBHTTP-120,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,25/10/2023 21:27,25/10/2023 22:01
WEJBHTTP-119,Bug,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,18/10/2023 08:26,25/10/2023 20:36
WEJBHTTP-118,Bug,Open,WEJBHTTP,WildFly EJB HTTP Client,software,,23/08/2023 08:02,
WEJBHTTP-117,Task,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,10/08/2023 21:31,
WEJBHTTP-116,Task,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,01/08/2023 20:05,
WEJBHTTP-115,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,20/07/2023 18:25,26/10/2023 00:00
WEJBHTTP-114,Feature Request,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,17/07/2023 09:18,
WEJBHTTP-113,Task,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,13/07/2023 13:52,01/04/2024 06:33
WEJBHTTP-112,Bug,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,03/07/2023 18:16,25/10/2023 22:01
WEJBHTTP-111,Task,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,31/05/2023 14:30,01/06/2023 15:28
WEJBHTTP-110,Bug,Pull Request Sent,WEJBHTTP,WildFly EJB HTTP Client,software,,29/03/2023 16:35,
WEJBHTTP-109,Enhancement,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,22/02/2023 14:42,01/03/2023 21:25
WEJBHTTP-108,Bug,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,01/02/2023 12:32,01/02/2023 13:38
WEJBHTTP-107,Component Upgrade,Resolved,WEJBHTTP,WildFly EJB HTTP Client,software,Done,11/01/2023 15:15,11/01/2023 21:57
