Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CONSOLE-4352,Epic,New,CONSOLE,OpenShift Console,software,,12/11/2024 21:40,
CONSOLE-4350,Epic,New,CONSOLE,OpenShift Console,software,,12/11/2024 21:29,
CONSOLE-4349,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:26,
CONSOLE-4347,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:26,
CONSOLE-4345,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:26,
CONSOLE-4342,Epic,New,CONSOLE,OpenShift Console,software,,12/11/2024 21:26,
CONSOLE-4341,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:21,
CONSOLE-4339,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:21,
CONSOLE-4337,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 21:21,
CONSOLE-4333,Epic,Closed,CONSOLE,OpenShift Console,software,Obsolete,12/11/2024 21:09,12/11/2024 21:12
CONSOLE-4332,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 17:28,
CONSOLE-4331,Story,To Do,CONSOLE,OpenShift Console,software,,12/11/2024 16:28,
CONSOLE-4330,Task,To Do,CONSOLE,OpenShift Console,software,,11/11/2024 22:37,
CONSOLE-4329,Story,To Do,CONSOLE,OpenShift Console,software,,08/11/2024 12:29,
CONSOLE-4328,Story,To Do,CONSOLE,OpenShift Console,software,,30/10/2024 14:07,
CONSOLE-4327,Story,Closed,CONSOLE,OpenShift Console,software,Done,29/10/2024 14:18,08/11/2024 15:54
CONSOLE-4326,Story,To Do,CONSOLE,OpenShift Console,software,,24/10/2024 19:25,
CONSOLE-4325,Epic,New,CONSOLE,OpenShift Console,software,,24/10/2024 19:20,
CONSOLE-4324,Epic,New,CONSOLE,OpenShift Console,software,,23/10/2024 14:05,
CONSOLE-4323,Spike,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 13:12,
CONSOLE-4322,Epic,Closed,CONSOLE,OpenShift Console,software,Won't Do,23/10/2024 01:25,23/10/2024 01:32
CONSOLE-4321,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4320,Spike,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4319,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4318,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4317,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4316,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4315,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4314,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
CONSOLE-4313,Story,To Do,CONSOLE,OpenShift Console,software,,23/10/2024 01:24,
