Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JBJCA-249,Task,Closed,JBJCA,IronJacamar,software,Done,30/12/2009 09:28,29/01/2010 08:48
JBJCA-248,Release,Closed,JBJCA,IronJacamar,software,Done,30/12/2009 08:06,30/12/2009 08:10
JBJCA-246,Task,Closed,JBJCA,IronJacamar,software,Done,16/12/2009 08:21,16/12/2009 23:58
JBJCA-243,Task,Closed,JBJCA,IronJacamar,software,Done,15/12/2009 13:46,15/12/2009 13:47
JBJCA-242,Task,Closed,JBJCA,IronJacamar,software,Done,15/12/2009 12:39,15/12/2009 12:40
JBJCA-241,Task,Closed,JBJCA,IronJacamar,software,Done,15/12/2009 12:38,15/12/2009 12:40
JBJCA-240,Bug,Closed,JBJCA,IronJacamar,software,Done,15/12/2009 02:46,17/12/2009 23:50
JBJCA-237,Task,Closed,JBJCA,IronJacamar,software,Done,09/12/2009 10:19,07/03/2011 10:15
JBJCA-236,Task,Closed,JBJCA,IronJacamar,software,Done,08/12/2009 13:51,22/02/2010 00:52
JBJCA-235,Task,Closed,JBJCA,IronJacamar,software,Done,07/12/2009 11:02,07/12/2009 11:08
JBJCA-233,Feature Request,Closed,JBJCA,IronJacamar,software,Won't Do,07/12/2009 10:24,03/09/2014 10:46
JBJCA-229,Task,Closed,JBJCA,IronJacamar,software,Done,03/12/2009 09:49,03/12/2009 09:51
JBJCA-227,Task,Closed,JBJCA,IronJacamar,software,Done,30/11/2009 09:44,30/12/2009 08:06
JBJCA-226,Release,Closed,JBJCA,IronJacamar,software,Done,30/11/2009 09:40,30/11/2009 09:41
JBJCA-225,Task,Closed,JBJCA,IronJacamar,software,Done,30/11/2009 02:48,30/11/2009 03:21
JBJCA-224,Task,Closed,JBJCA,IronJacamar,software,Done,28/11/2009 11:09,28/11/2009 11:10
JBJCA-223,Task,Closed,JBJCA,IronJacamar,software,Done,20/11/2009 15:34,20/11/2009 15:35
