Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CLAIRDEV-112,Bug,Review,CLAIRDEV,Clair,software,,07/11/2024 16:50,
CLAIRDEV-111,Bug,Closed,CLAIRDEV,Clair,software,Done,07/11/2024 16:03,07/11/2024 16:13
CLAIRDEV-110,Bug,To Do,CLAIRDEV,Clair,software,,07/11/2024 09:03,
CLAIRDEV-109,Bug,Closed,CLAIRDEV,Clair,software,Not a Bug,07/11/2024 06:47,07/11/2024 16:20
CLAIRDEV-108,Bug,Closed,CLAIRDEV,Clair,software,Done,25/10/2024 11:16,28/10/2024 16:40
CLAIRDEV-107,Feature,To Do,CLAIRDEV,Clair,software,,23/10/2024 02:39,
CLAIRDEV-104,Task,Closed,CLAIRDEV,Clair,software,Done,21/10/2024 07:20,07/11/2024 16:27
CLAIRDEV-103,Task,To Do,CLAIRDEV,Clair,software,,15/10/2024 18:56,
CLAIRDEV-102,Feature,To Do,CLAIRDEV,Clair,software,,07/10/2024 10:11,
CLAIRDEV-100,Bug,Closed,CLAIRDEV,Clair,software,Done,18/09/2024 19:13,08/10/2024 19:02
CLAIRDEV-98,Task,Closed,CLAIRDEV,Clair,software,Done,11/09/2024 19:29,07/11/2024 16:22
CLAIRDEV-97,Task,Closed,CLAIRDEV,Clair,software,Done,06/09/2024 16:50,07/11/2024 16:21
CLAIRDEV-95,Feature,Refinement,CLAIRDEV,Clair,software,,05/09/2024 18:54,
CLAIRDEV-94,Task,Refinement,CLAIRDEV,Clair,software,,05/09/2024 18:33,
CLAIRDEV-93,Bug,To Do,CLAIRDEV,Clair,software,,05/09/2024 09:45,
CLAIRDEV-92,Task,Closed,CLAIRDEV,Clair,software,Done,04/09/2024 20:27,07/11/2024 16:23
CLAIRDEV-90,Feature,Refinement,CLAIRDEV,Clair,software,,03/09/2024 16:26,
CLAIRDEV-89,Story,In Progress,CLAIRDEV,Clair,software,,29/08/2024 00:24,
CLAIRDEV-88,Task,Refinement,CLAIRDEV,Clair,software,,27/05/2024 16:06,
CLAIRDEV-87,Task,To Do,CLAIRDEV,Clair,software,,21/12/2023 08:45,
CLAIRDEV-86,Task,To Do,CLAIRDEV,Clair,software,,12/01/2024 14:50,
CLAIRDEV-85,Feature,Refinement,CLAIRDEV,Clair,software,,25/07/2024 21:02,
CLAIRDEV-84,Task,Refinement,CLAIRDEV,Clair,software,,22/07/2024 21:40,
CLAIRDEV-82,Bug,To Do,CLAIRDEV,Clair,software,,11/07/2024 11:47,
CLAIRDEV-81,Story,Refinement,CLAIRDEV,Clair,software,,10/07/2024 16:16,
CLAIRDEV-80,Feature,Refinement,CLAIRDEV,Clair,software,,06/06/2024 21:34,
CLAIRDEV-79,Bug,In Progress,CLAIRDEV,Clair,software,,31/05/2024 21:03,
CLAIRDEV-78,Feature,Refinement,CLAIRDEV,Clair,software,,30/05/2024 22:00,
CLAIRDEV-77,Task,Refinement,CLAIRDEV,Clair,software,,30/05/2024 16:30,
CLAIRDEV-76,Feature,Refinement,CLAIRDEV,Clair,software,,08/05/2024 21:00,
CLAIRDEV-75,Story,Refinement,CLAIRDEV,Clair,software,,08/05/2024 18:09,
CLAIRDEV-73,Task,In Progress,CLAIRDEV,Clair,software,,03/05/2024 19:45,
CLAIRDEV-72,Feature,Refinement,CLAIRDEV,Clair,software,,29/04/2024 23:19,
CLAIRDEV-71,Task,Refinement,CLAIRDEV,Clair,software,,25/04/2024 15:13,
CLAIRDEV-70,Bug,Closed,CLAIRDEV,Clair,software,Done,20/03/2024 06:52,25/03/2024 21:45
CLAIRDEV-69,Feature,Closed,CLAIRDEV,Clair,software,Done,16/04/2024 18:30,03/05/2024 19:34
CLAIRDEV-68,Story,To Do,CLAIRDEV,Clair,software,,15/04/2024 19:19,
CLAIRDEV-67,Story,To Do,CLAIRDEV,Clair,software,,15/04/2024 19:17,
CLAIRDEV-64,Feature,Refinement,CLAIRDEV,Clair,software,,15/04/2024 15:41,
CLAIRDEV-63,Bug,Closed,CLAIRDEV,Clair,software,Done,12/04/2024 14:28,20/09/2024 21:50
CLAIRDEV-62,Task,Refinement,CLAIRDEV,Clair,software,,12/04/2024 14:14,
CLAIRDEV-61,Task,Closed,CLAIRDEV,Clair,software,Done,12/04/2024 13:58,07/08/2024 14:09
CLAIRDEV-60,Bug,Closed,CLAIRDEV,Clair,software,Done,11/04/2024 21:16,18/04/2024 21:03
CLAIRDEV-58,Feature,Refinement,CLAIRDEV,Clair,software,,09/04/2024 17:38,
CLAIRDEV-57,Task,To Do,CLAIRDEV,Clair,software,,09/04/2024 16:54,
CLAIRDEV-56,Story,Refinement,CLAIRDEV,Clair,software,,11/02/2022 20:12,
CLAIRDEV-55,Story,To Do,CLAIRDEV,Clair,software,,18/01/2024 01:02,
CLAIRDEV-54,Story,To Do,CLAIRDEV,Clair,software,,24/06/2023 20:13,
CLAIRDEV-53,Story,To Do,CLAIRDEV,Clair,software,,11/11/2021 19:32,
CLAIRDEV-52,Story,To Do,CLAIRDEV,Clair,software,,04/02/2022 13:04,
CLAIRDEV-49,Story,Refinement,CLAIRDEV,Clair,software,,16/12/2019 16:08,
CLAIRDEV-43,Task,To Do,CLAIRDEV,Clair,software,,19/07/2022 18:23,
CLAIRDEV-42,Task,To Do,CLAIRDEV,Clair,software,,03/09/2021 13:41,
CLAIRDEV-41,Task,To Do,CLAIRDEV,Clair,software,,10/03/2023 19:10,
CLAIRDEV-40,Task,Refinement,CLAIRDEV,Clair,software,,05/02/2024 19:18,
CLAIRDEV-39,Task,Refinement,CLAIRDEV,Clair,software,,01/09/2020 08:54,
CLAIRDEV-38,Task,Refinement,CLAIRDEV,Clair,software,,21/04/2022 14:43,
CLAIRDEV-37,Task,To Do,CLAIRDEV,Clair,software,,08/06/2023 21:04,
CLAIRDEV-36,Task,To Do,CLAIRDEV,Clair,software,,14/01/2020 10:08,
CLAIRDEV-35,Task,To Do,CLAIRDEV,Clair,software,,01/06/2023 22:27,
CLAIRDEV-34,Task,Refinement,CLAIRDEV,Clair,software,,18/05/2023 21:00,
CLAIRDEV-32,Task,To Do,CLAIRDEV,Clair,software,,23/09/2022 21:10,
CLAIRDEV-31,Task,Refinement,CLAIRDEV,Clair,software,,13/05/2020 10:04,
CLAIRDEV-30,Task,To Do,CLAIRDEV,Clair,software,,09/06/2023 17:12,
CLAIRDEV-29,Task,To Do,CLAIRDEV,Clair,software,,24/03/2021 14:24,
CLAIRDEV-28,Task,Closed,CLAIRDEV,Clair,software,Done,28/07/2023 15:40,21/08/2024 19:47
CLAIRDEV-27,Task,To Do,CLAIRDEV,Clair,software,,06/10/2023 21:58,
CLAIRDEV-26,Task,To Do,CLAIRDEV,Clair,software,,10/09/2020 11:34,
CLAIRDEV-25,Task,Review,CLAIRDEV,Clair,software,,11/04/2023 00:21,
CLAIRDEV-24,Task,Closed,CLAIRDEV,Clair,software,Duplicate,13/04/2023 17:25,27/08/2024 16:55
CLAIRDEV-23,Task,Refinement,CLAIRDEV,Clair,software,,12/09/2022 18:44,
CLAIRDEV-22,Task,Refinement,CLAIRDEV,Clair,software,,13/04/2023 20:30,
CLAIRDEV-21,Task,To Do,CLAIRDEV,Clair,software,,29/11/2023 19:58,
CLAIRDEV-20,Task,Refinement,CLAIRDEV,Clair,software,,29/06/2023 21:03,
CLAIRDEV-19,Task,Closed,CLAIRDEV,Clair,software,Won't Do,28/09/2023 15:55,05/04/2024 22:21
CLAIRDEV-18,Task,To Do,CLAIRDEV,Clair,software,,21/06/2022 15:34,
CLAIRDEV-17,Task,Closed,CLAIRDEV,Clair,software,Done,23/02/2022 19:17,18/04/2024 21:07
CLAIRDEV-16,Feature,To Do,CLAIRDEV,Clair,software,,28/09/2023 14:57,
CLAIRDEV-15,Feature,Refinement,CLAIRDEV,Clair,software,,30/03/2023 13:29,
CLAIRDEV-14,Feature,Refinement,CLAIRDEV,Clair,software,,17/01/2023 16:37,
CLAIRDEV-13,Feature,Refinement,CLAIRDEV,Clair,software,,29/03/2023 17:58,
CLAIRDEV-12,Feature,Refinement,CLAIRDEV,Clair,software,,02/08/2023 19:53,
CLAIRDEV-11,Feature,In Progress,CLAIRDEV,Clair,software,,16/12/2019 11:24,
CLAIRDEV-10,Bug,In Progress,CLAIRDEV,Clair,software,,28/08/2023 22:14,
CLAIRDEV-9,Bug,To Do,CLAIRDEV,Clair,software,,15/11/2023 22:15,
CLAIRDEV-8,Bug,To Do,CLAIRDEV,Clair,software,,11/08/2023 22:20,
CLAIRDEV-7,Bug,To Do,CLAIRDEV,Clair,software,,04/12/2023 17:51,
CLAIRDEV-6,Bug,In Progress,CLAIRDEV,Clair,software,,27/02/2024 01:26,
CLAIRDEV-5,Story,Refinement,CLAIRDEV,Clair,software,,15/02/2024 22:15,
