Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
SO-141,Story,Closed,SO,Samples Operator,software,Done,27/09/2024 13:07,07/10/2024 15:49
SO-140,Story,Closed,SO,Samples Operator,software,Done,27/09/2024 12:42,07/10/2024 15:51
SO-139,Story,Closed,SO,Samples Operator,software,Done,27/09/2024 12:33,05/11/2024 07:39
SO-138,Story,In Progress,SO,Samples Operator,software,,27/09/2024 12:28,
SO-137,Story,Closed,SO,Samples Operator,software,Done,27/09/2024 12:27,17/10/2024 13:59
SO-136,Story,Closed,SO,Samples Operator,software,Done,27/09/2024 12:21,28/10/2024 13:31
SO-135,Epic,New,SO,Samples Operator,software,,27/09/2024 12:14,
SO-134,Bug,New,SO,Samples Operator,software,,19/09/2024 13:59,
SO-133,Task,New,SO,Samples Operator,software,,19/09/2024 13:09,
SO-132,Story,Closed,SO,Samples Operator,software,Done,27/08/2024 15:38,28/08/2024 12:22
SO-131,Story,Closed,SO,Samples Operator,software,Done,27/08/2024 15:34,28/08/2024 12:21
SO-130,Story,Closed,SO,Samples Operator,software,Done,27/08/2024 15:18,26/09/2024 08:20
SO-129,Story,Closed,SO,Samples Operator,software,Done,26/08/2024 13:29,27/08/2024 15:19
SO-128,Bug,Closed,SO,Samples Operator,software,Done,14/08/2024 12:14,14/08/2024 12:16
SO-127,Story,Closed,SO,Samples Operator,software,Done,01/08/2024 09:10,27/08/2024 15:16
SO-126,Story,Closed,SO,Samples Operator,software,Done,01/08/2024 09:04,16/08/2024 10:03
SO-125,Story,Closed,SO,Samples Operator,software,Done,30/07/2024 07:58,27/08/2024 15:19
SO-124,Story,Closed,SO,Samples Operator,software,Done,30/07/2024 07:40,26/09/2024 08:19
SO-123,Epic,Closed,SO,Samples Operator,software,Done,30/07/2024 07:39,27/09/2024 11:21
SO-122,Story,Closed,SO,Samples Operator,software,Done,22/03/2024 06:24,11/04/2024 06:19
SO-121,Story,Closed,SO,Samples Operator,software,Done,22/03/2024 06:22,23/04/2024 07:43
SO-120,Epic,Closed,SO,Samples Operator,software,Done,22/03/2024 06:21,23/04/2024 07:44
SO-119,Bug,Closed,SO,Samples Operator,software,Done,05/12/2023 10:02,12/12/2023 11:17
SO-118,Story,Closed,SO,Samples Operator,software,Done,27/11/2023 06:47,04/12/2023 06:22
SO-117,Story,Closed,SO,Samples Operator,software,Done,27/11/2023 06:38,04/12/2023 06:20
SO-116,Epic,Closed,SO,Samples Operator,software,Done,27/11/2023 06:38,04/12/2023 06:24
SO-114,Epic,Closed,SO,Samples Operator,software,Done,10/10/2023 11:01,09/02/2024 09:05
SO-113,Story,Closed,SO,Samples Operator,software,Done,10/10/2023 10:16,09/02/2024 09:07
SO-112,Story,Closed,SO,Samples Operator,software,Done,10/10/2023 10:14,08/05/2024 06:19
SO-111,Epic,Closed,SO,Samples Operator,software,Done,10/10/2023 10:05,08/05/2024 06:33
SO-110,Story,Closed,SO,Samples Operator,software,Done,10/10/2023 09:59,08/05/2024 06:25
SO-109,Story,Closed,SO,Samples Operator,software,Done,16/08/2023 11:36,28/09/2023 06:36
SO-108,Story,Closed,SO,Samples Operator,software,Done,11/07/2023 10:38,21/07/2023 10:07
SO-107,Story,Closed,SO,Samples Operator,software,Done,11/07/2023 10:35,20/07/2023 06:14
SO-106,Epic,Closed,SO,Samples Operator,software,Done,11/07/2023 10:28,24/07/2023 12:22
SO-105,Story,Closed,SO,Samples Operator,software,Done,24/01/2023 12:29,06/02/2023 06:47
SO-104,Story,Closed,SO,Samples Operator,software,Done,24/01/2023 12:22,03/02/2023 05:34
SO-103,Epic,Closed,SO,Samples Operator,software,Done,24/01/2023 12:11,23/03/2023 12:07
SO-102,Story,Closed,SO,Samples Operator,software,Done,13/01/2023 11:25,26/07/2023 11:08
SO-101,Story,Closed,SO,Samples Operator,software,Done,12/01/2023 12:14,01/03/2023 13:35
SO-100,Story,Closed,SO,Samples Operator,software,Done,12/01/2023 11:48,07/03/2023 13:38
SO-99,Story,Closed,SO,Samples Operator,software,Won't Do,11/01/2023 12:00,16/05/2024 08:19
