Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
IR-511,Story,To Do,IR,OpenShift Image Registry,software,,13/11/2024 13:16,
IR-510,Bug,Closed,IR,OpenShift Image Registry,software,Done,13/11/2024 09:04,13/11/2024 09:09
IR-509,Story,Code Review,IR,OpenShift Image Registry,software,,11/11/2024 10:23,
IR-508,Spike,Closed,IR,OpenShift Image Registry,software,Done,04/11/2024 10:06,11/11/2024 10:26
IR-507,Bug,To Do,IR,OpenShift Image Registry,software,,25/10/2024 10:41,
IR-506,Story,To Do,IR,OpenShift Image Registry,software,,15/10/2024 23:16,
IR-500,Spike,To Do,IR,OpenShift Image Registry,software,,11/10/2024 11:47,
IR-499,Epic,New,IR,OpenShift Image Registry,software,,11/10/2024 11:43,
IR-497,Story,To Do,IR,OpenShift Image Registry,software,,09/10/2024 16:18,
IR-496,Story,To Do,IR,OpenShift Image Registry,software,,09/10/2024 16:17,
IR-495,Story,To Do,IR,OpenShift Image Registry,software,,09/10/2024 16:12,
IR-493,Epic,In Progress,IR,OpenShift Image Registry,software,,09/10/2024 16:07,
IR-492,Spike,Closed,IR,OpenShift Image Registry,software,Done,26/09/2024 15:20,28/10/2024 13:50
IR-491,Spike,Closed,IR,OpenShift Image Registry,software,Done,24/09/2024 09:35,24/10/2024 13:31
IR-490,Story,Review,IR,OpenShift Image Registry,software,,24/09/2024 09:32,
IR-489,Story,Closed,IR,OpenShift Image Registry,software,Done,24/09/2024 09:26,21/10/2024 06:51
IR-488,Epic,New,IR,OpenShift Image Registry,software,,18/09/2024 14:11,
IR-487,Spike,Closed,IR,OpenShift Image Registry,software,Done,10/09/2024 09:30,07/10/2024 19:13
IR-486,Task,To Do,IR,OpenShift Image Registry,software,,27/08/2024 11:42,
IR-485,Story,To Do,IR,OpenShift Image Registry,software,,10/07/2024 23:12,
IR-484,Story,To Do,IR,OpenShift Image Registry,software,,10/07/2024 23:12,
IR-483,Story,To Do,IR,OpenShift Image Registry,software,,10/07/2024 23:12,
IR-481,Epic,New,IR,OpenShift Image Registry,software,,10/07/2024 03:02,
IR-480,Spike,To Do,IR,OpenShift Image Registry,software,,28/06/2024 13:47,
IR-479,Bug,To Do,IR,OpenShift Image Registry,software,,20/06/2024 17:33,
IR-477,Task,Closed,IR,OpenShift Image Registry,software,Done,12/06/2024 09:16,28/06/2024 06:20
IR-475,Story,Closed,IR,OpenShift Image Registry,software,Done,16/05/2024 03:25,02/07/2024 02:23
IR-474,Story,Closed,IR,OpenShift Image Registry,software,Done,16/05/2024 03:24,02/07/2024 02:22
IR-473,Story,Closed,IR,OpenShift Image Registry,software,Done,16/05/2024 03:10,28/06/2024 06:21
IR-472,Epic,Closed,IR,OpenShift Image Registry,software,Done,29/04/2024 13:06,07/10/2024 08:57
IR-471,Epic,Release Pending,IR,OpenShift Image Registry,software,Done,24/04/2024 12:33,09/08/2024 01:25
IR-470,Task,To Do,IR,OpenShift Image Registry,software,,23/04/2024 12:04,
IR-469,Spike,Closed,IR,OpenShift Image Registry,software,Done,19/04/2024 05:07,09/05/2024 13:43
IR-468,Spike,Closed,IR,OpenShift Image Registry,software,Done,16/04/2024 19:53,18/04/2024 02:46
IR-467,Story,Code Review,IR,OpenShift Image Registry,software,,12/04/2024 19:34,
IR-465,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,12/03/2024 23:28,21/08/2024 06:05
IR-464,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,12/03/2024 23:28,21/08/2024 06:05
IR-463,Story,Closed,IR,OpenShift Image Registry,software,Done,12/03/2024 23:28,21/08/2024 06:07
IR-462,Story,To Do,IR,OpenShift Image Registry,software,,26/02/2024 14:55,
IR-461,Spike,Closed,IR,OpenShift Image Registry,software,Done,05/02/2024 16:26,06/02/2024 21:58
IR-460,Epic,Closed,IR,OpenShift Image Registry,software,Obsolete,30/01/2024 23:19,10/10/2024 08:17
IR-459,Story,To Do,IR,OpenShift Image Registry,software,,23/12/2023 23:08,
IR-458,Story,To Do,IR,OpenShift Image Registry,software,,23/12/2023 23:08,
IR-457,Story,To Do,IR,OpenShift Image Registry,software,,23/12/2023 23:08,
IR-455,Epic,New,IR,OpenShift Image Registry,software,,18/12/2023 15:23,
IR-454,Story,Closed,IR,OpenShift Image Registry,software,Done,14/12/2023 23:14,20/12/2023 07:18
IR-453,Story,Closed,IR,OpenShift Image Registry,software,Done,07/12/2023 23:27,02/01/2024 07:50
IR-452,Story,Closed,IR,OpenShift Image Registry,software,Done,07/12/2023 23:27,02/01/2024 02:56
IR-451,Story,Closed,IR,OpenShift Image Registry,software,Done,07/12/2023 23:27,02/01/2024 03:05
IR-450,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:17,16/12/2023 23:35
IR-449,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:17,16/12/2023 23:35
IR-448,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:17,16/12/2023 23:35
IR-447,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,20/12/2023 05:15
IR-446,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,20/12/2023 05:15
IR-445,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,20/12/2023 05:15
IR-444,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,16/12/2023 23:35
IR-443,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,16/12/2023 23:35
IR-442,Story,Closed,IR,OpenShift Image Registry,software,Obsolete,07/12/2023 23:16,16/12/2023 23:35
IR-441,Story,To Do,IR,OpenShift Image Registry,software,,28/11/2023 09:26,
IR-440,Story,Closed,IR,OpenShift Image Registry,software,Done,28/11/2023 09:24,19/12/2023 13:34
IR-439,Story,Closed,IR,OpenShift Image Registry,software,Done,27/11/2023 23:10,08/01/2024 07:18
IR-438,Story,To Do,IR,OpenShift Image Registry,software,,24/11/2023 23:11,
IR-437,Story,To Do,IR,OpenShift Image Registry,software,,24/11/2023 23:11,
IR-436,Story,To Do,IR,OpenShift Image Registry,software,,24/11/2023 23:10,
IR-435,Story,Closed,IR,OpenShift Image Registry,software,Duplicate,24/11/2023 23:10,27/11/2023 13:54
IR-434,Story,Closed,IR,OpenShift Image Registry,software,Duplicate,24/11/2023 23:10,27/11/2023 13:53
IR-433,Story,Closed,IR,OpenShift Image Registry,software,Duplicate,24/11/2023 23:10,27/11/2023 13:52
IR-432,Story,To Do,IR,OpenShift Image Registry,software,,07/11/2023 11:57,
IR-431,Epic,New,IR,OpenShift Image Registry,software,,24/11/2023 13:55,
IR-430,Story,To Do,IR,OpenShift Image Registry,software,,22/11/2023 23:08,
IR-429,Story,To Do,IR,OpenShift Image Registry,software,,22/11/2023 23:08,
IR-428,Story,To Do,IR,OpenShift Image Registry,software,,22/11/2023 23:08,
IR-427,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:47,
IR-426,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:47,
IR-425,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:47,
IR-424,Story,Closed,IR,OpenShift Image Registry,software,Done,21/11/2023 06:41,02/01/2024 02:59
IR-423,Story,Closed,IR,OpenShift Image Registry,software,Done,21/11/2023 06:41,19/12/2023 09:34
IR-422,Story,Closed,IR,OpenShift Image Registry,software,Done,21/11/2023 06:41,02/01/2024 02:59
IR-421,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:41,
IR-420,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:41,
IR-419,Story,To Do,IR,OpenShift Image Registry,software,,21/11/2023 06:41,
IR-418,Story,To Do,IR,OpenShift Image Registry,software,,20/11/2023 14:14,
IR-413,Story,To Do,IR,OpenShift Image Registry,software,,08/11/2023 13:46,
IR-412,Story,Closed,IR,OpenShift Image Registry,software,Done,31/10/2023 00:52,14/12/2023 13:02
IR-411,Story,Closed,IR,OpenShift Image Registry,software,Done,23/10/2023 14:14,27/11/2023 13:49
IR-410,Story,Closed,IR,OpenShift Image Registry,software,Done,23/10/2023 07:58,04/01/2024 12:17
IR-409,Story,Closed,IR,OpenShift Image Registry,software,Done,23/10/2023 07:54,05/01/2024 12:08
IR-408,Story,Closed,IR,OpenShift Image Registry,software,Done,15/08/2022 18:42,15/12/2023 13:57
IR-407,Epic,Closed,IR,OpenShift Image Registry,software,Done,12/10/2023 08:08,02/01/2024 07:38
IR-406,Story,Closed,IR,OpenShift Image Registry,software,Done,10/10/2023 09:25,25/10/2023 12:18
IR-405,Epic,Release Pending,IR,OpenShift Image Registry,software,Done,10/10/2023 09:23,29/04/2024 13:06
IR-404,Epic,Release Pending,IR,OpenShift Image Registry,software,Done,26/09/2023 09:36,07/11/2023 14:25
IR-403,Task,To Do,IR,OpenShift Image Registry,software,,18/09/2023 13:06,
IR-402,Story,Closed,IR,OpenShift Image Registry,software,Won't Do,07/09/2023 10:57,07/11/2023 11:47
IR-401,Story,Closed,IR,OpenShift Image Registry,software,Done,04/09/2023 15:12,25/10/2023 12:20
IR-400,Epic,New,IR,OpenShift Image Registry,software,,04/09/2023 12:18,
IR-399,Epic,New,IR,OpenShift Image Registry,software,,16/08/2023 15:15,
IR-396,Epic,New,IR,OpenShift Image Registry,software,,02/08/2023 17:24,
IR-390,Task,Closed,IR,OpenShift Image Registry,software,Done,29/06/2023 10:43,07/08/2023 11:39
IR-389,Task,Closed,IR,OpenShift Image Registry,software,Done,28/06/2023 10:27,03/07/2023 10:36
IR-387,Spike,Closed,IR,OpenShift Image Registry,software,Done,03/05/2023 12:45,11/05/2023 13:08
IR-386,Task,Closed,IR,OpenShift Image Registry,software,Cannot Reproduce,26/04/2023 12:38,16/05/2023 11:19
IR-385,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:56,19/09/2023 02:45
IR-384,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:55,19/09/2023 02:44
IR-383,Task,Closed,IR,OpenShift Image Registry,software,Obsolete,20/04/2023 01:55,20/04/2023 02:34
IR-382,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:54,28/06/2023 02:00
IR-381,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:54,02/01/2024 03:04
IR-380,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:53,02/01/2024 03:03
IR-379,Task,Closed,IR,OpenShift Image Registry,software,Obsolete,20/04/2023 01:53,20/04/2023 02:34
IR-378,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:51,19/12/2023 09:35
IR-377,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:48,15/05/2023 07:24
IR-376,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:47,15/05/2023 07:24
IR-375,Task,Closed,IR,OpenShift Image Registry,software,Obsolete,20/04/2023 01:47,20/04/2023 02:34
IR-374,Task,Closed,IR,OpenShift Image Registry,software,Done,20/04/2023 01:42,20/04/2023 01:49
IR-373,Task,To Do,IR,OpenShift Image Registry,software,,14/04/2023 12:17,
IR-372,Spike,Closed,IR,OpenShift Image Registry,software,Done,13/04/2023 14:39,07/09/2023 11:00
IR-371,Story,Closed,IR,OpenShift Image Registry,software,Done,13/01/2023 20:47,27/06/2023 11:34
IR-370,Story,Closed,IR,OpenShift Image Registry,software,Done,13/01/2023 20:47,27/06/2023 11:35
IR-369,Story,Closed,IR,OpenShift Image Registry,software,Done,13/01/2023 20:44,27/06/2023 11:35
IR-368,Spike,Closed,IR,OpenShift Image Registry,software,Done,03/04/2023 11:22,07/11/2023 11:44
IR-367,Story,Closed,IR,OpenShift Image Registry,software,Done,03/04/2023 11:09,27/11/2023 13:48
IR-366,Story,Closed,IR,OpenShift Image Registry,software,Done,03/04/2023 10:53,27/11/2023 13:48
IR-364,Epic,Closed,IR,OpenShift Image Registry,software,Done,21/03/2023 15:52,15/08/2023 03:05
IR-363,Story,Closed,IR,OpenShift Image Registry,software,Done,01/12/2022 13:48,15/08/2023 03:03
