Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JBEE-263,Feature Request,Coding In Progress,JBEE,JBoss Enterprise Spec APIs,software,,29/05/2024 19:55,
JBEE-262,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Won't Do,02/02/2024 14:53,29/05/2024 20:32
JBEE-261,Bug,Open,JBEE,JBoss Enterprise Spec APIs,software,,02/02/2024 14:46,
JBEE-260,Bug,Open,JBEE,JBoss Enterprise Spec APIs,software,,08/01/2024 14:17,
JBEE-258,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/10/2022 19:29,25/01/2023 09:06
JBEE-257,Task,Coding In Progress,JBEE,JBoss Enterprise Spec APIs,software,,11/10/2022 18:15,
JBEE-256,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,06/10/2022 13:50,06/10/2022 21:31
JBEE-255,Task,Coding In Progress,JBEE,JBoss Enterprise Spec APIs,software,,06/10/2022 13:49,
JBEE-254,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,22/09/2021 09:26,22/09/2021 15:42
JBEE-253,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,03/08/2021 15:10,03/08/2021 22:37
JBEE-252,Bug,Open,JBEE,JBoss Enterprise Spec APIs,software,,30/04/2021 08:24,
JBEE-251,Bug,Open,JBEE,JBoss Enterprise Spec APIs,software,,16/02/2020 14:40,
JBEE-250,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,17/01/2020 06:03,17/01/2020 06:04
JBEE-249,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,30/10/2019 11:59,06/12/2019 14:34
JBEE-248,Task,Open,JBEE,JBoss Enterprise Spec APIs,software,,18/10/2019 05:49,
JBEE-247,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Won't Do,18/10/2019 05:34,21/10/2019 05:50
JBEE-246,Enhancement,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,26/09/2019 03:38,09/10/2019 16:01
JBEE-245,Task,Open,JBEE,JBoss Enterprise Spec APIs,software,,18/09/2019 17:07,
JBEE-244,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,12/09/2019 06:08,12/09/2019 07:27
JBEE-243,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,12/09/2019 06:03,12/09/2019 07:23
JBEE-242,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,12/09/2019 05:51,12/09/2019 06:01
JBEE-241,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,12/09/2019 04:07,12/09/2019 08:08
JBEE-240,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,12/09/2019 03:02,12/09/2019 03:59
JBEE-239,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/09/2019 09:49,12/09/2019 03:01
JBEE-238,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/09/2019 09:31,11/09/2019 09:48
JBEE-237,Bug,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/09/2019 07:53,11/09/2019 08:32
JBEE-236,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/09/2019 07:16,11/09/2019 08:08
JBEE-235,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,11/09/2019 06:53,11/09/2019 07:12
JBEE-234,Task,Resolved,JBEE,JBoss Enterprise Spec APIs,software,Done,09/09/2019 10:59,09/09/2019 11:33
