Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
OPRUN-2454,Task,To Do,OPRUN,Operator Runtime,software,,22/02/2022 08:38,
OPRUN-2453,Bug,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 18:17,01/06/2022 15:51
OPRUN-2452,Bug,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 18:17,01/06/2022 15:51
OPRUN-2451,Task,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 17:49,14/03/2022 15:21
OPRUN-2450,Task,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 17:48,02/03/2022 01:14
OPRUN-2449,Task,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 17:46,07/03/2022 15:10
OPRUN-2448,Task,Closed,OPRUN,Operator Runtime,software,Done,21/02/2022 17:45,14/03/2022 14:06
OPRUN-2446,Bug,Closed,OPRUN,Operator Runtime,software,Done,07/02/2022 18:07,08/06/2022 15:18
OPRUN-2441,Task,Closed,OPRUN,Operator Runtime,software,Done,31/01/2022 19:55,28/03/2022 14:55
OPRUN-2438,Task,Closed,OPRUN,Operator Runtime,software,Done,28/01/2022 21:36,11/02/2022 16:42
OPRUN-2437,Task,Closed,OPRUN,Operator Runtime,software,Done,28/01/2022 20:23,21/02/2022 16:34
OPRUN-2436,Task,Closed,OPRUN,Operator Runtime,software,Obsolete,27/01/2022 18:35,13/12/2023 16:34
OPRUN-2435,Task,Closed,OPRUN,Operator Runtime,software,Obsolete,27/01/2022 18:33,13/12/2023 16:35
OPRUN-2434,Bug,Closed,OPRUN,Operator Runtime,software,Done,26/01/2022 20:31,26/01/2022 20:38
OPRUN-2433,Task,To Do,OPRUN,Operator Runtime,software,,26/01/2022 03:43,
OPRUN-2432,Task,To Do,OPRUN,Operator Runtime,software,,26/01/2022 03:42,
OPRUN-2431,Task,To Do,OPRUN,Operator Runtime,software,,26/01/2022 03:42,
OPRUN-2430,Bug,Closed,OPRUN,Operator Runtime,software,Done,26/01/2022 03:40,20/09/2022 17:22
OPRUN-2429,Bug,Closed,OPRUN,Operator Runtime,software,Done,24/01/2022 20:00,01/06/2022 15:55
OPRUN-2428,Task,Closed,OPRUN,Operator Runtime,software,Won't Do,24/01/2022 18:50,13/04/2023 12:22
OPRUN-2427,Bug,Closed,OPRUN,Operator Runtime,software,Done,24/01/2022 18:48,26/01/2022 20:23
OPRUN-2426,Spike,Closed,OPRUN,Operator Runtime,software,Done,24/01/2022 14:54,31/01/2022 19:06
OPRUN-2420,Task,Closed,OPRUN,Operator Runtime,software,Done,20/01/2022 20:53,05/04/2022 13:17
OPRUN-2419,Story,Closed,OPRUN,Operator Runtime,software,Obsolete,20/01/2022 20:22,13/12/2023 16:35
OPRUN-2418,Bug,Closed,OPRUN,Operator Runtime,software,Done,20/01/2022 06:18,31/01/2022 19:11
OPRUN-2417,Bug,Closed,OPRUN,Operator Runtime,software,Won't Do,20/01/2022 06:14,08/06/2022 15:25
OPRUN-2416,Task,Closed,OPRUN,Operator Runtime,software,Obsolete,18/01/2022 23:54,26/01/2022 11:17
OPRUN-2415,Epic,Closed,OPRUN,Operator Runtime,software,Done,17/01/2022 17:43,02/08/2022 15:18
OPRUN-2408,Bug,Closed,OPRUN,Operator Runtime,software,Done,11/01/2022 02:34,25/01/2022 16:06
OPRUN-2407,Bug,Closed,OPRUN,Operator Runtime,software,Done,10/01/2022 19:52,31/01/2022 19:11
OPRUN-2404,Bug,Closed,OPRUN,Operator Runtime,software,Done,10/01/2022 19:46,01/06/2022 16:04
