Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
ETCD-698,Story,Closed,ETCD,OpenShift Etcd,software,Done,05/11/2024 11:36,11/11/2024 12:55
ETCD-697,Story,Closed,ETCD,OpenShift Etcd,software,Done,05/11/2024 10:48,12/11/2024 16:59
ETCD-696,Story,Closed,ETCD,OpenShift Etcd,software,Done,04/11/2024 14:46,05/11/2024 11:35
ETCD-695,Spike,In Progress,ETCD,OpenShift Etcd,software,,29/10/2024 10:39,
ETCD-694,Story,To Do,ETCD,OpenShift Etcd,software,,24/10/2024 14:48,
ETCD-693,Story,To Do,ETCD,OpenShift Etcd,software,,24/10/2024 14:26,
ETCD-692,Story,To Do,ETCD,OpenShift Etcd,software,,24/10/2024 14:17,
ETCD-691,Spike,Closed,ETCD,OpenShift Etcd,software,Done,23/10/2024 05:58,23/10/2024 06:20
ETCD-690,Spike,Closed,ETCD,OpenShift Etcd,software,Done,23/10/2024 05:38,23/10/2024 06:20
ETCD-688,Story,In Progress,ETCD,OpenShift Etcd,software,,16/10/2024 13:45,
ETCD-687,Story,Closed,ETCD,OpenShift Etcd,software,Done,16/10/2024 05:17,17/10/2024 12:02
ETCD-686,Story,Closed,ETCD,OpenShift Etcd,software,Done,15/10/2024 10:04,15/10/2024 16:02
ETCD-685,Spike,To Do,ETCD,OpenShift Etcd,software,,13/10/2024 23:35,
ETCD-684,Spike,To Do,ETCD,OpenShift Etcd,software,,13/10/2024 23:25,
ETCD-683,Story,Review,ETCD,OpenShift Etcd,software,,12/10/2024 17:03,
ETCD-682,Story,To Do,ETCD,OpenShift Etcd,software,,10/10/2024 09:50,
ETCD-681,Story,Review,ETCD,OpenShift Etcd,software,,09/10/2024 20:08,
ETCD-680,Story,To Do,ETCD,OpenShift Etcd,software,,01/10/2024 14:53,
ETCD-679,Story,Closed,ETCD,OpenShift Etcd,software,Done,01/10/2024 14:04,09/10/2024 20:11
ETCD-678,Story,To Do,ETCD,OpenShift Etcd,software,,23/09/2024 06:22,
ETCD-677,Story,To Do,ETCD,OpenShift Etcd,software,,23/09/2024 06:17,
ETCD-676,Spike,To Do,ETCD,OpenShift Etcd,software,,23/09/2024 00:05,
ETCD-675,Story,In Progress,ETCD,OpenShift Etcd,software,,22/09/2024 23:43,
ETCD-674,Story,Code Review,ETCD,OpenShift Etcd,software,,20/09/2024 19:53,
ETCD-673,Story,In Progress,ETCD,OpenShift Etcd,software,,17/09/2024 13:41,
ETCD-672,Story,Closed,ETCD,OpenShift Etcd,software,Cannot Reproduce,17/09/2024 13:00,12/11/2024 14:56
