Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
ENTVTX-1066,Task,Resolved,ENTVTX,Reactive JVM Platform,software,Done,05/10/2023 08:08,15/11/2023 08:39
ENTVTX-1064,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,06/09/2023 13:33,02/10/2023 14:04
ENTVTX-1059,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,09/08/2023 10:14,11/09/2023 06:47
ENTVTX-1058,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,31/07/2023 06:46,25/08/2023 10:48
ENTVTX-1057,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,13/07/2023 05:27,17/07/2023 13:40
ENTVTX-1053,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,09/06/2023 13:33,13/07/2023 05:19
ENTVTX-1052,Task,Resolved,ENTVTX,Reactive JVM Platform,software,Done,09/06/2023 13:26,09/06/2023 13:27
ENTVTX-1050,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,22/05/2023 15:04,31/07/2023 06:30
ENTVTX-1044,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,20/03/2023 13:03,08/03/2024 12:03
ENTVTX-1042,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,10/03/2023 11:21,13/03/2023 06:53
ENTVTX-1038,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,28/02/2023 09:10,12/04/2023 14:46
ENTVTX-1035,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,21/02/2023 14:33,22/02/2023 14:10
ENTVTX-1034,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,10/02/2023 09:44,10/02/2023 10:24
ENTVTX-1033,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,07/02/2023 08:23,08/02/2023 10:21
ENTVTX-1032,Task,Resolved,ENTVTX,Reactive JVM Platform,software,Done,06/02/2023 16:09,10/02/2023 10:35
ENTVTX-1031,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,23/01/2023 08:57,17/02/2023 13:38
ENTVTX-1029,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,10/01/2023 09:11,24/01/2023 17:49
ENTVTX-1004,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,28/11/2022 10:22,22/02/2023 15:29
ENTVTX-999,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,22/11/2022 10:01,16/02/2023 08:29
ENTVTX-998,Task,Closed,ENTVTX,Reactive JVM Platform,software,Duplicate,22/11/2022 09:51,02/12/2022 13:36
ENTVTX-995,Task,Reopened,ENTVTX,Reactive JVM Platform,software,,28/10/2022 15:37,
ENTVTX-967,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,08/09/2022 09:34,08/09/2022 09:42
ENTVTX-956,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,09/06/2022 10:14,07/11/2022 13:38
ENTVTX-938,Task,Closed,ENTVTX,Reactive JVM Platform,software,Done,02/06/2022 12:03,20/06/2022 14:46
ENTVTX-937,Task,Closed,ENTVTX,Reactive JVM Platform,software,Obsolete,02/06/2022 11:58,13/07/2023 07:55
