Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
XNIO-443,Bug,Open,XNIO,XNIO,software,,30/10/2024 20:19,
XNIO-442,Task,Resolved,XNIO,XNIO,software,Done,04/10/2024 09:55,04/10/2024 12:14
XNIO-437,Task,Pull Request Sent,XNIO,XNIO,software,,27/09/2024 07:08,
XNIO-435,Bug,Pull Request Sent,XNIO,XNIO,software,,05/09/2024 08:37,
XNIO-434,Bug,Resolved,XNIO,XNIO,software,Done,09/06/2024 11:56,14/06/2024 04:45
XNIO-433,Bug,Closed,XNIO,XNIO,software,Done,20/05/2024 15:48,24/05/2024 06:13
XNIO-432,Feature Request,Open,XNIO,XNIO,software,,15/05/2024 14:56,
XNIO-431,Enhancement,Pull Request Sent,XNIO,XNIO,software,,22/04/2024 10:19,
XNIO-430,Enhancement,Resolved,XNIO,XNIO,software,Done,22/04/2024 10:18,04/09/2024 13:59
XNIO-429,Task,Pull Request Sent,XNIO,XNIO,software,,17/04/2024 16:21,
XNIO-428,Enhancement,Closed,XNIO,XNIO,software,Done,04/03/2024 18:18,12/04/2024 10:02
XNIO-427,Bug,Closed,XNIO,XNIO,software,Done,04/01/2024 19:12,11/01/2024 12:15
XNIO-426,Enhancement,Open,XNIO,XNIO,software,,20/10/2023 15:15,
XNIO-425,Bug,Closed,XNIO,XNIO,software,Done,17/10/2023 21:49,18/10/2023 14:33
XNIO-424,Enhancement,Open,XNIO,XNIO,software,,13/10/2023 23:57,
XNIO-423,Bug,Closed,XNIO,XNIO,software,Done,10/10/2023 05:51,04/10/2024 12:01
XNIO-422,Enhancement,Closed,XNIO,XNIO,software,Done,16/08/2023 14:02,10/10/2023 05:22
XNIO-421,Enhancement,Closed,XNIO,XNIO,software,Done,08/08/2023 05:48,17/08/2023 05:26
XNIO-420,Task,Closed,XNIO,XNIO,software,Done,13/07/2023 13:54,01/04/2024 06:17
XNIO-419,Bug,Closed,XNIO,XNIO,software,Done,15/06/2023 09:54,10/10/2023 15:33
XNIO-417,Bug,Closed,XNIO,XNIO,software,Done,06/03/2023 11:55,03/04/2023 18:05
XNIO-416,Feature Request,Resolved,XNIO,XNIO,software,Won't Do,15/01/2021 15:05,24/11/2022 09:40
