Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CLID-272,Story,Code Review,CLID,Cluster Integration and Delivery,software,,05/11/2024 10:22,
CLID-269,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,31/10/2024 16:45,04/11/2024 10:24
CLID-256,Story,In Progress,CLID,Cluster Integration and Delivery,software,,24/10/2024 13:06,
CLID-255,Spike,To Do,CLID,Cluster Integration and Delivery,software,,18/10/2024 09:27,
CLID-253,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,16/10/2024 15:31,21/10/2024 14:50
CLID-252,Task,Closed,CLID,Cluster Integration and Delivery,software,Done,16/10/2024 07:43,21/10/2024 15:34
CLID-251,Story,To Do,CLID,Cluster Integration and Delivery,software,,15/10/2024 01:18,
CLID-250,Story,To Do,CLID,Cluster Integration and Delivery,software,,15/10/2024 01:18,
CLID-249,Story,To Do,CLID,Cluster Integration and Delivery,software,,15/10/2024 01:18,
CLID-248,Story,To Do,CLID,Cluster Integration and Delivery,software,,09/10/2024 09:29,
CLID-247,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,09/10/2024 09:10,18/10/2024 16:07
CLID-246,Story,To Do,CLID,Cluster Integration and Delivery,software,,09/10/2024 09:08,
CLID-245,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,16/09/2024 23:10,28/10/2024 02:02
CLID-244,Story,Closed,CLID,Cluster Integration and Delivery,software,Obsolete,16/09/2024 23:10,28/10/2024 02:04
CLID-243,Story,Closed,CLID,Cluster Integration and Delivery,software,Obsolete,16/09/2024 23:10,28/10/2024 02:06
CLID-242,Story,To Do,CLID,Cluster Integration and Delivery,software,,16/09/2024 23:10,
CLID-241,Story,To Do,CLID,Cluster Integration and Delivery,software,,16/09/2024 23:10,
CLID-240,Story,To Do,CLID,Cluster Integration and Delivery,software,,16/09/2024 23:10,
CLID-238,Story,In Progress,CLID,Cluster Integration and Delivery,software,,06/09/2024 23:09,
CLID-237,Story,To Do,CLID,Cluster Integration and Delivery,software,,06/09/2024 23:09,
CLID-236,Story,To Do,CLID,Cluster Integration and Delivery,software,,06/09/2024 23:09,
CLID-232,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,04/09/2024 09:30,23/09/2024 08:35
CLID-231,Spike,Closed,CLID,Cluster Integration and Delivery,software,Done,04/09/2024 09:21,23/10/2024 13:39
CLID-230,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,03/09/2024 15:03,25/10/2024 16:30
CLID-229,Story,To Do,CLID,Cluster Integration and Delivery,software,,03/09/2024 15:00,
CLID-228,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,03/09/2024 14:52,11/10/2024 08:06
CLID-227,Story,Closed,CLID,Cluster Integration and Delivery,software,Done,03/09/2024 09:22,24/09/2024 10:48
