Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
PSAP-1606,Story,New,PSAP,Performance and Scale for AI Platforms,software,,13/11/2024 16:19,
PSAP-1596,Story,To Do,PSAP,Performance and Scale for AI Platforms,software,,06/11/2024 17:52,
PSAP-1586,Story,New,PSAP,Performance and Scale for AI Platforms,software,,03/11/2024 15:29,
PSAP-1585,Story,New,PSAP,Performance and Scale for AI Platforms,software,,03/11/2024 15:29,
PSAP-1582,Story,New,PSAP,Performance and Scale for AI Platforms,software,,31/10/2024 14:01,
PSAP-1581,Story,New,PSAP,Performance and Scale for AI Platforms,software,,31/10/2024 14:00,
PSAP-1580,Story,New,PSAP,Performance and Scale for AI Platforms,software,,31/10/2024 14:00,
PSAP-1579,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,28/10/2024 13:59,30/10/2024 19:05
PSAP-1576,Epic,In Progress,PSAP,Performance and Scale for AI Platforms,software,,17/10/2024 10:29,
PSAP-1565,Story,Backlog,PSAP,Performance and Scale for AI Platforms,software,,17/10/2024 07:00,
PSAP-1564,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,17/10/2024 06:55,17/10/2024 06:58
PSAP-1563,Bug,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,16/10/2024 16:21,28/10/2024 13:46
PSAP-1562,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,15/10/2024 13:29,28/10/2024 13:56
PSAP-1561,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,14/10/2024 06:59,17/10/2024 06:52
PSAP-1550,Story,In Progress,PSAP,Performance and Scale for AI Platforms,software,,07/10/2024 13:26,
PSAP-1543,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/10/2024 11:58,08/10/2024 19:19
PSAP-1540,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/10/2024 15:35,07/10/2024 11:53
PSAP-1539,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/10/2024 15:33,17/10/2024 06:52
PSAP-1538,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/10/2024 11:28,02/10/2024 13:48
PSAP-1531,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,23/09/2024 13:54,24/09/2024 17:40
PSAP-1529,Story,In Progress,PSAP,Performance and Scale for AI Platforms,software,,17/09/2024 13:28,
PSAP-1526,Story,New,PSAP,Performance and Scale for AI Platforms,software,,12/09/2024 13:55,
PSAP-1524,Story,Backlog,PSAP,Performance and Scale for AI Platforms,software,,12/09/2024 13:27,
PSAP-1519,Spike,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,05/09/2024 14:09,02/10/2024 08:40
PSAP-1514,Story,New,PSAP,Performance and Scale for AI Platforms,software,,04/09/2024 19:06,
PSAP-1512,Story,Backlog,PSAP,Performance and Scale for AI Platforms,software,,03/09/2024 14:36,
PSAP-1510,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/09/2024 13:24,15/10/2024 13:33
PSAP-1504,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,27/08/2024 13:49,04/09/2024 13:18
PSAP-1503,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,27/08/2024 12:21,24/09/2024 17:29
PSAP-1502,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,27/08/2024 11:41,10/09/2024 12:28
PSAP-1498,Story,New,PSAP,Performance and Scale for AI Platforms,software,,22/08/2024 08:13,
PSAP-1493,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,08/08/2024 19:19,03/09/2024 15:09
PSAP-1492,Epic,To Do,PSAP,Performance and Scale for AI Platforms,software,,08/08/2024 19:07,
PSAP-1487,Task,To Do,PSAP,Performance and Scale for AI Platforms,software,,08/08/2024 13:33,
PSAP-1486,Story,New,PSAP,Performance and Scale for AI Platforms,software,,07/08/2024 18:01,
PSAP-1485,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,06/08/2024 20:55,10/10/2024 13:28
PSAP-1483,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,01/08/2024 20:54,09/09/2024 13:05
PSAP-1481,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,01/08/2024 17:02,08/08/2024 12:56
PSAP-1479,Story,Backlog,PSAP,Performance and Scale for AI Platforms,software,,01/08/2024 13:22,
PSAP-1478,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,30/07/2024 14:27,16/09/2024 13:23
PSAP-1476,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,29/07/2024 13:37,12/08/2024 08:19
PSAP-1475,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,27/07/2024 06:53,05/08/2024 16:15
PSAP-1471,Story,New,PSAP,Performance and Scale for AI Platforms,software,,22/07/2024 08:36,
PSAP-1470,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,18/07/2024 18:45,30/07/2024 16:16
PSAP-1468,Epic,In Progress,PSAP,Performance and Scale for AI Platforms,software,,17/07/2024 12:49,
PSAP-1466,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,16/07/2024 14:12,30/07/2024 14:30
PSAP-1463,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,10/07/2024 13:47,11/07/2024 13:36
PSAP-1461,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,09/07/2024 14:13,23/07/2024 14:12
PSAP-1460,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,09/07/2024 13:45,24/10/2024 10:02
PSAP-1459,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,08/07/2024 13:30,26/07/2024 08:26
PSAP-1458,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,04/07/2024 12:54,26/07/2024 08:28
PSAP-1457,Story,New,PSAP,Performance and Scale for AI Platforms,software,,03/07/2024 09:10,
PSAP-1456,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/07/2024 09:08,30/07/2024 12:55
PSAP-1455,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/07/2024 09:07,04/07/2024 07:26
PSAP-1454,Task,New,PSAP,Performance and Scale for AI Platforms,software,,02/07/2024 18:37,
PSAP-1453,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 16:01,23/07/2024 13:41
PSAP-1452,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 16:00,08/07/2024 12:34
PSAP-1451,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 15:59,02/07/2024 16:00
PSAP-1450,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 15:58,08/08/2024 14:25
PSAP-1447,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 13:19,16/07/2024 13:53
PSAP-1446,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 08:07,08/07/2024 12:31
PSAP-1445,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 07:58,08/07/2024 12:33
PSAP-1444,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,02/07/2024 06:46,11/07/2024 14:34
PSAP-1442,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,27/06/2024 14:03,08/07/2024 12:09
PSAP-1441,Story,In Progress,PSAP,Performance and Scale for AI Platforms,software,,27/06/2024 14:02,
PSAP-1437,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,26/06/2024 13:17,11/11/2024 10:51
PSAP-1436,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,26/06/2024 01:01,01/08/2024 20:50
PSAP-1435,Epic,In Progress,PSAP,Performance and Scale for AI Platforms,software,,26/06/2024 00:59,
PSAP-1434,Story,New,PSAP,Performance and Scale for AI Platforms,software,,26/06/2024 00:51,
PSAP-1433,Epic,New,PSAP,Performance and Scale for AI Platforms,software,,26/06/2024 00:44,
PSAP-1431,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Obsolete,18/06/2024 15:58,09/09/2024 13:25
PSAP-1429,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,18/06/2024 13:31,25/06/2024 13:48
PSAP-1427,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,18/06/2024 07:03,18/06/2024 12:51
PSAP-1426,Story,New,PSAP,Performance and Scale for AI Platforms,software,,17/06/2024 15:06,
PSAP-1425,Story,New,PSAP,Performance and Scale for AI Platforms,software,,17/06/2024 15:04,
PSAP-1424,Story,New,PSAP,Performance and Scale for AI Platforms,software,,17/06/2024 15:02,
PSAP-1423,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,17/06/2024 15:00,30/06/2024 04:28
PSAP-1419,Story,New,PSAP,Performance and Scale for AI Platforms,software,,17/06/2024 11:23,
PSAP-1418,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Duplicate,07/06/2024 18:34,13/06/2024 14:24
PSAP-1417,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,11/06/2024 15:15,02/07/2024 13:52
PSAP-1416,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,11/06/2024 14:28,13/06/2024 19:23
PSAP-1415,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,11/06/2024 14:10,11/11/2024 22:31
PSAP-1414,Spike,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/06/2024 18:48,14/06/2024 21:22
PSAP-1413,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,06/06/2024 13:31,06/06/2024 13:32
PSAP-1412,Task,Backlog,PSAP,Performance and Scale for AI Platforms,software,,04/06/2024 21:03,
PSAP-1410,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,04/06/2024 09:41,05/06/2024 07:36
PSAP-1407,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/06/2024 09:42,17/06/2024 11:50
PSAP-1405,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/06/2024 09:38,17/06/2024 12:00
PSAP-1403,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/06/2024 09:33,17/06/2024 14:06
PSAP-1402,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Duplicate,03/06/2024 09:31,22/07/2024 10:12
PSAP-1401,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,03/06/2024 09:26,16/08/2024 08:56
PSAP-1400,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,30/05/2024 13:15,17/06/2024 11:22
PSAP-1399,Task,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,29/05/2024 15:52,04/06/2024 15:18
PSAP-1396,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,23/05/2024 20:41,27/08/2024 19:01
PSAP-1391,Epic,To Do,PSAP,Performance and Scale for AI Platforms,software,,21/05/2024 14:16,
PSAP-1389,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 14:00,28/05/2024 14:11
PSAP-1388,Story,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 12:18,18/06/2024 05:57
PSAP-1387,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 12:14,11/11/2024 22:28
PSAP-1386,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 07:21,08/05/2024 07:27
PSAP-1384,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 06:40,11/11/2024 10:46
PSAP-1383,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 06:38,07/05/2024 09:33
PSAP-1382,Epic,Closed,PSAP,Performance and Scale for AI Platforms,software,Done,07/05/2024 06:34,07/05/2024 10:33
