Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
SBXBUG-52,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,28/04/2024 01:56,
SBXBUG-51,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,11/04/2024 08:25,
SBXBUG-50,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,10/04/2024 00:45,
SBXBUG-49,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,09/04/2024 09:01,
SBXBUG-48,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,08/04/2024 08:44,
SBXBUG-47,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,25/03/2024 00:19,
SBXBUG-46,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,23/03/2024 15:37,
SBXBUG-45,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,08/03/2024 08:24,
SBXBUG-44,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,09/02/2024 19:26,
SBXBUG-43,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Not a Bug,29/01/2024 14:14,18/04/2024 15:19
SBXBUG-42,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,24/01/2024 07:05,
SBXBUG-41,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Obsolete,16/01/2024 18:07,18/04/2024 15:21
SBXBUG-40,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,04/01/2024 14:24,
SBXBUG-39,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,10/12/2023 16:17,
SBXBUG-38,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,05/12/2023 01:37,
SBXBUG-36,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Done,28/11/2023 18:02,29/11/2023 16:46
SBXBUG-35,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,17/11/2023 16:26,
SBXBUG-34,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,15/11/2023 09:40,
SBXBUG-33,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Done,15/11/2023 09:19,15/11/2023 18:11
SBXBUG-32,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Duplicate,13/11/2023 18:16,18/04/2024 15:23
SBXBUG-31,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Duplicate,13/11/2023 15:00,14/11/2023 16:05
SBXBUG-30,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,07/11/2023 13:15,
SBXBUG-29,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,06/11/2023 12:25,
SBXBUG-28,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,03/11/2023 20:37,
SBXBUG-27,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,16/10/2023 17:29,
SBXBUG-25,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Done,03/10/2023 08:16,03/10/2023 15:36
SBXBUG-24,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,28/09/2023 10:35,
SBXBUG-23,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Done,12/09/2023 10:29,14/09/2023 15:47
SBXBUG-22,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Not a Bug,08/09/2023 12:41,11/09/2023 17:12
SBXBUG-21,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,27/07/2023 17:15,
SBXBUG-20,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Not a Bug,22/07/2023 15:56,18/04/2024 15:17
SBXBUG-19,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,15/07/2023 00:28,
SBXBUG-18,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Done,21/06/2023 15:20,04/11/2023 05:06
SBXBUG-17,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,13/06/2023 12:24,
SBXBUG-16,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,10/06/2023 18:43,
SBXBUG-15,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Won't Do,07/06/2023 15:00,18/04/2024 15:26
SBXBUG-14,Bug,Refinement,SBXBUG,Developer Sandbox Bugs,software,,31/05/2023 06:37,
SBXBUG-13,Bug,Refinement,SBXBUG,Developer Sandbox Bugs,software,,30/05/2023 11:42,
SBXBUG-12,Bug,New,SBXBUG,Developer Sandbox Bugs,software,,25/05/2023 08:48,
SBXBUG-11,Bug,In Progress,SBXBUG,Developer Sandbox Bugs,software,,08/05/2023 05:42,
SBXBUG-10,Bug,In Progress,SBXBUG,Developer Sandbox Bugs,software,,30/04/2023 13:09,
SBXBUG-9,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Not a Bug,21/04/2023 12:47,21/04/2023 14:04
SBXBUG-8,Bug,Refinement,SBXBUG,Developer Sandbox Bugs,software,,18/04/2023 17:14,
SBXBUG-7,Bug,Closed,SBXBUG,Developer Sandbox Bugs,software,Not a Bug,18/04/2023 10:54,18/04/2023 13:48
