Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CSB-6096,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,15/11/2024 13:57,
CSB-6047,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6046,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6045,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,12/11/2024 09:36,12/11/2024 09:43
CSB-6044,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6043,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6042,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6041,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6040,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6039,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/11/2024 09:36,
CSB-6038,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,12/11/2024 09:36,12/11/2024 09:43
CSB-5958,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,02/11/2024 08:23,
CSB-5955,Bug,Review,CSB,Red Hat build of Apache Camel for Spring Boot,software,,01/11/2024 05:51,
CSB-5898,Task,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,24/10/2024 13:03,
CSB-5832,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,17/10/2024 08:48,17/10/2024 08:51
CSB-5831,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,17/10/2024 08:48,17/10/2024 08:51
CSB-5827,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,17/10/2024 08:48,17/10/2024 08:51
CSB-5826,Epic,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,17/10/2024 08:48,17/10/2024 08:51
CSB-5825,Epic,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,17/10/2024 08:47,22/10/2024 12:17
CSB-5822,Bug,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Not a Bug,16/05/2024 08:00,14/11/2024 12:44
CSB-5816,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,15/10/2024 12:02,
CSB-5802,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,14/10/2024 16:10,15/10/2024 20:10
CSB-5801,Task,In Progress,CSB,Red Hat build of Apache Camel for Spring Boot,software,,14/10/2024 16:10,
CSB-5797,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,14/10/2024 16:10,15/10/2024 09:33
CSB-5796,Epic,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,14/10/2024 16:10,
CSB-5795,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,11/10/2024 02:15,
CSB-5749,Bug,Review,CSB,Red Hat build of Apache Camel for Spring Boot,software,,08/10/2024 07:35,
CSB-5748,Story,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 16:04,07/10/2024 17:45
CSB-5730,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,07/10/2024 13:30,07/10/2024 13:48
CSB-5729,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,15/10/2024 15:50
CSB-5728,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,12/11/2024 09:35
CSB-5727,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,30/10/2024 09:27
CSB-5726,Task,To Do,CSB,Red Hat build of Apache Camel for Spring Boot,software,,07/10/2024 13:30,
CSB-5725,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,30/10/2024 09:27
CSB-5724,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,30/10/2024 09:28
CSB-5723,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,07/10/2024 13:30,07/10/2024 13:48
CSB-5722,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,12/11/2024 09:35
CSB-5721,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,15/10/2024 12:35
CSB-5720,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,07/10/2024 13:30,15/10/2024 12:36
CSB-5676,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Won't Do,07/10/2024 08:12,07/10/2024 08:13
CSB-5663,Story,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,02/10/2024 23:47,30/10/2024 14:04
CSB-5648,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,01/10/2024 16:34,
CSB-5580,Task,In Progress,CSB,Red Hat build of Apache Camel for Spring Boot,software,,25/09/2024 16:53,
CSB-5554,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,23/09/2024 13:43,24/09/2024 07:44
CSB-5548,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,23/09/2024 13:43,23/09/2024 14:07
CSB-5547,Epic,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,23/09/2024 13:43,24/09/2024 07:53
CSB-5543,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,20/09/2024 07:52,20/09/2024 14:08
CSB-5542,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,20/09/2024 07:52,20/09/2024 10:24
CSB-5538,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,20/09/2024 07:52,20/09/2024 14:12
CSB-5537,Epic,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,20/09/2024 07:52,20/09/2024 14:12
CSB-5534,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,18/09/2024 09:16,10/10/2024 08:52
CSB-5486,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,13/09/2024 14:48,11/11/2024 13:33
CSB-5483,Bug,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,13/09/2024 07:52,
CSB-5482,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,12/09/2024 11:52,19/09/2024 08:24
CSB-5481,Task,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,12/09/2024 08:23,
CSB-5443,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,11/09/2024 09:10,13/11/2024 15:44
CSB-5442,Task,In Progress,CSB,Red Hat build of Apache Camel for Spring Boot,software,,11/09/2024 07:53,
CSB-5441,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,11/09/2024 07:49,23/10/2024 11:55
CSB-5437,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,10/09/2024 07:22,10/09/2024 21:08
CSB-5436,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,10/09/2024 07:22,10/09/2024 09:38
CSB-5432,Task,In Progress,CSB,Red Hat build of Apache Camel for Spring Boot,software,,10/09/2024 07:22,
CSB-5431,Epic,New,CSB,Red Hat build of Apache Camel for Spring Boot,software,,10/09/2024 07:22,
CSB-5382,Bug,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,04/09/2024 15:51,14/10/2024 09:47
CSB-5338,Bug,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,03/09/2024 06:48,11/10/2024 13:57
CSB-5310,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,02/09/2024 13:39,11/09/2024 12:05
CSB-5309,Task,Closed,CSB,Red Hat build of Apache Camel for Spring Boot,software,Done,02/09/2024 13:39,11/09/2024 12:04
