Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
SSLNTV-41,Enhancement,Open,SSLNTV,WildFly OpenSSL Natives,software,,21/08/2024 16:32,
SSLNTV-40,Feature Request,Open,SSLNTV,WildFly OpenSSL Natives,software,,21/08/2024 16:29,
SSLNTV-39,Clarification,Open,SSLNTV,WildFly OpenSSL Natives,software,,13/03/2024 20:21,
SSLNTV-38,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,01/09/2023 19:48,08/09/2023 09:56
SSLNTV-37,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,11/08/2023 09:08,01/09/2023 20:04
SSLNTV-36,Enhancement,Open,SSLNTV,WildFly OpenSSL Natives,software,,30/01/2023 15:20,
SSLNTV-34,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,27/01/2023 13:34,01/09/2023 20:04
SSLNTV-33,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,27/01/2023 13:34,01/09/2023 20:04
SSLNTV-32,Tracker,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,21/12/2022 21:41,03/01/2023 21:02
SSLNTV-30,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,19/12/2022 23:17,19/12/2022 23:21
SSLNTV-29,Bug,Open,SSLNTV,WildFly OpenSSL Natives,software,,13/12/2022 21:01,
SSLNTV-28,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,11/11/2022 16:01,14/11/2022 15:21
SSLNTV-27,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,04/11/2022 16:58,10/11/2022 20:52
SSLNTV-26,Tracker,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,04/11/2022 15:25,04/11/2022 17:44
SSLNTV-25,Tracker,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,04/11/2022 15:14,04/11/2022 17:43
SSLNTV-24,Bug,Coding In Progress,SSLNTV,WildFly OpenSSL Natives,software,,15/12/2021 13:30,
SSLNTV-23,Enhancement,Open,SSLNTV,WildFly OpenSSL Natives,software,,02/08/2022 13:55,
SSLNTV-22,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,29/07/2022 14:15,29/07/2022 14:41
SSLNTV-21,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,15/06/2022 19:29,28/07/2022 22:24
SSLNTV-20,Release,Open,SSLNTV,WildFly OpenSSL Natives,software,,13/06/2022 16:15,
SSLNTV-18,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,25/05/2022 14:26,26/05/2022 14:00
SSLNTV-17,Bug,Reopened,SSLNTV,WildFly OpenSSL Natives,software,,08/02/2022 13:35,
SSLNTV-16,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,27/01/2022 21:15,27/01/2022 22:06
SSLNTV-15,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,26/01/2022 22:02,27/01/2022 15:22
SSLNTV-14,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,20/12/2021 16:30,23/12/2021 21:35
SSLNTV-13,Feature Request,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,07/10/2021 15:16,25/01/2022 22:24
SSLNTV-12,Enhancement,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,11/03/2021 09:00,11/03/2021 10:02
SSLNTV-11,Enhancement,Pull Request Sent,SSLNTV,WildFly OpenSSL Natives,software,,04/01/2021 13:34,
SSLNTV-9,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,27/10/2020 10:18,28/10/2020 10:30
SSLNTV-8,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,22/09/2020 11:13,02/10/2020 14:00
SSLNTV-7,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,10/09/2020 18:31,11/09/2020 10:59
SSLNTV-6,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,10/09/2020 11:53,11/09/2020 10:59
SSLNTV-5,Bug,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,10/09/2020 10:08,11/09/2020 10:59
SSLNTV-4,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,09/09/2020 10:58,11/09/2020 10:59
SSLNTV-3,Tracker,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,20/08/2020 16:44,09/09/2020 11:01
SSLNTV-2,Tracker,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,20/08/2020 16:41,09/09/2020 11:01
SSLNTV-1,Release,Resolved,SSLNTV,WildFly OpenSSL Natives,software,Done,22/07/2020 17:13,24/08/2020 11:05
