Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
CDITCK-626,Bug,Resolved,CDITCK,CDI TCK,software,Done,19/02/2019 19:59,26/03/2019 11:29
CDITCK-625,Bug,Resolved,CDITCK,CDI TCK,software,Done,08/01/2019 10:49,09/01/2019 04:49
CDITCK-623,Bug,Resolved,CDITCK,CDI TCK,software,Done,30/05/2018 07:02,30/05/2018 07:28
CDITCK-621,Bug,Closed,CDITCK,CDI TCK,software,Won't Do,10/05/2018 16:32,28/05/2018 06:14
CDITCK-620,Bug,Resolved,CDITCK,CDI TCK,software,Done,08/05/2018 00:22,09/05/2018 06:58
CDITCK-618,Bug,Resolved,CDITCK,CDI TCK,software,Done,23/04/2018 16:36,27/04/2018 03:22
CDITCK-617,Bug,Resolved,CDITCK,CDI TCK,software,Done,20/04/2018 10:29,27/04/2018 12:52
CDITCK-616,Bug,Resolved,CDITCK,CDI TCK,software,Done,13/04/2018 03:37,27/04/2018 03:31
CDITCK-615,Bug,Resolved,CDITCK,CDI TCK,software,Done,10/04/2018 11:20,09/05/2018 09:07
CDITCK-614,Bug,Resolved,CDITCK,CDI TCK,software,Done,03/04/2018 07:35,18/04/2018 07:04
CDITCK-613,Enhancement,Resolved,CDITCK,CDI TCK,software,Done,03/04/2018 07:16,09/01/2019 04:28
CDITCK-612,Bug,Resolved,CDITCK,CDI TCK,software,Done,26/03/2018 03:14,27/04/2018 03:46
CDITCK-611,Bug,Resolved,CDITCK,CDI TCK,software,Done,15/03/2018 05:40,22/03/2018 04:17
CDITCK-610,Bug,Resolved,CDITCK,CDI TCK,software,Won't Do,14/02/2018 15:11,19/03/2018 08:52
CDITCK-609,Bug,Resolved,CDITCK,CDI TCK,software,Done,14/02/2018 09:59,22/03/2018 04:16
CDITCK-608,Enhancement,Open,CDITCK,CDI TCK,software,,07/02/2018 16:06,
CDITCK-607,Bug,Closed,CDITCK,CDI TCK,software,Can't Do,07/02/2018 12:57,24/08/2018 04:20
CDITCK-606,Bug,Resolved,CDITCK,CDI TCK,software,Won't Do,07/02/2018 06:10,07/02/2018 06:57
CDITCK-605,Bug,Closed,CDITCK,CDI TCK,software,Won't Do,01/02/2018 07:00,01/02/2018 07:27
CDITCK-604,Enhancement,Resolved,CDITCK,CDI TCK,software,Done,06/12/2017 07:47,19/12/2017 09:31
