Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
ENTMQCL-994,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,27/09/2018 07:28,19/02/2019 16:53
ENTMQCL-943,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,19/09/2018 07:28,15/11/2018 13:11
ENTMQCL-942,Story,Backlog,ENTMQCL,AMQ Clients,software,,17/09/2018 11:58,
ENTMQCL-936,Story,Closed,ENTMQCL,AMQ Clients,software,Won't Do,12/09/2018 11:09,11/05/2022 22:27
ENTMQCL-926,Story,Closed,ENTMQCL,AMQ Clients,software,Done,11/09/2018 08:37,15/11/2018 13:11
ENTMQCL-924,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,11/09/2018 08:27,18/06/2019 18:49
ENTMQCL-923,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,11/09/2018 07:59,15/11/2018 13:11
ENTMQCL-920,Story,Closed,ENTMQCL,AMQ Clients,software,Won't Do,05/09/2018 09:44,18/09/2018 13:28
ENTMQCL-919,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,30/08/2018 23:11,15/11/2018 13:11
ENTMQCL-903,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,24/08/2018 07:49,15/11/2018 13:11
ENTMQCL-895,Bug,New,ENTMQCL,AMQ Clients,software,,20/08/2018 14:44,
ENTMQCL-894,Story,Closed,ENTMQCL,AMQ Clients,software,Done,20/08/2018 11:56,15/11/2018 13:11
ENTMQCL-874,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,10/08/2018 04:59,15/11/2018 13:11
ENTMQCL-873,Story,Closed,ENTMQCL,AMQ Clients,software,Done,08/08/2018 13:04,16/06/2020 08:13
ENTMQCL-871,Story,Closed,ENTMQCL,AMQ Clients,software,Done,08/08/2018 13:04,16/06/2020 08:14
ENTMQCL-870,Story,Closed,ENTMQCL,AMQ Clients,software,Done,08/08/2018 13:02,16/06/2020 08:11
ENTMQCL-865,Task,To Do,ENTMQCL,AMQ Clients,software,,01/05/2018 18:03,
ENTMQCL-863,Story,Closed,ENTMQCL,AMQ Clients,software,Done,12/12/2017 07:45,02/03/2020 08:21
ENTMQCL-855,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,22/02/2018 18:39,21/09/2018 08:32
ENTMQCL-851,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,13/06/2018 09:57,08/01/2021 05:42
ENTMQCL-850,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,19/03/2018 05:16,27/03/2020 14:27
ENTMQCL-849,Bug,To Do,ENTMQCL,AMQ Clients,software,,02/03/2018 19:21,
ENTMQCL-840,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,01/08/2018 03:36,26/03/2019 00:07
ENTMQCL-84,Story,Closed,ENTMQCL,AMQ Clients,software,Done,01/11/2015 16:28,07/12/2015 08:19
ENTMQCL-829,Story,Closed,ENTMQCL,AMQ Clients,software,Done,31/07/2018 10:18,15/11/2018 13:11
ENTMQCL-827,Bug,Closed,ENTMQCL,AMQ Clients,software,Done,26/07/2018 10:57,26/01/2021 04:06
