Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
AMQDOC-3388,Task,Closed,AMQDOC,AMQ Documentation,software,Duplicate,10/10/2024 17:13,10/10/2024 17:22
AMQDOC-3387,Task,Closed,AMQDOC,AMQ Documentation,software,Duplicate,10/10/2024 16:42,10/10/2024 17:14
AMQDOC-3386,Task,Closed,AMQDOC,AMQ Documentation,software,Done,10/10/2024 15:07,10/10/2024 15:09
AMQDOC-3385,Task,Closed,AMQDOC,AMQ Documentation,software,Done,10/10/2024 09:33,10/10/2024 09:35
AMQDOC-3384,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,27/08/2024 01:30,28/08/2024 13:51
AMQDOC-3383,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,31/07/2024 15:26,14/10/2024 10:53
AMQDOC-3382,Bug,Closed,AMQDOC,AMQ Documentation,software,Duplicate,31/07/2024 06:28,10/10/2024 17:21
AMQDOC-3379,Task,Closed,AMQDOC,AMQ Documentation,software,Obsolete,15/07/2024 09:05,15/07/2024 09:19
AMQDOC-3378,Task,Closed,AMQDOC,AMQ Documentation,software,Obsolete,15/07/2024 08:56,15/07/2024 08:57
AMQDOC-3377,Task,Closed,AMQDOC,AMQ Documentation,software,Obsolete,12/07/2024 11:27,15/07/2024 12:55
AMQDOC-3376,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,18/06/2024 16:31,10/07/2024 10:37
AMQDOC-3375,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,11/06/2024 08:55,22/08/2024 13:37
AMQDOC-3373,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,18/01/2024 15:45,16/02/2024 16:04
AMQDOC-3370,Story,Closed,AMQDOC,AMQ Documentation,software,Done,22/11/2023 10:51,21/01/2024 11:31
AMQDOC-3369,Task,Closed,AMQDOC,AMQ Documentation,software,Done,10/11/2023 14:26,10/10/2024 16:18
AMQDOC-3368,Task,Closed,AMQDOC,AMQ Documentation,software,Done,24/10/2023 15:06,07/04/2024 11:43
AMQDOC-3366,Bug,New,AMQDOC,AMQ Documentation,software,,17/10/2023 10:25,
AMQDOC-3365,Task,Closed,AMQDOC,AMQ Documentation,software,Done,25/09/2023 19:13,27/09/2023 09:16
AMQDOC-3364,Task,Closed,AMQDOC,AMQ Documentation,software,Done,25/09/2023 09:00,11/12/2023 14:06
AMQDOC-3363,Bug,Closed,AMQDOC,AMQ Documentation,software,Done,21/09/2023 15:00,27/11/2023 19:35
