Issue key,Issue Type,Status,Project key,Project name,Project type,Resolution,Created,Resolved
JDF-99,Enhancement,Resolved,JDF,JBoss Developer Materials,software,Done,24/08/2012 16:25,28/08/2012 10:23
JDF-98,Enhancement,Resolved,JDF,JBoss Developer Materials,software,Done,22/08/2012 13:48,30/08/2012 13:26
JDF-97,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,20/08/2012 13:15,17/10/2012 21:39
JDF-96,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,20/08/2012 06:58,24/08/2012 15:24
JDF-95,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,17/08/2012 08:23,22/12/2012 16:00
JDF-94,Enhancement,Closed,JDF,JBoss Developer Materials,software,Done,16/08/2012 08:56,22/08/2012 13:49
JDF-93,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,15/08/2012 03:35,17/08/2012 18:48
JDF-92,Bug,Resolved,JDF,JBoss Developer Materials,software,Obsolete,14/08/2012 18:06,04/03/2015 08:06
JDF-90,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,14/08/2012 08:03,17/08/2012 18:35
JDF-89,Feature Request,Closed,JDF,JBoss Developer Materials,software,Done,14/08/2012 08:02,17/08/2012 13:03
JDF-887,Task,Resolved,JDF,JBoss Developer Materials,software,Done,03/01/2023 12:57,04/01/2023 15:36
JDF-886,Task,Resolved,JDF,JBoss Developer Materials,software,Done,08/07/2022 08:13,12/07/2022 14:57
JDF-885,Task,Resolved,JDF,JBoss Developer Materials,software,Done,02/05/2022 14:33,02/05/2022 15:25
JDF-884,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,09/03/2022 10:58,09/03/2022 15:37
JDF-883,Task,Resolved,JDF,JBoss Developer Materials,software,Done,08/03/2022 13:38,11/03/2022 09:08
JDF-882,Task,Resolved,JDF,JBoss Developer Materials,software,Done,15/12/2021 14:08,15/12/2021 16:52
JDF-881,Component Upgrade,Resolved,JDF,JBoss Developer Materials,software,Done,12/08/2021 09:17,12/08/2021 09:40
JDF-880,Component Upgrade,Resolved,JDF,JBoss Developer Materials,software,Done,22/12/2020 03:49,22/12/2020 09:11
JDF-88,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,09/08/2012 11:14,09/01/2013 15:10
JDF-879,Enhancement,Open,JDF,JBoss Developer Materials,software,,23/09/2020 09:54,
JDF-878,Task,Resolved,JDF,JBoss Developer Materials,software,Done,17/08/2020 05:12,20/08/2020 06:01
JDF-877,Enhancement,Resolved,JDF,JBoss Developer Materials,software,Done,26/03/2020 07:48,26/03/2020 08:37
JDF-876,Task,Resolved,JDF,JBoss Developer Materials,software,Done,20/11/2019 04:47,25/11/2019 08:12
JDF-875,Task,Pull Request Sent,JDF,JBoss Developer Materials,software,,15/08/2019 01:19,
JDF-874,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,24/06/2019 14:24,25/06/2019 01:56
JDF-873,Enhancement,Resolved,JDF,JBoss Developer Materials,software,Done,30/04/2019 02:49,06/05/2019 03:08
JDF-872,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,05/12/2018 03:52,10/12/2018 11:07
JDF-871,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,11/09/2018 04:15,12/09/2018 02:57
JDF-870,Bug,Resolved,JDF,JBoss Developer Materials,software,Done,30/07/2018 05:22,15/08/2018 08:01
JDF-87,Bug,Closed,JDF,JBoss Developer Materials,software,Done,03/08/2012 04:51,03/08/2012 10:45
JDF-869,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,09/05/2018 05:50,25/05/2018 04:21
JDF-868,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,06/04/2018 04:50,23/04/2018 01:45
JDF-867,Feature Request,Closed,JDF,JBoss Developer Materials,software,Done,07/08/2017 08:36,11/09/2017 18:05
JDF-864,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,18/07/2016 10:02,18/07/2016 11:23
JDF-862,Task,Open,JDF,JBoss Developer Materials,software,,25/05/2016 12:34,
JDF-861,Task,Resolved,JDF,JBoss Developer Materials,software,Done,17/05/2016 14:48,24/05/2016 11:38
JDF-86,Feature Request,Closed,JDF,JBoss Developer Materials,software,Done,01/08/2012 14:58,02/08/2012 15:25
JDF-859,Feature Request,Resolved,JDF,JBoss Developer Materials,software,Done,24/02/2016 13:30,28/03/2016 10:51
