 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,5,9,6,3,6,0
01:00 - 02:00,2,4,6,2,5,1,2
02:00 - 03:00,2,5,6,3,2,0,0
03:00 - 04:00,4,1,2,1,2,9,0
04:00 - 05:00,1,0,4,6,3,2,0
05:00 - 06:00,1,2,4,2,2,0,0
06:00 - 07:00,1,1,1,4,1,1,0
07:00 - 08:00,0,1,1,2,0,0,1
08:00 - 09:00,0,2,2,2,0,0,0
09:00 - 10:00,1,0,2,0,1,1,0
10:00 - 11:00,0,1,0,0,0,0,0
11:00 - 12:00,1,0,0,0,1,0,0
12:00 - 13:00,0,0,1,1,1,0,0
13:00 - 14:00,0,0,0,2,2,0,0
14:00 - 15:00,1,4,0,1,3,0,0
15:00 - 16:00,0,4,4,1,1,0,0
16:00 - 17:00,0,5,3,5,2,2,0
17:00 - 18:00,4,6,2,4,3,0,0
18:00 - 19:00,4,4,4,4,2,1,1
19:00 - 20:00,4,4,2,3,3,1,2
20:00 - 21:00,2,6,9,2,4,1,1
21:00 - 22:00,1,4,5,3,8,0,1
22:00 - 23:00,4,6,5,6,4,1,0
23:00 - 00:00,7,5,4,7,5,1,1
