Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
FORGEPLUGINS-159,679234,FORGEPLUGINS,Feature Request,Open,,18/12/2013 03:37,
FORGEPLUGINS-158,679235,FORGEPLUGINS,Task,Resolved,Done,12/12/2013 15:16,12/12/2013 16:26
FORGEPLUGINS-157,679236,FORGEPLUGINS,Task,Open,,10/12/2013 16:25,
FORGEPLUGINS-156,679237,FORGEPLUGINS,Bug,Resolved,Done,03/12/2013 18:33,03/12/2013 18:35
FORGEPLUGINS-155,679238,FORGEPLUGINS,Feature Request,Resolved,Done,30/11/2013 13:14,03/12/2013 22:41
FORGEPLUGINS-154,679239,FORGEPLUGINS,Bug,Open,,25/11/2013 17:09,
FORGEPLUGINS-145,679248,FORGEPLUGINS,Enhancement,Resolved,Done,24/10/2013 19:00,24/10/2013 20:40
FORGEPLUGINS-144,679249,FORGEPLUGINS,Feature Request,Open,,23/10/2013 00:20,
FORGEPLUGINS-153,679240,FORGEPLUGINS,Bug,Open,,25/11/2013 16:52,
FORGEPLUGINS-152,679241,FORGEPLUGINS,Feature Request,Open,,14/03/2013 02:40,
FORGEPLUGINS-151,679242,FORGEPLUGINS,Bug,Open,,30/07/2013 15:38,
FORGEPLUGINS-39,679351,FORGEPLUGINS,Feature Request,Open,,18/06/2012 03:56,
FORGEPLUGINS-150,679243,FORGEPLUGINS,Bug,Resolved,Done,15/11/2013 17:02,21/11/2013 15:45
FORGEPLUGINS-149,679244,FORGEPLUGINS,Feature Request,Open,,07/11/2013 21:59,
FORGEPLUGINS-148,679245,FORGEPLUGINS,Bug,Pull Request Sent,,29/10/2013 11:27,
FORGEPLUGINS-147,679246,FORGEPLUGINS,Enhancement,Open,,28/10/2013 18:42,
FORGEPLUGINS-146,679247,FORGEPLUGINS,Bug,Closed,Duplicate Issue,24/10/2013 21:34,24/10/2013 21:43
FORGEPLUGINS-118,679275,FORGEPLUGINS,Bug,Open,,01/07/2013 01:40,
FORGEPLUGINS-143,679250,FORGEPLUGINS,Enhancement,Open,,22/10/2013 22:00,
FORGEPLUGINS-142,679251,FORGEPLUGINS,Feature Request,Open,,12/10/2013 03:06,
FORGEPLUGINS-141,679252,FORGEPLUGINS,Enhancement,Open,,12/10/2013 00:30,
FORGEPLUGINS-140,679253,FORGEPLUGINS,Task,Open,,12/10/2013 00:09,
FORGEPLUGINS-139,679254,FORGEPLUGINS,Bug,Resolved,Done,04/10/2013 10:55,30/11/2013 00:39
FORGEPLUGINS-138,679255,FORGEPLUGINS,Bug,Open,,19/09/2013 21:24,
FORGEPLUGINS-137,679256,FORGEPLUGINS,Task,Resolved,Done,25/09/2013 09:31,11/12/2013 23:24
FORGEPLUGINS-136,679257,FORGEPLUGINS,Enhancement,Open,,25/09/2013 09:25,
FORGEPLUGINS-135,679258,FORGEPLUGINS,Bug,Closed,Done,20/09/2013 10:34,20/09/2013 11:10
FORGEPLUGINS-134,679259,FORGEPLUGINS,Task,Closed,Done,22/08/2013 21:37,23/08/2013 14:48
FORGEPLUGINS-133,679260,FORGEPLUGINS,Bug,Closed,Cannot Reproduce Bug,21/08/2013 23:07,30/10/2013 21:35
FORGEPLUGINS-132,679261,FORGEPLUGINS,Feature Request,Open,,19/08/2013 22:48,
FORGEPLUGINS-131,679262,FORGEPLUGINS,Feature Request,Closed,Done,16/08/2013 20:43,17/08/2013 01:38
FORGEPLUGINS-82,679309,FORGEPLUGINS,Feature Request,Open,,09/08/2012 01:25,
FORGEPLUGINS-130,679263,FORGEPLUGINS,Feature Request,Open,,14/08/2013 13:42,
FORGEPLUGINS-129,679264,FORGEPLUGINS,Feature Request,Open,,12/08/2013 04:12,
FORGEPLUGINS-128,679265,FORGEPLUGINS,Bug,Closed,Done,10/08/2013 02:35,22/08/2013 21:47
FORGEPLUGINS-127,679266,FORGEPLUGINS,Bug,Open,,10/08/2013 01:19,
FORGEPLUGINS-126,679267,FORGEPLUGINS,Feature Request,Closed,Done,07/08/2013 18:44,22/08/2013 21:47
FORGEPLUGINS-125,679268,FORGEPLUGINS,Feature Request,Resolved,Done,03/08/2013 23:32,10/10/2013 17:36
FORGEPLUGINS-124,679269,FORGEPLUGINS,Bug,Closed,Done,03/08/2013 03:39,09/08/2013 20:23
FORGEPLUGINS-123,679270,FORGEPLUGINS,Bug,Closed,Done,02/08/2013 19:51,24/08/2013 01:40
FORGEPLUGINS-122,679271,FORGEPLUGINS,Bug,Closed,Done,02/08/2013 13:46,02/08/2013 14:21
FORGEPLUGINS-121,679272,FORGEPLUGINS,Feature Request,Open,,25/07/2013 21:34,
FORGEPLUGINS-120,679273,FORGEPLUGINS,Bug,Open,,16/07/2013 10:05,
FORGEPLUGINS-119,679274,FORGEPLUGINS,Bug,Open,,30/06/2013 10:49,
FORGEPLUGINS-117,679276,FORGEPLUGINS,Feature Request,Open,,12/06/2013 21:41,
FORGEPLUGINS-116,679277,FORGEPLUGINS,Bug,Closed,Done,11/06/2013 05:12,12/06/2013 00:56
FORGEPLUGINS-115,679278,FORGEPLUGINS,Bug,Open,,06/06/2013 01:59,
FORGEPLUGINS-113,679279,FORGEPLUGINS,Feature Request,Open,,08/05/2013 18:42,
FORGEPLUGINS-112,679280,FORGEPLUGINS,Bug,Pull Request Sent,,17/04/2013 20:59,
FORGEPLUGINS-111,679281,FORGEPLUGINS,Feature Request,Open,,16/04/2013 22:51,
FORGEPLUGINS-110,679282,FORGEPLUGINS,Bug,Closed,Done,09/04/2013 09:16,10/04/2013 23:14
FORGEPLUGINS-109,679283,FORGEPLUGINS,Feature Request,Open,,03/04/2013 00:47,
FORGEPLUGINS-108,679284,FORGEPLUGINS,Feature Request,Open,,02/04/2013 22:54,
FORGEPLUGINS-107,679285,FORGEPLUGINS,Bug,Resolved,Done,19/03/2013 04:20,19/03/2013 04:23
FORGEPLUGINS-106,679286,FORGEPLUGINS,Bug,Resolved,Done,16/03/2013 01:01,19/03/2013 04:00
FORGEPLUGINS-105,679287,FORGEPLUGINS,Enhancement,Closed,Done,08/03/2013 00:41,30/05/2013 13:42
FORGEPLUGINS-104,679288,FORGEPLUGINS,Feature Request,Open,,28/02/2013 02:40,
FORGEPLUGINS-103,679289,FORGEPLUGINS,Feature Request,Open,,28/02/2013 02:30,
FORGEPLUGINS-81,679310,FORGEPLUGINS,Feature Request,Open,,09/08/2012 01:26,
FORGEPLUGINS-80,679311,FORGEPLUGINS,Feature Request,Open,,23/08/2012 03:48,
FORGEPLUGINS-102,679290,FORGEPLUGINS,Bug,Resolved,Done,23/02/2013 04:39,25/02/2013 15:58
FORGEPLUGINS-101,679291,FORGEPLUGINS,Feature Request,Reopened,,02/02/2013 15:15,
FORGEPLUGINS-100,679292,FORGEPLUGINS,Bug,Closed,Done,04/12/2012 17:40,05/12/2012 21:49
FORGEPLUGINS-99,679293,FORGEPLUGINS,Feature Request,Open,,16/11/2012 03:39,
FORGEPLUGINS-98,679294,FORGEPLUGINS,Feature Request,Resolved,Done,26/10/2012 02:45,21/11/2012 23:45
FORGEPLUGINS-97,679295,FORGEPLUGINS,Feature Request,Resolved,Done,19/10/2012 04:15,23/10/2012 22:18
FORGEPLUGINS-96,679296,FORGEPLUGINS,Feature Request,Resolved,Done,19/10/2012 04:14,23/10/2012 22:18
FORGEPLUGINS-95,679297,FORGEPLUGINS,Feature Request,Open,,19/10/2012 02:47,
FORGEPLUGINS-94,679298,FORGEPLUGINS,Bug,Resolved,Done,18/10/2012 01:19,18/10/2012 23:05
FORGEPLUGINS-93,679299,FORGEPLUGINS,Enhancement,Resolved,Done,05/10/2012 04:40,11/10/2012 05:31
FORGEPLUGINS-92,679300,FORGEPLUGINS,Enhancement,Resolved,Done,05/10/2012 04:38,18/10/2012 01:20
FORGEPLUGINS-91,679301,FORGEPLUGINS,Enhancement,Resolved,Done,05/10/2012 04:37,17/10/2012 02:54
FORGEPLUGINS-90,679302,FORGEPLUGINS,Enhancement,Resolved,Done,05/10/2012 04:36,10/10/2012 23:04
FORGEPLUGINS-89,679303,FORGEPLUGINS,Enhancement,Resolved,Done,05/10/2012 04:34,06/10/2012 02:01
FORGEPLUGINS-88,679304,FORGEPLUGINS,Enhancement,Resolved,Done,04/10/2012 00:13,04/10/2012 01:15
FORGEPLUGINS-86,679305,FORGEPLUGINS,Feature Request,Open,,06/09/2012 05:57,
FORGEPLUGINS-85,679306,FORGEPLUGINS,Feature Request,Closed,Done,31/08/2012 01:33,30/10/2013 21:31
FORGEPLUGINS-84,679307,FORGEPLUGINS,Feature Request,Closed,Done,25/08/2012 07:45,15/04/2013 07:47
FORGEPLUGINS-83,679308,FORGEPLUGINS,Feature Request,Open,,25/08/2012 05:05,
FORGEPLUGINS-79,679312,FORGEPLUGINS,Feature Request,Open,,19/04/2012 00:50,
FORGEPLUGINS-78,679313,FORGEPLUGINS,Feature Request,Closed,Done,17/04/2012 12:48,20/11/2012 22:43
FORGEPLUGINS-77,679314,FORGEPLUGINS,Feature Request,Open,,22/01/2012 02:53,
FORGEPLUGINS-76,679315,FORGEPLUGINS,Feature Request,Open,,29/06/2011 01:38,
FORGEPLUGINS-75,679316,FORGEPLUGINS,Feature Request,Open,,24/12/2010 00:49,
FORGEPLUGINS-74,679317,FORGEPLUGINS,Feature Request,Open,,19/04/2011 06:25,
FORGEPLUGINS-38,679352,FORGEPLUGINS,Feature Request,Open,,15/06/2012 00:55,
FORGEPLUGINS-73,679318,FORGEPLUGINS,Feature Request,Open,,18/05/2011 04:03,
FORGEPLUGINS-72,679319,FORGEPLUGINS,Feature Request,Open,,07/10/2011 11:58,
FORGEPLUGINS-71,679320,FORGEPLUGINS,Feature Request,Open,,29/09/2011 23:33,
FORGEPLUGINS-70,679321,FORGEPLUGINS,Feature Request,Open,,22/02/2011 11:39,
FORGEPLUGINS-69,679322,FORGEPLUGINS,Feature Request,Open,,18/05/2011 04:09,
FORGEPLUGINS-68,679323,FORGEPLUGINS,Feature Request,Open,,11/01/2012 06:50,
FORGEPLUGINS-9,679381,FORGEPLUGINS,Feature Request,Open,,22/03/2012 04:07,
FORGEPLUGINS-67,679324,FORGEPLUGINS,Feature Request,Open,,30/11/2011 11:06,
FORGEPLUGINS-66,679325,FORGEPLUGINS,Feature Request,Open,,28/05/2011 03:50,
FORGEPLUGINS-65,679326,FORGEPLUGINS,Feature Request,Open,,21/03/2011 09:38,
FORGEPLUGINS-20,679370,FORGEPLUGINS,Bug,Closed,Done,10/10/2011 20:06,16/08/2012 00:55
FORGEPLUGINS-64,679327,FORGEPLUGINS,Feature Request,Closed,Out of Date,25/10/2011 23:31,30/10/2013 21:25
FORGEPLUGINS-63,679328,FORGEPLUGINS,Feature Request,Open,,10/01/2011 13:17,
FORGEPLUGINS-62,679329,FORGEPLUGINS,Feature Request,Open,,25/05/2011 02:01,
FORGEPLUGINS-61,679330,FORGEPLUGINS,Feature Request,Closed,Done,06/05/2011 11:09,30/10/2013 21:22
FORGEPLUGINS-60,679331,FORGEPLUGINS,Feature Request,Closed,Done,12/09/2011 23:55,14/09/2012 21:26
FORGEPLUGINS-59,679332,FORGEPLUGINS,Feature Request,Open,,12/07/2011 01:56,
FORGEPLUGINS-58,679333,FORGEPLUGINS,Feature Request,Open,,30/09/2011 00:06,
FORGEPLUGINS-57,679334,FORGEPLUGINS,Feature Request,Open,,13/07/2011 23:17,
FORGEPLUGINS-56,679335,FORGEPLUGINS,Feature Request,Open,,29/09/2011 23:51,
FORGEPLUGINS-8,679382,FORGEPLUGINS,Bug,Open,,22/03/2012 04:03,
FORGEPLUGINS-55,679336,FORGEPLUGINS,Feature Request,Closed,Done,21/05/2011 08:24,22/08/2012 22:47
FORGEPLUGINS-54,679337,FORGEPLUGINS,Feature Request,Open,,22/08/2012 11:04,
FORGEPLUGINS-19,679371,FORGEPLUGINS,Enhancement,Open,,28/01/2012 05:08,
FORGEPLUGINS-53,679338,FORGEPLUGINS,Bug,Open,,16/08/2012 01:02,
FORGEPLUGINS-52,679339,FORGEPLUGINS,Task,Closed,Done,12/08/2012 19:14,13/08/2012 08:13
FORGEPLUGINS-51,679340,FORGEPLUGINS,Task,Closed,Done,10/08/2012 01:22,22/08/2012 03:24
FORGEPLUGINS-50,679341,FORGEPLUGINS,Task,Closed,Done,10/08/2012 01:08,22/08/2012 03:25
FORGEPLUGINS-49,679342,FORGEPLUGINS,Task,Closed,Done,10/08/2012 01:07,22/08/2012 03:24
FORGEPLUGINS-48,679343,FORGEPLUGINS,Task,Open,,10/08/2012 01:05,
FORGEPLUGINS-47,679344,FORGEPLUGINS,Feature Request,Pull Request Sent,,08/08/2012 02:23,
FORGEPLUGINS-46,679345,FORGEPLUGINS,Task,Closed,Done,07/08/2012 00:20,13/08/2012 00:37
FORGEPLUGINS-44,679346,FORGEPLUGINS,Task,Closed,Done,03/08/2012 05:39,08/08/2012 00:58
FORGEPLUGINS-43,679347,FORGEPLUGINS,Task,Closed,Done,03/08/2012 05:28,03/08/2012 07:11
FORGEPLUGINS-42,679348,FORGEPLUGINS,Bug,Open,,27/07/2012 16:54,
FORGEPLUGINS-7,679383,FORGEPLUGINS,Bug,Closed,Done,19/03/2012 16:24,24/04/2012 22:08
FORGEPLUGINS-41,679349,FORGEPLUGINS,Bug,Closed,Done,20/07/2012 22:32,20/11/2012 00:14
FORGEPLUGINS-40,679350,FORGEPLUGINS,Bug,Open,,23/06/2012 03:54,
FORGEPLUGINS-37,679353,FORGEPLUGINS,Feature Request,Closed,Done,15/06/2012 00:36,04/07/2012 00:01
FORGEPLUGINS-36,679354,FORGEPLUGINS,Bug,Closed,Done,31/05/2012 23:26,01/06/2012 00:35
FORGEPLUGINS-35,679355,FORGEPLUGINS,Task,Open,,30/05/2012 04:00,
FORGEPLUGINS-34,679356,FORGEPLUGINS,Bug,Closed,Done,25/05/2012 19:30,25/05/2012 19:54
FORGEPLUGINS-33,679357,FORGEPLUGINS,Feature Request,Open,,24/05/2012 10:20,
FORGEPLUGINS-32,679358,FORGEPLUGINS,Feature Request,Closed,Done,22/05/2012 04:50,30/05/2012 03:53
FORGEPLUGINS-31,679359,FORGEPLUGINS,Feature Request,Closed,Duplicate Issue,12/05/2012 00:13,23/08/2013 11:12
FORGEPLUGINS-30,679360,FORGEPLUGINS,Feature Request,Open,,14/03/2012 21:00,
FORGEPLUGINS-29,679361,FORGEPLUGINS,Feature Request,Closed,Duplicate Issue,09/05/2012 00:32,19/06/2012 10:19
FORGEPLUGINS-28,679362,FORGEPLUGINS,Bug,Closed,Rejected,06/05/2012 22:48,07/05/2012 18:30
FORGEPLUGINS-27,679363,FORGEPLUGINS,Feature Request,Open,,05/05/2012 01:55,
FORGEPLUGINS-26,679364,FORGEPLUGINS,Feature Request,Open,,04/05/2012 06:18,
FORGEPLUGINS-6,679384,FORGEPLUGINS,Bug,Open,,15/03/2012 16:31,
FORGEPLUGINS-25,679365,FORGEPLUGINS,Feature Request,Open,,20/04/2012 23:13,
FORGEPLUGINS-24,679366,FORGEPLUGINS,Bug,Closed,Done,15/04/2012 19:32,22/11/2012 23:56
FORGEPLUGINS-23,679367,FORGEPLUGINS,Bug,Closed,Done,14/04/2012 11:09,24/04/2012 22:21
FORGEPLUGINS-22,679368,FORGEPLUGINS,Bug,Open,,14/04/2012 10:35,
FORGEPLUGINS-21,679369,FORGEPLUGINS,Bug,Closed,Done,10/10/2011 20:00,16/08/2012 00:55
