Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
JBADMCON-6,666389,JBADMCON,Feature Request,Closed,Done,07/01/2005 06:12,23/02/2005 01:56
JBADMCON-3,666390,JBADMCON,Task,Closed,Done,07/01/2005 06:06,23/02/2005 02:43
JBADMCON-10,666386,JBADMCON,Feature Request,Open,,07/01/2005 06:16,
JBADMCON-9,666387,JBADMCON,Feature Request,Open,,07/01/2005 06:15,
JBADMCON-7,666388,JBADMCON,Feature Request,Open,,07/01/2005 06:13,
JBADMCON-85,666327,JBADMCON,Feature Request,Open,,23/02/2005 05:31,
JBADMCON-13,666383,JBADMCON,Task,Open,,07/01/2005 06:18,
JBADMCON-96,666317,JBADMCON,Feature Request,Resolved,Done,10/03/2005 02:31,01/04/2005 14:17
JBADMCON-173,666252,JBADMCON,Feature Request,Resolved,Duplicate Issue,16/04/2013 16:52,16/04/2013 17:33
JBADMCON-172,666253,JBADMCON,Bug,Closed,Rejected,27/11/2012 17:52,12/03/2013 07:10
JBADMCON-171,666254,JBADMCON,Feature Request,Open,,11/07/2012 21:48,
JBADMCON-170,666255,JBADMCON,Enhancement,Open,,30/04/2012 20:03,
JBADMCON-169,666256,JBADMCON,Bug,Open,,26/04/2012 13:41,
JBADMCON-168,666257,JBADMCON,Feature Request,Open,,12/03/2012 19:14,
JBADMCON-167,666258,JBADMCON,Enhancement,Open,,09/02/2012 09:43,
JBADMCON-166,666259,JBADMCON,Bug,Open,,25/01/2012 19:43,
JBADMCON-164,666260,JBADMCON,Bug,Open,,14/10/2011 22:09,
JBADMCON-163,666261,JBADMCON,Bug,Open,,12/09/2011 23:34,
JBADMCON-162,666262,JBADMCON,Feature Request,Open,,16/06/2011 20:55,
JBADMCON-161,666263,JBADMCON,Bug,Open,,20/03/2011 17:19,
JBADMCON-158,666264,JBADMCON,Feature Request,Open,,09/12/2010 08:07,
JBADMCON-12,666384,JBADMCON,Feature Request,Open,,07/01/2005 06:17,
JBADMCON-157,666265,JBADMCON,Feature Request,Open,,09/12/2010 08:07,
JBADMCON-156,666266,JBADMCON,Bug,Open,,26/01/2010 18:18,
JBADMCON-155,666267,JBADMCON,Feature Request,Open,,25/11/2008 12:43,
JBADMCON-154,666268,JBADMCON,Patch,Closed,Duplicate Issue,30/05/2008 11:38,03/06/2008 13:00
JBADMCON-152,666269,JBADMCON,Bug,Closed,Duplicate Issue,30/01/2008 04:32,30/01/2008 04:52
JBADMCON-151,666270,JBADMCON,Bug,Resolved,Done,22/08/2007 16:14,22/08/2007 16:46
JBADMCON-117,666302,JBADMCON,Bug,Resolved,Done,08/07/2005 01:43,19/07/2005 04:39
JBADMCON-105,666314,JBADMCON,Task,Open,,10/03/2005 02:45,
JBADMCON-150,666271,JBADMCON,Bug,Open,,06/10/2006 19:13,
JBADMCON-149,666272,JBADMCON,Feature Request,Open,,20/09/2006 05:53,
JBADMCON-139,666282,JBADMCON,Bug,Open,,21/02/2006 14:17,
JBADMCON-148,666273,JBADMCON,Task,Resolved,Done,16/08/2006 00:42,19/08/2006 05:52
JBADMCON-147,666274,JBADMCON,Feature Request,Open,,19/07/2006 02:27,
JBADMCON-146,666275,JBADMCON,Task,Resolved,Done,20/06/2006 01:15,11/07/2006 06:50
JBADMCON-145,666276,JBADMCON,Task,Resolved,Done,31/05/2006 05:03,19/08/2006 05:47
JBADMCON-144,666277,JBADMCON,Bug,Resolved,Done,27/05/2006 04:45,02/06/2006 07:20
JBADMCON-143,666278,JBADMCON,Bug,Resolved,Done,18/05/2006 00:27,23/05/2006 05:29
JBADMCON-142,666279,JBADMCON,Bug,Resolved,Done,05/04/2006 05:34,13/04/2006 01:27
JBADMCON-141,666280,JBADMCON,Feature Request,Resolved,Done,21/02/2006 14:25,25/02/2006 06:47
JBADMCON-114,666305,JBADMCON,Bug,Open,,10/04/2005 23:31,
JBADMCON-104,666315,JBADMCON,Task,Reopened,,10/03/2005 02:42,
JBADMCON-140,666281,JBADMCON,Bug,Resolved,Done,21/02/2006 14:21,25/02/2006 06:41
JBADMCON-138,666283,JBADMCON,Bug,Resolved,Done,21/02/2006 14:12,23/02/2006 06:03
JBADMCON-137,666284,JBADMCON,Feature Request,Resolved,Done,21/02/2006 14:07,02/03/2006 03:29
JBADMCON-136,666285,JBADMCON,Bug,Closed,Done,03/02/2006 02:00,09/02/2006 01:04
JBADMCON-135,666286,JBADMCON,Bug,Open,,21/01/2006 03:47,
JBADMCON-134,666287,JBADMCON,Feature Request,Resolved,Done,04/01/2006 05:28,04/04/2006 05:40
JBADMCON-133,666288,JBADMCON,Task,Open,,29/11/2005 01:11,
JBADMCON-132,666289,JBADMCON,Bug,Open,,31/10/2005 09:21,
JBADMCON-131,666290,JBADMCON,Task,Resolved,Done,15/09/2005 05:19,09/02/2006 06:30
JBADMCON-130,666291,JBADMCON,Task,Open,,15/09/2005 05:12,
JBADMCON-100,666316,JBADMCON,Feature Request,Resolved,Done,10/03/2005 02:39,01/04/2005 14:19
JBADMCON-95,666318,JBADMCON,Task,Open,,25/02/2005 23:49,
JBADMCON-129,666292,JBADMCON,Task,Closed,Cannot Reproduce Bug,03/08/2005 23:28,11/07/2006 07:05
JBADMCON-128,666293,JBADMCON,Task,Open,,02/08/2005 01:37,
JBADMCON-86,666326,JBADMCON,Feature Request,Open,,23/02/2005 05:33,
JBADMCON-127,666294,JBADMCON,Bug,Closed,Done,27/07/2005 02:40,28/01/2006 01:01
JBADMCON-125,666295,JBADMCON,Bug,Resolved,Done,15/07/2005 05:46,02/08/2005 00:26
JBADMCON-124,666296,JBADMCON,Bug,Resolved,Done,15/07/2005 05:41,02/08/2005 00:25
JBADMCON-122,666297,JBADMCON,Bug,Resolved,Done,15/07/2005 05:28,02/08/2005 00:29
JBADMCON-121,666298,JBADMCON,Bug,Resolved,Done,08/07/2005 01:50,19/07/2005 04:41
JBADMCON-120,666299,JBADMCON,Bug,Resolved,Done,08/07/2005 01:49,19/07/2005 04:40
JBADMCON-119,666300,JBADMCON,Bug,Open,,08/07/2005 01:47,
JBADMCON-118,666301,JBADMCON,Bug,Closed,Done,08/07/2005 01:46,08/10/2005 05:35
JBADMCON-116,666303,JBADMCON,Task,Resolved,Done,25/06/2005 05:53,25/06/2005 07:02
JBADMCON-115,666304,JBADMCON,Feature Request,Open,,07/06/2005 01:49,
JBADMCON-94,666319,JBADMCON,Feature Request,Open,,25/02/2005 23:44,
JBADMCON-93,666320,JBADMCON,Patch,Closed,Done,24/02/2005 03:52,09/03/2005 06:24
JBADMCON-91,666321,JBADMCON,Bug,Resolved,Done,23/02/2005 06:21,14/02/2006 04:52
JBADMCON-90,666322,JBADMCON,Feature Request,Open,,23/02/2005 05:42,
JBADMCON-89,666323,JBADMCON,Feature Request,Open,,23/02/2005 05:41,
JBADMCON-88,666324,JBADMCON,Feature Request,Closed,Done,23/02/2005 05:35,10/09/2005 07:34
JBADMCON-87,666325,JBADMCON,Feature Request,Closed,Done,23/02/2005 05:34,10/09/2005 07:33
JBADMCON-76,666336,JBADMCON,Feature Request,Open,,23/02/2005 04:51,
JBADMCON-75,666337,JBADMCON,Feature Request,Open,,23/02/2005 04:44,
JBADMCON-74,666338,JBADMCON,Feature Request,Open,,23/02/2005 04:42,
JBADMCON-73,666339,JBADMCON,Feature Request,Open,,23/02/2005 04:39,
JBADMCON-72,666340,JBADMCON,Feature Request,Resolved,Done,23/02/2005 04:36,13/04/2006 02:18
JBADMCON-71,666341,JBADMCON,Task,Open,,23/02/2005 04:29,
JBADMCON-70,666342,JBADMCON,Task,Open,,23/02/2005 04:26,
JBADMCON-69,666343,JBADMCON,Task,Open,,23/02/2005 04:22,
JBADMCON-68,666344,JBADMCON,Task,Open,,23/02/2005 04:20,
JBADMCON-67,666345,JBADMCON,Task,Open,,23/02/2005 04:17,
JBADMCON-66,666346,JBADMCON,Task,Open,,23/02/2005 04:15,
JBADMCON-65,666347,JBADMCON,Task,Resolved,Done,23/02/2005 04:10,11/07/2006 06:54
JBADMCON-64,666348,JBADMCON,Patch,Closed,Done,23/02/2005 03:59,09/03/2005 06:31
JBADMCON-63,666349,JBADMCON,Patch,Open,,23/02/2005 03:56,
JBADMCON-62,666350,JBADMCON,Patch,Open,,23/02/2005 03:54,
JBADMCON-61,666351,JBADMCON,Patch,Resolved,Done,23/02/2005 03:53,09/02/2006 06:34
JBADMCON-60,666352,JBADMCON,Feature Request,Open,,23/02/2005 03:51,
JBADMCON-11,666385,JBADMCON,Feature Request,Open,,07/01/2005 06:17,
JBADMCON-59,666353,JBADMCON,Patch,Closed,Done,23/02/2005 03:38,24/02/2005 23:30
JBADMCON-58,666354,JBADMCON,Patch,Closed,Done,23/02/2005 03:31,09/03/2005 06:23
JBADMCON-57,666355,JBADMCON,Task,Closed,Done,23/02/2005 03:30,23/02/2005 06:32
JBADMCON-56,666356,JBADMCON,Task,Closed,Done,11/02/2005 16:53,11/02/2005 17:21
JBADMCON-55,666357,JBADMCON,Task,Closed,Done,29/01/2005 06:49,03/02/2005 03:13
JBADMCON-54,666358,JBADMCON,Task,Closed,Done,29/01/2005 06:46,31/01/2005 19:32
JBADMCON-53,666359,JBADMCON,Task,Closed,Done,27/01/2005 22:47,30/01/2005 00:15
JBADMCON-52,666360,JBADMCON,Task,Closed,Done,27/01/2005 07:36,04/02/2005 06:19
JBADMCON-51,666361,JBADMCON,Task,Closed,Won't Fix,27/01/2005 07:34,29/01/2005 06:50
