 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.37,1.58,1.51,1.5,1.39,1.26,0.3
01:00 - 02:00,0.24,1.05,1.23,1.32,1.38,1.29,0.16
02:00 - 03:00,0.37,1.31,1.43,1.34,1.44,1.2,0.32
03:00 - 04:00,0.26,1.02,0.92,1.22,1.04,0.83,0.25
04:00 - 05:00,0.14,0.92,0.83,0.98,0.93,1.01,0.17
05:00 - 06:00,0.25,0.7,1.15,1.19,1.03,0.85,0.19
06:00 - 07:00,0.17,0.9,0.83,0.91,0.78,0.67,0.17
07:00 - 08:00,0.26,0.77,0.77,0.66,1.04,0.67,0.23
08:00 - 09:00,0.28,0.72,0.56,0.73,0.65,0.67,0.1
09:00 - 10:00,0.16,0.38,0.46,0.6,0.42,0.62,0.16
10:00 - 11:00,0.19,0.24,0.32,0.34,0.34,0.31,0.17
11:00 - 12:00,0.22,0.31,0.29,0.41,0.31,0.34,0.11
12:00 - 13:00,0.11,0.35,0.35,0.4,0.3,0.18,0.05
13:00 - 14:00,0.17,0.37,0.25,0.35,0.31,0.13,0.04
14:00 - 15:00,0.22,0.23,0.29,0.37,0.23,0.18,0.1
15:00 - 16:00,0.2,0.46,0.35,0.32,0.44,0.11,0.12
16:00 - 17:00,0.35,0.47,0.47,0.47,0.44,0.1,0.06
17:00 - 18:00,0.56,0.56,0.74,0.7,0.59,0.12,0.12
18:00 - 19:00,0.7,0.89,0.84,0.71,0.78,0.12,0.07
19:00 - 20:00,0.7,1.17,0.84,1.21,0.81,0.13,0.16
20:00 - 21:00,0.7,0.74,0.95,1.07,0.92,0.22,0.08
21:00 - 22:00,0.72,0.79,0.96,0.91,0.78,0.23,0.24
22:00 - 23:00,0.84,1.1,1.25,0.97,0.95,0.16,0.22
23:00 - 00:00,1.08,1.2,1.1,1.46,1.14,0.14,0.22
