 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,15,16,18,32,23,10,9
01:00 - 02:00,9,12,12,13,4,8,4
02:00 - 03:00,7,12,4,3,7,5,5
03:00 - 04:00,5,9,14,9,1,2,5
04:00 - 05:00,3,12,17,10,9,10,6
05:00 - 06:00,8,12,12,13,2,6,1
06:00 - 07:00,9,8,16,12,6,6,6
07:00 - 08:00,8,13,15,11,8,1,1
08:00 - 09:00,17,17,12,13,17,3,4
09:00 - 10:00,23,25,21,17,19,4,9
10:00 - 11:00,21,18,25,23,12,8,6
11:00 - 12:00,18,24,17,19,26,13,6
12:00 - 13:00,30,24,23,21,28,23,20
13:00 - 14:00,30,38,24,24,20,21,12
14:00 - 15:00,44,32,36,55,35,15,18
15:00 - 16:00,23,48,40,40,29,40,6
16:00 - 17:00,28,37,67,36,21,13,16
17:00 - 18:00,24,24,32,22,40,10,28
18:00 - 19:00,35,46,28,28,30,11,16
19:00 - 20:00,30,44,23,34,23,10,11
20:00 - 21:00,41,38,30,40,29,9,14
21:00 - 22:00,22,33,24,24,25,25,15
22:00 - 23:00,21,26,39,48,33,13,18
23:00 - 00:00,29,28,42,28,19,33,15
