 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.54,0.0,1.08,0.0,0.0,0.54
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.54,0.0
02:00 - 03:00,0.0,0.54,0.0,0.0,0.0,0.54,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.54,0.54,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.54,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,1.08,0.0,0.0
08:00 - 09:00,0.0,5.41,0.0,0.54,0.0,0.0,0.0
09:00 - 10:00,0.54,0.54,1.62,0.54,0.0,0.54,0.0
10:00 - 11:00,2.7,2.16,2.7,0.0,1.08,0.0,0.0
11:00 - 12:00,0.0,1.62,1.08,1.62,1.08,0.0,0.54
12:00 - 13:00,0.54,1.08,0.54,1.08,1.62,4.86,1.62
13:00 - 14:00,1.08,2.16,1.08,0.0,0.54,0.0,0.0
14:00 - 15:00,1.62,0.54,0.54,0.54,2.7,0.0,0.0
15:00 - 16:00,2.7,5.95,0.54,0.0,0.54,0.0,0.0
16:00 - 17:00,1.08,2.7,1.08,1.62,1.08,2.7,0.0
17:00 - 18:00,0.0,2.7,0.54,0.54,0.0,0.54,0.0
18:00 - 19:00,3.24,0.54,1.08,2.16,1.08,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,2.16,0.54,0.0,0.0
20:00 - 21:00,0.54,0.54,1.08,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.54,0.0,0.0,0.0,0.0,1.62
22:00 - 23:00,1.08,1.08,0.54,0.54,0.54,0.0,0.54
23:00 - 00:00,0.54,2.16,0.54,0.0,0.0,0.0,0.0
