 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.34,0.55,0.7,0.57,0.74,0.55,0.15
01:00 - 02:00,0.19,0.66,0.49,0.7,0.59,0.25,0.17
02:00 - 03:00,0.32,0.68,0.61,0.78,0.89,0.4,0.3
03:00 - 04:00,0.57,0.42,0.74,0.59,0.49,0.49,0.17
04:00 - 05:00,0.32,0.36,0.47,0.4,0.38,0.11,0.11
05:00 - 06:00,0.36,0.49,0.53,0.47,0.44,0.17,0.3
06:00 - 07:00,0.64,0.55,0.42,0.66,0.61,0.19,0.19
07:00 - 08:00,0.7,0.91,2.35,0.83,0.74,0.21,0.36
08:00 - 09:00,0.66,0.78,5.34,0.85,0.78,0.15,0.15
09:00 - 10:00,0.7,0.7,1.33,0.83,0.7,0.38,0.3
10:00 - 11:00,0.4,0.49,0.7,0.61,0.59,0.11,0.38
11:00 - 12:00,0.74,0.72,0.66,0.47,0.49,0.15,0.17
12:00 - 13:00,0.78,0.85,0.78,0.76,0.51,0.25,0.17
13:00 - 14:00,0.44,0.51,0.51,0.68,0.38,0.19,0.3
14:00 - 15:00,0.53,0.42,0.7,0.74,0.59,0.11,0.25
15:00 - 16:00,0.74,0.91,0.68,0.47,0.59,0.13,0.42
16:00 - 17:00,0.49,0.49,0.68,0.55,0.61,0.25,0.23
17:00 - 18:00,0.66,0.83,0.76,0.85,0.7,0.19,0.21
18:00 - 19:00,0.91,0.83,1.0,0.74,1.14,0.25,0.28
19:00 - 20:00,0.74,0.61,0.72,0.74,0.83,0.19,0.19
20:00 - 21:00,0.89,0.91,1.17,0.91,0.87,0.21,0.19
21:00 - 22:00,0.89,0.97,0.95,0.78,1.08,0.21,0.28
22:00 - 23:00,0.93,0.95,0.87,0.95,0.64,0.34,0.42
23:00 - 00:00,0.72,0.91,1.19,0.83,0.72,0.28,0.19
