 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.24,0.14,0.26,0.19,0.12,0.19,0.07
01:00 - 02:00,0.19,0.07,0.24,0.17,0.17,0.07,0.0
02:00 - 03:00,0.05,0.43,0.12,0.19,0.07,0.05,0.33
03:00 - 04:00,0.12,0.19,0.21,0.28,0.17,0.05,0.02
04:00 - 05:00,0.28,0.71,0.21,0.24,0.21,0.17,0.02
05:00 - 06:00,0.99,1.4,1.04,0.43,1.14,0.99,0.19
06:00 - 07:00,2.44,1.32,1.66,0.83,2.46,1.02,1.25
07:00 - 08:00,1.32,0.73,1.44,1.32,0.76,0.28,0.19
08:00 - 09:00,1.73,0.83,0.95,1.09,1.3,0.02,0.19
09:00 - 10:00,0.97,0.71,0.95,1.56,0.97,0.47,0.12
10:00 - 11:00,0.97,0.78,1.3,1.02,0.73,0.14,0.12
11:00 - 12:00,0.97,0.71,0.83,0.64,0.54,0.24,0.05
12:00 - 13:00,1.37,0.9,0.88,1.02,1.06,0.54,0.17
13:00 - 14:00,1.18,1.7,1.25,1.35,1.47,0.17,0.09
14:00 - 15:00,1.77,0.8,0.95,1.06,0.61,0.45,0.17
15:00 - 16:00,1.18,0.47,0.88,0.71,0.99,0.05,0.05
16:00 - 17:00,0.66,0.83,0.78,0.71,1.35,0.31,0.07
17:00 - 18:00,0.38,0.83,0.31,0.95,0.69,0.07,0.14
18:00 - 19:00,0.78,0.52,0.54,0.66,0.83,0.09,0.17
19:00 - 20:00,0.78,0.5,0.78,0.64,0.52,0.66,0.28
20:00 - 21:00,0.54,0.73,0.54,0.83,0.4,0.26,0.31
21:00 - 22:00,0.52,0.5,0.38,0.38,0.59,0.26,0.38
22:00 - 23:00,0.26,0.33,0.64,0.31,0.26,0.09,0.19
23:00 - 00:00,0.28,0.38,0.28,0.45,0.24,0.14,0.09
