 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.08,0.0,0.0
01:00 - 02:00,0.0,0.15,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.08,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.08,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.08,0.15,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.08,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.38,0.0,0.0,0.0
07:00 - 08:00,0.38,0.53,0.6,0.45,0.08,0.15,0.0
08:00 - 09:00,0.45,1.51,0.9,1.28,1.21,0.0,0.0
09:00 - 10:00,1.66,0.98,1.51,0.9,1.36,0.08,0.08
10:00 - 11:00,1.96,2.86,4.52,1.88,2.11,0.45,0.08
11:00 - 12:00,3.39,1.96,2.26,1.66,3.84,0.38,0.15
12:00 - 13:00,1.51,0.15,0.83,0.3,0.98,0.0,0.45
13:00 - 14:00,1.73,0.9,1.51,2.03,5.73,0.0,0.45
14:00 - 15:00,1.43,0.53,1.43,0.45,3.01,0.08,0.53
15:00 - 16:00,0.3,0.98,0.45,0.53,0.3,0.3,0.3
16:00 - 17:00,0.15,0.75,0.53,1.51,0.68,0.38,0.0
17:00 - 18:00,0.6,0.38,0.45,1.73,0.3,0.0,0.45
18:00 - 19:00,1.36,1.13,1.06,0.45,0.0,0.38,1.21
19:00 - 20:00,0.6,1.28,0.38,1.28,0.08,0.53,0.0
20:00 - 21:00,0.3,2.34,0.23,0.68,0.38,0.3,0.08
21:00 - 22:00,0.0,3.24,0.75,0.6,0.0,0.3,0.75
22:00 - 23:00,0.15,0.83,0.23,0.45,0.0,0.23,0.08
23:00 - 00:00,0.0,0.0,0.15,0.38,0.0,0.08,0.0
