 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.6,0.91,0.3,1.51,0.3,0.0,0.91
01:00 - 02:00,0.91,1.21,0.3,0.0,0.6,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.6,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.3,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.3,0.0,0.0,0.3
06:00 - 07:00,0.0,0.6,0.6,0.0,1.21,0.3,0.0
07:00 - 08:00,0.3,1.21,0.6,0.91,0.6,0.0,0.91
08:00 - 09:00,0.0,0.3,0.0,0.91,0.3,1.81,0.3
09:00 - 10:00,0.6,0.91,0.6,0.0,0.6,0.91,0.3
10:00 - 11:00,0.0,0.3,0.6,1.21,0.6,0.91,0.0
11:00 - 12:00,0.3,0.6,0.91,0.3,0.3,0.6,0.91
12:00 - 13:00,0.0,0.0,0.6,0.91,0.0,0.3,0.6
13:00 - 14:00,0.3,0.3,0.0,0.3,0.3,0.0,0.3
14:00 - 15:00,0.0,0.3,0.6,1.21,0.3,0.6,0.3
15:00 - 16:00,0.91,0.0,0.91,0.3,0.3,0.3,0.6
16:00 - 17:00,0.6,0.3,0.0,0.6,0.3,0.3,0.0
17:00 - 18:00,1.21,0.3,0.0,0.91,0.91,0.0,0.3
18:00 - 19:00,1.81,0.91,0.6,0.6,1.81,0.3,0.6
19:00 - 20:00,3.32,0.6,0.0,0.0,0.3,1.21,0.91
20:00 - 21:00,1.81,1.21,1.21,1.21,0.3,1.51,2.11
21:00 - 22:00,1.81,1.51,1.21,0.91,2.11,1.51,1.81
22:00 - 23:00,0.3,1.51,1.51,2.42,0.3,0.0,2.42
23:00 - 00:00,4.53,0.0,0.3,2.42,1.51,0.6,1.21
