 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,8,5,5,3,2,1
01:00 - 02:00,0,3,4,8,6,3,0
02:00 - 03:00,4,3,5,6,2,1,0
03:00 - 04:00,11,13,5,5,7,1,0
04:00 - 05:00,26,27,25,17,26,0,1
05:00 - 06:00,22,29,15,23,29,4,1
06:00 - 07:00,39,29,28,21,35,1,2
07:00 - 08:00,21,24,33,30,20,1,0
08:00 - 09:00,38,22,24,24,37,0,1
09:00 - 10:00,71,50,38,31,52,1,1
10:00 - 11:00,51,71,59,40,64,0,7
11:00 - 12:00,60,32,38,37,38,1,3
12:00 - 13:00,29,27,66,46,26,0,3
13:00 - 14:00,46,31,29,28,19,0,0
14:00 - 15:00,22,25,35,34,22,1,1
15:00 - 16:00,19,29,34,48,28,1,0
16:00 - 17:00,25,24,28,48,25,0,4
17:00 - 18:00,15,31,22,31,30,0,0
18:00 - 19:00,13,17,13,17,11,1,0
19:00 - 20:00,15,12,21,8,1,0,9
20:00 - 21:00,9,21,11,7,2,1,7
21:00 - 22:00,13,6,8,12,1,2,3
22:00 - 23:00,9,8,7,10,3,3,1
23:00 - 00:00,8,8,10,7,4,1,0
