 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,0,0,0,0
01:00 - 02:00,0,3,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,1,0
03:00 - 04:00,0,3,0,3,0,0,1
04:00 - 05:00,1,5,0,6,2,0,0
05:00 - 06:00,3,6,10,4,4,0,0
06:00 - 07:00,10,16,7,2,8,0,0
07:00 - 08:00,24,17,5,21,12,0,0
08:00 - 09:00,34,26,5,13,11,0,0
09:00 - 10:00,21,13,9,23,11,0,0
10:00 - 11:00,18,13,5,12,10,1,0
11:00 - 12:00,9,19,23,10,1,0,0
12:00 - 13:00,21,9,23,10,1,0,0
13:00 - 14:00,19,12,11,7,11,0,0
14:00 - 15:00,20,10,11,6,24,0,0
15:00 - 16:00,4,11,12,4,7,0,0
16:00 - 17:00,5,3,2,27,2,0,0
17:00 - 18:00,3,2,2,5,3,0,0
18:00 - 19:00,0,1,0,1,3,0,0
19:00 - 20:00,2,1,1,0,2,0,0
20:00 - 21:00,1,0,0,0,1,0,0
21:00 - 22:00,0,1,0,0,1,0,0
22:00 - 23:00,0,0,0,1,0,0,0
23:00 - 00:00,0,0,4,18,4,0,0
