 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,4,5,8,2,1
01:00 - 02:00,2,3,2,6,4,2,1
02:00 - 03:00,0,3,7,5,4,3,0
03:00 - 04:00,0,3,7,6,4,5,2
04:00 - 05:00,1,0,1,4,2,6,1
05:00 - 06:00,5,3,3,1,2,2,0
06:00 - 07:00,3,1,1,4,2,4,4
07:00 - 08:00,1,9,3,4,0,3,0
08:00 - 09:00,5,6,4,2,3,2,0
09:00 - 10:00,4,5,3,9,4,4,1
10:00 - 11:00,2,6,4,4,5,0,0
11:00 - 12:00,2,4,0,8,2,1,3
12:00 - 13:00,3,5,4,2,2,0,0
13:00 - 14:00,3,2,2,7,8,1,1
14:00 - 15:00,4,8,5,8,6,2,0
15:00 - 16:00,0,3,6,7,9,1,4
16:00 - 17:00,4,4,7,8,4,3,0
17:00 - 18:00,3,4,0,9,3,1,0
18:00 - 19:00,5,8,8,3,4,1,1
19:00 - 20:00,5,5,6,5,3,0,0
20:00 - 21:00,8,2,8,6,4,0,1
21:00 - 22:00,3,13,7,8,3,0,0
22:00 - 23:00,7,5,4,4,8,3,0
23:00 - 00:00,3,3,8,4,3,2,3
